#timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
1535224862815343750, 1.916320495700889193e-03, -2.350144055957741331e-05, -5.434146938209015410e-04, -5.853706753066903468e-02, -9.974215241226880302e-01, 2.026797592388398638e-04, 4.151715142683939236e-02, 7.357933328990209519e-04, 2.070714826763752486e-03, 2.058710631828955962e-03, 3.821157933859107713e-04, -3.988139438204845811e-04, -1.704252343042485110e-04, 2.519622087266186906e-03, -1.755866794323327244e-04, -3.034631987448042911e-02
1535224862881686199, -5.348855014831432539e-03, 6.326995638173249622e-05, -2.175242233129689139e-03, -5.852846899341087455e-02, -9.974128805377978635e-01, -1.836475748918145717e-04, 4.173643885321716429e-02, -8.047348443545739374e-03, -3.895016394694541108e-04, 2.679580324006556376e-03, 4.633412259079428865e-04, -3.435639055504123964e-04, -1.401825428596449390e-04, 1.865188359680986212e-03, -1.186431005670373051e-04, -2.237812878404996444e-02
1535224862946989850, -9.906046770322260789e-03, -4.211774687601118998e-04, -5.780834214003008342e-03, -5.852798698466132182e-02, -9.972841984542675231e-01, -1.136633310754984094e-04, 4.470670345261288509e-02, 9.952276180978025452e-03, -2.122178508503282188e-03, 3.651110913443856958e-03, 2.742525345206129413e-04, -5.624804484742305932e-04, -1.899077541330965559e-04, 8.813229114114807129e-04, -1.202485468718709669e-04, -9.836181960991032674e-03
1535224863013590600, 2.802972162994133310e-03, -1.747766949471212580e-03, -5.197439358184640680e-03, -5.851884438757361945e-02, -9.974338509942687336e-01, 3.096498935463893893e-04, 4.124514346234302992e-02, -1.557500991090126925e-03, 1.232053225159406191e-03, 2.978443523700247120e-03, 2.041013425943374643e-04, -6.111360109076022663e-04, -1.177827369524815204e-04, 1.289730701130590435e-03, -4.982261458465543939e-04, -1.730359165001681479e-02
1535224863078894249, 1.816788089668116635e-03, 1.937067865354611426e-04, -3.580035244528492581e-03, -5.848859613786894229e-02, -9.975130213167813231e-01, 3.431982831245744200e-04, 3.932859824893805006e-02, -2.077809425694392489e-02, 3.933676631445550895e-03, 1.542441203227816384e-03, -2.219732420682287810e-04, -1.025134468619501088e-03, -4.906201786847091614e-05, 2.005104990439190039e-03, 1.825736130070509380e-04, -2.527438080343473795e-02
1535224863145494999, -3.510423445340548221e-03, 2.092132443951354539e-04, -5.495455808829192643e-03, -5.855450629069669510e-02, -9.974085924719432450e-01, 7.465645155982009239e-05, 4.180267793579910823e-02, -3.253380802416806338e-03, 4.441639146348607108e-04, 3.162505409538217491e-03, -4.808835496295452562e-04, -8.755648277659204863e-04, -2.631622725456940200e-04, 1.628527996331795985e-03, 2.036657974084877198e-04, -1.934923906838944066e-02
1535224863210798099, -9.315818213286856941e-03, 6.757884816438074942e-04, -3.684250387313499873e-03, -5.852105824221667113e-02, -9.973708390363165144e-01, 1.984256103684340773e-05, 4.273985012231383551e-02, 1.425745559446214795e-03, 8.863658974397909535e-04, 3.357854246212827430e-03, 2.594248418462142278e-04, -5.439357014398935302e-04, -1.343790098980700569e-04, 2.046520957746232171e-03, -1.006594107898290324e-04, -2.383093785828049871e-02
1535224863277141099, 5.556049500418810960e-03, 4.906729857563765307e-04, -7.177837491867499321e-05, -5.845755725206654846e-02, -9.974267636723264108e-01, -3.175424830191009296e-04, 4.150258157081362920e-02, 3.334005705903907504e-03, -1.562948738192046754e-03, 1.996408771697143203e-02, 5.468660658153149138e-04, -3.881216673319599344e-04, -2.591099448622898380e-05, 1.086108882654012478e-04, -2.650893978112314821e-05, -1.430997429240660852e-03
1535224863342702550, 4.966819314489281977e-04, 1.479548356608397343e-04, -1.359734578972575837e-05, -5.849521173199387358e-02, -9.974254438269509748e-01, -6.030459383573547874e-04, 4.147807308248021435e-02, -1.985379025184062958e-03, -5.094398276874554515e-03, 4.795603396428957214e-03, 5.671893952000196890e-04, -3.782430140904234931e-04, -1.011596225439198013e-04, 2.417704464839927087e-03, -1.189985544790656501e-04, -2.897600150593607204e-02
1535224863441827699, 4.501905398286938967e-04, 2.722526983843964916e-05, -2.475634918805071517e-04, -5.852088191101068732e-02, -9.974077502554167252e-01, -1.860062272472103148e-04, 4.186945799110945721e-02, 1.054501387612926137e-03, -1.349541332661177576e-03, 7.190357811034466017e-04, 5.072148633125249557e-04, -4.189464346140386159e-04, -1.105132267338793968e-04, 2.814677998566095501e-03, -1.440788227444020245e-04, -3.328589805216838199e-02
1535224863507131299, 4.179259618251021831e-04, 1.454766385568043174e-04, -2.158392293922561174e-04, -5.847667834532604969e-02, -9.974122513383698596e-01, -4.795683392196479632e-04, 4.182163296704230482e-02, 2.216093088968911374e-04, -1.052230273568414368e-03, 1.765544664680425467e-03, 5.354767542710436347e-04, -4.106091637593420091e-04, -9.589960052710877838e-05, 2.830767661087649559e-03, -1.535168761631195669e-04, -3.358683836630982356e-02
1535224863573732099, 4.377792334255984686e-04, 8.107299991220773315e-05, -3.123833622477862997e-04, -5.853811193766209064e-02, -9.974055090303767246e-01, -2.619041474252545450e-04, 4.189834618271531808e-02, -8.781044887109428019e-05, -1.719576200210394708e-03, 1.409889634920301988e-03, 5.250922302024870706e-04, -4.242424283869463807e-04, -1.063909798678171241e-04, 2.860618790457062320e-03, -1.605414369713804054e-04, -3.407433086131610861e-02
1535224863639035750, 8.667668737653559012e-04, -1.112790126582989116e-05, -5.279816677697817028e-04, -5.849955034954956723e-02, -9.974124204270028438e-01, -1.933476059992967407e-04, 4.178790259813978947e-02, 7.548991509520997347e-04, -5.285055477783478237e-04, -1.757339762241493788e-03, 6.143777256127052732e-04, -4.097223223080405591e-04, -7.635281688930559249e-05, 3.158279095328587853e-03, -1.774242075025118102e-04, -3.764385749013718363e-02
1535224863705636499, 9.313887410798706544e-04, -5.013652982225990626e-05, -2.495542987939094581e-04, -5.850769009136674859e-02, -9.974045574130178116e-01, -1.318814237180582867e-04, 4.196405198744324744e-02, 3.205700082919452250e-03, -1.035893912608800782e-03, 4.602637540561116945e-04, 4.974538455059317838e-04, -4.531262202936980898e-04, -1.018009041715459920e-04, 2.964539378725314540e-03, -1.689328628023032373e-04, -3.529681024746834928e-02
1535224863770939700, 4.490833056370028718e-04, -6.833855012589192500e-06, -2.165873957120294875e-04, -5.856094353716936873e-02, -9.974148331426515579e-01, -6.782544867839585077e-05, 4.164447044640499224e-02, -1.821606607652646002e-03, -2.009456227621078412e-04, -7.900197799923984552e-05, 4.359941396034094940e-04, -4.444884793736928580e-04, -1.548666372128608231e-04, 3.024318715676643180e-03, -1.653356089757473404e-04, -3.590910821705780437e-02
1535224863836243399, 9.048483296316767524e-05, -6.157806776680864306e-05, -4.104939524432738550e-05, -5.854296562670006226e-02, -9.974127997468106299e-01, -9.818785431741340283e-05, 4.171832254543766244e-02, -7.136154762572030717e-04, -9.514306162211503496e-04, 7.126580337697593611e-04, 4.560050871380549051e-04, -4.208021111834784537e-04, -1.294474368743744950e-04, 2.981640767328844806e-03, -1.612318849326198464e-04, -3.535283017771369274e-02
1535224863902844099, 7.744840684972571421e-06, -2.175489164583068515e-05, 4.448294833288146142e-07, -5.853244398812169208e-02, -9.974163123588234425e-01, -1.733677390534419348e-04, 4.164880292313977855e-02, -7.895441434865091207e-04, -3.555707168413001175e-04, 5.063436173047447834e-04, 4.560051999358776908e-04, -4.208020285437501684e-04, -1.294474112904534457e-04, 2.981614723942964222e-03, -1.612869559511422338e-04, -3.535283240931490906e-02
1535224863968147249, -4.165751572945136384e-05, -2.458221436327268929e-04, 9.759660465473011289e-05, -5.872355033523578988e-02, -9.974036923853263348e-01, 6.770116727619285638e-04, 4.167686057439266151e-02, -8.303466027334882637e-04, -5.792553165165303074e-04, 4.914863595967373325e-04, 4.560050898453806424e-04, -4.208020244832150572e-04, -1.294474415060064599e-04, 2.981616262207973517e-03, -1.612729265544244229e-04, -3.535282768001898890e-02
1535224864034748000, 2.256551372875614803e-05, 7.227052464726935188e-05, 4.995310996605550891e-05, -5.846587859507693802e-02, -9.974238606421524933e-01, -3.524615225836258262e-04, 4.156030597439123314e-02, -8.097541593211545624e-04, 2.931805760055896694e-04, 6.915530178448980013e-04, 4.560050898453806424e-04, -4.208020244832150572e-04, -1.294474415060064599e-04, 2.981616262207973517e-03, -1.612729265544244229e-04, -3.535282768001898890e-02
1535224864100051649, -4.367342095190629436e-07, 1.769881661228822622e-07, 4.403478881281897017e-06, -5.853120437768282586e-02, -9.974167183098293643e-01, -1.819588207040947938e-04, 4.164078578912853990e-02, -1.087405308116707551e-03, 1.350917759012616683e-04, 6.423905774076028039e-04, 4.560050898453806424e-04, -4.208020244832150572e-04, -1.294474415060064599e-04, 2.981616262207973517e-03, -1.612729265544244229e-04, -3.535282768001898890e-02
1535224864166396600, 7.853267472988241223e-05, 8.016926036302018765e-07, -5.606972688012706050e-05, -5.853751106620578432e-02, -9.974083625235967698e-01, -3.246039424547252864e-05, 4.183201061978821661e-02, 5.455680129957876786e-04, 8.936943881314308026e-05, 6.390942619155798451e-05, 4.747016333176248587e-04, -3.861006476983240175e-04, -9.452898294467485983e-05, 2.976806407174008729e-03, -1.689641472446626607e-04, -3.570730382419934346e-02
1535224864231958049, 1.266327308523401034e-04, 9.782392478798005581e-05, 5.301272895370307730e-05, -5.846216926698014071e-02, -9.974191121574556007e-01, -3.133767927356865862e-04, 4.167962646926847564e-02, 3.381252366596401737e-04, 1.434496318462408085e-03, 1.479621132949190477e-03, 4.857393085498956545e-04, -3.787876125462996029e-04, -8.937912372857385380e-05, 2.991243696635393235e-03, -1.709144263994399101e-04, -3.586885252236462346e-02
1535224864298300450, 9.530229348705241310e-06, 3.409890576561671645e-05, -2.086716870675060873e-04, -5.852889030905118750e-02, -9.974104028146354439e-01, 9.800215137583293099e-05, 4.179530777391225055e-02, -6.095524483330388467e-04, 1.094668144442719100e-03, -9.777683964179012793e-04, 4.222427304325354473e-04, -3.533525429872053027e-04, -9.642021465096895752e-05, 3.035151194170745709e-03, -1.747640442211035271e-04, -3.650683911678407473e-02
1535224864363861950, -1.105955176611954924e-04, -5.971309208928696341e-05, -2.609761116355366469e-04, -5.859786215608363963e-02, -9.974059350490898090e-01, 1.262720275239088248e-04, 4.180520703169266633e-02, -3.639122592976271877e-04, 2.900068882739240757e-04, -4.840235239265151118e-04, 3.159321989939873547e-04, -3.624802477539042374e-04, -1.648480699567966671e-04, 2.985653133878271321e-03, -1.703047812549822308e-04, -3.576826299455002078e-02
1535224864430205000, -1.034240722119468217e-04, -6.490886893654989329e-05, -1.606912237267601508e-04, -5.857909205314146966e-02, -9.974082010508070750e-01, 4.922173432799686942e-05, 4.177760199010471798e-02, -2.891765653108188108e-04, -2.214919316134829626e-05, 4.826039667868156028e-04, 4.564062056675927321e-04, -3.608712259860555739e-04, -1.407449743444548560e-04, 2.954716646305657890e-03, -1.733784818462625894e-04, -3.534479770432372853e-02
1535224864495508599, -1.843823380849028985e-04, -7.396258456148558449e-06, -1.429419764775522448e-04, -5.856767981992604816e-02, -9.974118814797594545e-01, 8.733322922634898441e-06, 4.170570089623334281e-02, -1.797276469606799406e-03, 3.794593252993996271e-04, -4.698901815380318153e-05, 5.851578485553399211e-04, -3.417674749382421996e-04, -1.166668282183242828e-04, 3.001440130510290693e-03, -1.733838786137607022e-04, -3.586546962530297311e-02
1535224864561070050, -9.274243231357275834e-05, 3.636861946511841013e-05, -1.206107655094581762e-04, -5.853644603647004813e-02, -9.974123428762522447e-01, -4.511348707248203103e-05, 4.173848018673146504e-02, -9.992769347901026434e-04, 3.088819344492652530e-04, -4.648737939037655422e-05, 6.704743645701231186e-04, -3.406731287134384493e-04, -9.423801356765230627e-05, 3.005764603569963285e-03, -1.743152550518473998e-04, -3.594600168870004664e-02
1535224864627413000, -2.029092715947709632e-05, 1.657790781952395490e-05, -1.731709381370719839e-04, -5.854652817465338249e-02, -9.974121541138345481e-01, -8.975573172300240748e-06, 4.172887230843918410e-02, -6.770671756260246291e-04, 5.966529185214600558e-05, -7.675284499669020235e-04, 6.502933964718669770e-04, -3.458996674848225576e-04, -9.806513479631616208e-05, 3.020995407231175274e-03, -1.751818495487258303e-04, -3.621155716741616265e-02
1535224864692974449, -1.169288914243546093e-04, 5.611242907052023724e-05, -1.654682365482796301e-04, -5.852576445546314038e-02, -9.974141014700023122e-01, -3.721777268563217922e-05, 4.171143366667121738e-02, -1.090340881561561353e-03, -6.460412751911582362e-07, -5.140037891706734354e-04, 6.819256727838468634e-04, -3.433914385290332558e-04, -9.869894893176740184e-05, 3.012828528670236008e-03, -1.721185857999873699e-04, -3.593518337491984072e-02
1535224864759317399, 1.365358731031395033e-04, -8.950324004285103421e-05, -4.633574923389500067e-05, -5.859575847035080470e-02, -9.974084175520523399e-01, 2.318883054907142950e-04, 4.174843605943755198e-02, 7.573572129103553138e-04, -1.434800655856902172e-03, 1.281882469919168712e-03, 6.482499194535411291e-04, -3.455189723710842668e-04, -1.078060307575354117e-04, 2.996997015760116245e-03, -1.706016664398020139e-04, -3.571462461690055878e-02
1535224864824878849, 2.163019253467959749e-04, -2.090059781750479686e-04, -8.754500064459961098e-05, -5.862878921384059167e-02, -9.974011290072544167e-01, 3.709761355973055941e-04, 4.187499620394303373e-02, -2.618802165980393427e-04, -1.457013880511230392e-03, -3.632170475059937021e-04, 6.394294073476629314e-04, -3.459257550847243665e-04, -1.086619366469036824e-04, 2.989958196353841198e-03, -1.704103408968228042e-04, -3.563137970898398732e-02
1535224864891221850, 2.945409282952920170e-04, -1.265605613185055462e-04, -4.785751754885275228e-05, -5.855991416675613431e-02, -9.974082938076671567e-01, 1.689688805796665024e-04, 4.180195385359107563e-02, -8.861684300441201095e-04, 7.307333743490523111e-04, 4.088588644381293213e-04, 6.330978624105474892e-04, -3.443268328316163298e-04, -1.098251393015272899e-04, 2.985551342788619021e-03, -1.711276608247475192e-04, -3.559901281414996205e-02
1535224864956525449, 7.429907125031871059e-04, -1.472524994618675139e-04, -1.313548174069228047e-04, -5.854260707114974926e-02, -9.974115474725123720e-01, 4.635467978541103041e-05, 4.174884402046281917e-02, -4.790448327502914972e-04, 3.722826652406685251e-04, 3.991131804329773686e-05, 5.847149849886407397e-04, -3.433602235326082414e-04, -1.365833800703704294e-04, 2.977868348521426831e-03, -1.723565193581227527e-04, -3.561651123838935340e-02
1535224865023126200, 4.182675236119917628e-04, -1.189157364436718147e-04, -9.007676039845050053e-05, -5.856551416507072005e-02, -9.974068206331745401e-01, 1.213995366973905677e-05, 4.182958949864047649e-02, 2.088889823461161695e-03, -4.443889487308033790e-04, 6.371747908862652326e-04, 5.831696002380355173e-04, -3.371602973177813202e-04, -1.499697345334222458e-04, 2.960561732438882990e-03, -1.691878491337908740e-04, -3.533415600657469763e-02
1535224865088429849, 2.696269240175904391e-04, -8.684099541546716407e-05, -1.691892471180384439e-04, -5.855508976438605212e-02, -9.974067238467668739e-01, 3.525133208657155800e-05, 4.184647470561610877e-02, 2.025073130995942456e-03, -4.233163129007021718e-04, 5.708321512128327951e-04, 5.420036467081881890e-04, -3.530131832939884429e-04, -1.406191209066155333e-04, 2.952645503204780197e-03, -1.708684738642344365e-04, -3.529998191026879201e-02
1535224865155030649, -1.050816231302315561e-04, -1.711947347474466422e-05, -3.204889127068320537e-04, -5.854530268952604782e-02, -9.974097113440552054e-01, 2.000018479772770313e-05, 4.178893214181383237e-02, -5.125921340990422827e-04, 2.713677003771871872e-04, 1.030019549650770935e-04, 5.357018944939816781e-04, -3.704366330118245734e-04, -1.330607876151079566e-04, 2.974399042705311910e-03, -1.736367084341713951e-04, -3.560057153203280422e-02
1535224865220334349, 9.809641752749904259e-05, -1.170484839483727104e-05, -2.717963009045392796e-04, -5.855118569991582533e-02, -9.974092359033500665e-01, -1.680037757599391670e-05, 4.179203878224640317e-02, -2.832323057157236390e-04, 4.748664083051829616e-04, -4.124438895585681047e-04, 5.577090069341356484e-04, -3.529697403603674830e-04, -1.322795432497180087e-04, 2.997222985298719257e-03, -1.768003169984962608e-04, -3.587802387531910386e-02
1535224865285637999, 1.560278969937791012e-04, -6.938364297590621578e-06, -3.829562538285813064e-04, -5.855613184195484350e-02, -9.974060126816525207e-01, -1.985130956215753093e-05, 4.186197434570689685e-02, 1.509187524071399283e-03, 1.129960919345781282e-04, -1.776292632072691341e-03, 5.561844595469818886e-04, -3.483281041012293352e-04, -1.352525308891133087e-04, 3.087454772346341289e-03, -1.807496535678691362e-04, -3.683516327532210255e-02
1535224865352238700, 1.098497102048246219e-04, -3.171513482961744535e-05, -2.622721454125387527e-04, -5.856580509501999737e-02, -9.974059470280991491e-01, -4.180534673676148210e-06, 4.185000942743155594e-02, 1.137204835504262729e-03, 8.628153522414788897e-05, -7.965578757431441637e-04, 5.403573375011944081e-04, -3.553802185355262933e-04, -1.458828630477629318e-04, 3.040225544621602723e-03, -1.774048007685208664e-04, -3.629865499840740500e-02
1535224865417541899, 2.977137557914806294e-04, -7.124622434241656681e-05, -1.908601056586784470e-04, -5.855897728113239331e-02, -9.974088584973066496e-01, -1.145127858482879737e-05, 4.179013088943234894e-02, -5.968284574620646337e-04, 1.417026130820420898e-04, -1.405129907446108243e-03, 5.629951817823707853e-04, -3.430488585938506248e-04, -1.342219850463810939e-04, 3.064352497180776805e-03, -1.768392759166414010e-04, -3.658302700575748190e-02
1535224865484142649, -1.190303671345168020e-04, -1.106328994795775252e-05, -1.340596296384223313e-04, -5.857041898202700048e-02, -9.974123779608164986e-01, 4.943415897006364960e-05, 4.168994923339686826e-02, -3.564702629952524494e-03, 8.060344884555246860e-04, -5.621245707978386828e-04, 5.202267921219815494e-04, -3.343730568839105646e-04, -1.455996705420782968e-04, 3.032633401616974776e-03, -1.753926653800625074e-04, -3.619775940049180241e-02
1535224865549446249, 2.543476849564835771e-05, -2.318615094053597063e-05, -6.621944871355753227e-05, -5.855907462483138370e-02, -9.974094904976141818e-01, 3.850758953415633087e-05, 4.177489152037166392e-02, -7.909599664355665980e-04, 6.563690736800551840e-04, 1.003990070862791073e-03, 5.138598345626880278e-04, -3.337813285839255932e-04, -1.526407124994824302e-04, 2.947452577781809954e-03, -1.672891480774560489e-04, -3.526452998636425001e-02
1535224865615789250, 1.145927897752826243e-04, 4.868379454934748012e-05, 9.364292246848150670e-05, -5.849628216826078392e-02, -9.974211644858063108e-01, -4.368830164280619252e-04, 4.158142303360098935e-02, 6.131971010576071652e-04, 1.170159789184262254e-03, 2.319763882647542155e-03, 5.205342527844487692e-04, -3.318844223677368775e-04, -1.512129067478478015e-04, 2.942071277564791993e-03, -1.675955466101578092e-04, -3.518677417703432175e-02
1535224865681350699, 4.755960915920896034e-04, 6.454936039926046504e-06, 3.663154956773926642e-05, -5.848345344783188737e-02, -9.974127891234076948e-01, -1.050825430073690442e-04, 4.180194640850092014e-02, 4.465627650543863903e-04, 6.925982118785712184e-04, 1.129597585133499575e-03, 6.122094079209291920e-04, -3.167756451359571225e-04, -1.025696938266319985e-04, 2.933663501162882443e-03, -1.790720920928734570e-04, -3.505582727386397784e-02
1535224865747693650, 3.566487266951451850e-04, -5.213224886029525383e-05, -1.127955579041168798e-05, -5.854313370023458973e-02, -9.974131513298132301e-01, -8.511414179562568180e-05, 4.170970877949871369e-02, -3.678453285375923778e-03, 7.801488084594563211e-04, 1.085592794873002295e-03, 5.862766815107647552e-04, -3.213771672748481846e-04, -1.394013808262841792e-04, 2.919343065706837999e-03, -1.672434937044209031e-04, -3.512202729447440330e-02
1535224865813255050, 7.106515844416261404e-05, -4.187535354694646065e-06, 1.595244015274443767e-05, -5.853287673562251880e-02, -9.974164376923008168e-01, -1.229530373550365445e-04, 4.164537242964536784e-02, -4.828007551300804098e-03, 8.929823983890449075e-04, 5.419429179142100372e-04, 5.866409696052373888e-04, -3.206409129453223874e-04, -1.391603174359189567e-04, 2.919663985378742870e-03, -1.673723088581628097e-04, -3.512818661700619488e-02
1535224865912380749, -2.752704744969920302e-04, 6.149629032185637672e-07, -1.875867591501270411e-04, -5.857278361338585926e-02, -9.974057224432751889e-01, 3.215245919157320932e-04, 4.184436018300066035e-02, -4.076909367985606485e-03, 1.931870241397488940e-04, -1.486029868469387590e-03, 5.841405730495010003e-04, -3.197094767368007504e-04, -1.390754505222753078e-04, 2.918195195378839139e-03, -1.674036590927074366e-04, -3.510873312105699390e-02
1535224865977683899, -1.736832886379065688e-04, 8.224094460315247769e-05, -1.610013170590945811e-04, -5.850536360993364299e-02, -9.974181976176584863e-01, -2.038445654919481442e-04, 4.164156502107210778e-02, -2.320873233542361004e-03, 1.264474483816799798e-03, 4.181247447885144144e-04, 5.755499731010542321e-04, -3.204716530737602878e-04, -1.419518073935140492e-04, 2.926233728763166873e-03, -1.688970274480242875e-04, -3.516937044669034285e-02
1535224866044284649, 1.552378922468679334e-04, 2.061985723126381648e-04, -1.666421360500092792e-04, -5.834045159262975927e-02, -9.974269528117116757e-01, -2.864746398592728205e-04, 4.166273448769615417e-02, 2.960061405649856746e-04, 2.969481245859923509e-03, 1.944649924942329008e-03, 5.580750849045189614e-04, -3.154703854812187093e-04, -1.345583847284181585e-04, 2.933810937054014481e-03, -1.711736892531996225e-04, -3.520160819070087405e-02
1535224866109588350, -5.410043918519655748e-04, 4.112727294888605554e-05, -3.492609039629347798e-04, -5.854486011757922131e-02, -9.974102210440204397e-01, 1.803404847261748121e-05, 4.177738605399444055e-02, -5.386256720612434164e-03, -1.452349407595729652e-03, 1.123258020490948970e-04, 5.589765132658788913e-04, -3.193313114365440436e-04, -1.359396030761303626e-04, 2.937744654813528866e-03, -1.706625013734980843e-04, -3.525176835897170929e-02
1535224866175931249, -7.356722761220571170e-04, 1.289902313594697462e-04, -3.965642366728190584e-04, -5.850635847172466764e-02, -9.974144775254483175e-01, -1.395720998690374898e-04, 4.172944476798062796e-02, -6.267662547266499929e-04, -7.930182398100120607e-05, 1.695263134368825550e-03, 5.667892294375173222e-04, -3.214325033197678845e-04, -1.336610359881279303e-04, 2.981997674277346317e-03, -1.739304822166179377e-04, -3.574587392886605791e-02
1535224866241492799, -5.508999096270633276e-04, 1.852926018780828149e-04, -4.967127801425615108e-04, -5.852651553935168255e-02, -9.974044783893152299e-01, -2.758732156754006070e-05, 4.193987013213091447e-02, 7.550894740013133072e-03, -1.114639506264368269e-03, 2.454854015758825905e-03, 5.787073010802521204e-04, -3.226966429028113657e-04, -1.273819984825946253e-04, 2.976980333325507985e-03, -1.743549684097824774e-04, -3.563724586450071202e-02
1535224866306796400, -2.913528284321965250e-04, 3.199142424629569659e-04, -3.291926770071473525e-04, -5.842798258435889791e-02, -9.974183330478207932e-01, -4.543092314083412909e-04, 4.174486021476871145e-02, 3.660562472638633543e-03, 4.887421929560817942e-04, 2.712402105684840695e-03, 5.894283664392354228e-04, -3.204660886700085552e-04, -1.226617650276815952e-04, 2.987555858501472414e-03, -1.746872788285817543e-04, -3.574938658060054786e-02
