#timestamp tx ty tz qx qy qz qw
1535224877.473970599 -0.439796827 0.686517261 0.480179462 -0.723620027 -0.339661796 0.210946189 0.562588328
1535224878.034111599 -0.455862095 0.729836249 0.517753910 -0.705050527 -0.346550328 0.215406996 0.580005561
1535224878.659557300 -0.466428607 0.778311717 0.527195841 -0.713328761 -0.330610299 0.241221754 0.568920886
1535224879.483506349 -0.499975132 0.828975753 0.517322047 -0.727036469 -0.339727102 0.217474568 0.555615227
1535224879.516029349 -0.501915201 0.833177079 0.518052132 -0.728365274 -0.339283884 0.218025943 0.553927036
1535224880.571008599 -0.508238664 0.939467398 0.530546948 -0.759005653 -0.314236103 0.229842121 0.521860794
1535224881.624690849 -0.527393424 0.981443005 0.554764818 -0.743520019 -0.354988753 0.224365854 0.520404583
1535224881.921280149 -0.550094400 1.001418329 0.583517833 -0.737454740 -0.363700083 0.231331059 0.519969901
1535224882.579504149 -0.610658420 1.060448175 0.647424294 -0.731039612 -0.352197822 0.279885446 0.513032082
1535224882.909657650 -0.644217259 1.087888858 0.666780589 -0.715715521 -0.357964567 0.274714341 0.533052242
1535224883.337893699 -0.696444264 1.128200901 0.684170909 -0.702296553 -0.361539564 0.274974677 0.548140148
1535224883.996119249 -0.772577419 1.185644456 0.699160714 -0.700486754 -0.375277824 0.277759702 0.539754027
1535224884.523738799 -0.838585988 1.235054844 0.722834228 -0.695673604 -0.383737480 0.263161326 0.547293248
1535224885.050058799 -0.908178365 1.281284317 0.745812932 -0.700421447 -0.394184989 0.274925366 0.527677965
1535224885.478295800 -0.972980594 1.330500511 0.752027556 -0.707202080 -0.393529576 0.267308833 0.523015945
1535224885.939312099 -1.032814125 1.372814784 0.754080273 -0.705891738 -0.405412654 0.265649296 0.516515136
1535224886.302244450 -1.074765218 1.397706916 0.760889661 -0.695014569 -0.427949645 0.271842595 0.509819040
1535224886.499452149 -1.099493867 1.411353410 0.765139618 -0.692873633 -0.434618336 0.279575648 0.502862296
1535224886.862385050 -1.147831493 1.437915260 0.774459581 0.698553489 0.431196835 -0.288892355 -0.492578440
1535224887.257842749 -1.205171776 1.469461565 0.783750735 0.702377289 0.433137747 -0.289176515 -0.485216219
1535224887.290623500 -1.209831248 1.472008586 0.784488211 0.702412250 0.433839144 -0.289261134 -0.484488002
1535224887.652517050 -1.268065501 1.503402928 0.796433650 0.701953242 0.443408331 -0.292460813 -0.474465352
1535224888.015191599 -1.324450013 1.529399167 0.808886629 0.698629691 0.456302379 -0.294073246 -0.466074693
1535224888.409865450 -1.375192519 1.553410951 0.817920432 0.691733036 0.473077085 -0.294461090 -0.459343168
1535224888.838103000 -1.437983028 1.580792353 0.827732277 0.679425543 0.496059722 -0.300612658 -0.449374803
1535224889.069130750 -1.474982581 1.593342638 0.845207012 0.670062722 0.509745293 -0.307020582 -0.443749982
1535224889.168254499 -1.490564575 1.595113078 0.835641849 0.665111158 0.516144373 -0.310352884 -0.441478449
1535224889.464587999 -1.548388392 1.604486353 0.840657605 0.650330103 0.534971031 -0.320424663 -0.433825758
1535224889.826481100 -1.613875157 1.611027628 0.836917200 0.628024593 0.560519735 -0.329161495 -0.427849795
1535224890.057509399 -1.649821578 1.613906975 0.834234269 0.615067148 0.574560358 -0.336901550 -0.421983583
1535224890.419402899 -1.702981713 1.614496553 0.834991884 0.592231380 0.599161748 -0.348005337 -0.411290016
1535224890.782335299 -1.758010847 1.605585515 0.837844246 0.570881378 0.622967569 -0.359982553 -0.395497690
1535224891.012324300 -1.795276936 1.598948931 0.834759918 0.555691514 0.639012023 -0.363238650 -0.388494863
1535224891.407781600 -1.853320908 1.591371610 0.835937853 0.532594466 0.659599838 -0.373304406 -0.376716085
1535224891.770714400 -1.909612645 1.581397939 0.846224419 0.515936943 0.672812414 -0.383993264 -0.365625081
1535224892.132606949 -1.968803544 1.563296610 0.858251830 0.491915211 0.691145401 -0.395549263 -0.351963408
1535224892.626146699 -2.049899356 1.537088075 0.870380943 0.463330026 0.708690625 -0.410419569 -0.338583315
1535224893.384536749 -2.164724864 1.499071746 0.883439516 0.436413954 0.715873490 -0.443572782 -0.316719426
1535224893.944678799 -2.242238469 1.456015088 0.883866708 0.410021457 0.727680461 -0.462756542 -0.297018407
1535224894.471256549 -2.315960841 1.422214849 0.888521762 0.395731397 0.732956783 -0.479903860 -0.275432933
1535224895.031396649 -2.382754782 1.380647650 0.891285085 0.360323193 0.749865150 -0.485414131 -0.268779787
1535224895.624061599 -2.457700507 1.339892637 0.889375356 0.340422156 0.760213125 -0.491954455 -0.253317141
1535224896.216982949 -2.539882454 1.279489603 0.881271930 0.311954926 0.777847679 -0.490050872 -0.239764999
1535224896.777124049 -2.601618741 1.218356873 0.874640213 0.303802321 0.783067185 -0.496269909 -0.219604441
1535224897.238142300 -2.659923922 1.158942716 0.866642060 0.294257843 0.790302442 -0.492803046 -0.214428379
1535224897.601074650 -2.712988081 1.112237662 0.860717146 0.288285279 0.794751341 -0.486311506 -0.220823511
1535224898.161216249 -2.782965039 1.039543403 0.859415569 0.285902540 0.798349755 -0.488349089 -0.205943133
1535224898.588412500 -2.835762820 0.988036316 0.860593608 0.285042117 0.800270778 -0.487200352 -0.202369686
1535224899.312980149 -2.915721818 0.905220187 0.857248506 0.285077868 0.805247947 -0.483560148 -0.190986744
1535224899.775038699 -2.964368423 0.850458148 0.866988370 0.280180962 0.809007782 -0.482295198 -0.185462610
1535224900.317879000 -3.044967926 0.793389874 0.870521614 0.284433429 0.812587931 -0.471030698 -0.192168052
1535224900.928100550 -3.104535653 0.707992924 0.887576273 0.282106344 0.818378682 -0.468493757 -0.176595423
1535224901.389118849 -3.162108974 0.644741253 0.907594413 0.290913582 0.814195556 -0.468971110 -0.180335748
1535224901.882916300 -3.226495893 0.579360684 0.927391257 0.295696064 0.811646644 -0.470137527 -0.181009029
1535224902.179249799 -3.260672477 0.544041026 0.939207207 0.296404118 0.808935685 -0.474093220 -0.181668035
1535224902.542182099 -3.308415077 0.493307989 0.959664741 0.297171990 0.802759449 -0.484240373 -0.181045125
1535224903.035722300 -3.378383771 0.429892379 0.974979481 0.301136929 0.791278446 -0.497645589 -0.188530738
1535224903.563082199 -3.451033970 0.367458605 0.975417879 0.298085282 0.789219142 -0.498922207 -0.198380800
1535224904.188786300 -3.520922524 0.293169423 0.982329953 0.297269615 0.791156053 -0.494624314 -0.202607166
1535224904.584241650 -3.579491545 0.243796969 0.983264131 0.311795615 0.789618736 -0.485118985 -0.209631385
1535224905.078038799 -3.635142334 0.180703539 0.986231171 0.322985084 0.792500728 -0.475830450 -0.202999050
1535224905.506275449 -3.671899289 0.128182675 0.992290912 0.332182417 0.793528841 -0.468792905 -0.200499457
1535224906.231102999 -3.755785782 0.037523190 0.989049974 0.347515571 0.795103422 -0.452636277 -0.205338447
1535224906.527436499 -3.792480709 -0.009073480 0.992461378 0.350346030 0.793958245 -0.452808412 -0.204578853
1535224906.890368949 -3.831504679 -0.059887300 0.994873651 0.351749878 0.790805480 -0.456722211 -0.205678240
1535224907.318604599 -3.883980361 -0.112122197 0.992619256 0.352031835 0.787211702 -0.457029968 -0.217933319
1535224907.779621450 -3.951806287 -0.156663819 0.987300358 0.352966312 0.784673119 -0.454541093 -0.230424119
1535224908.339763599 -4.018459940 -0.223428500 0.993636327 0.345068680 0.784939023 -0.455430643 -0.239543868
1535224908.766960499 -4.066508179 -0.263197258 1.002693401 0.354186707 0.780367523 -0.451601508 -0.248262731
1535224909.278059400 -4.130245080 -0.316063079 1.004389136 0.359608654 0.780182466 -0.446373302 -0.250495132
1535224909.821940749 -4.179605167 -0.373693368 1.014479284 0.355724692 0.778763473 -0.452495310 -0.249470222
1535224910.480165049 -4.247496586 -0.422653885 1.015180321 0.360236572 0.779538923 -0.440874248 -0.261110277
1535224910.875622049 -4.284791931 -0.466523729 1.017681820 0.352187221 0.790325240 -0.432168191 -0.254127590
1535224911.665750999 -4.368775950 -0.561527398 1.031672678 0.344897376 0.804692136 -0.411488705 -0.253364187
1535224912.127807299 -4.411844312 -0.622394995 1.043494997 0.324499872 0.812626247 -0.415053960 -0.249135757
1535224912.225891799 -4.424654720 -0.637867727 1.045350843 0.314999501 0.815309372 -0.416493332 -0.250158444
1535224912.621607599 -4.435881126 -0.705020012 1.063269508 0.258474972 0.829636488 -0.436040678 -0.234013917
1535224912.818815949 -4.426222683 -0.731757188 1.073877195 0.218108965 0.837201502 -0.448092991 -0.225243860
1535224913.049844349 -4.416430642 -0.764232767 1.085728398 0.171395258 0.844215568 -0.460405080 -0.214361617
1535224913.445299349 -4.371004004 -0.811344828 1.100004979 0.066648189 0.861649399 -0.472501859 -0.172801405
1535224913.478080099 -4.368146883 -0.814324277 1.098748312 0.055822299 0.863254221 -0.472734868 -0.167921900
1535224913.510860850 -4.366140673 -0.816141121 1.095912835 0.045017517 0.864669770 -0.473215085 -0.162441053
1535224913.873535599 -4.300140320 -0.836474137 1.111734990 -0.068153365 0.870043185 -0.479790006 -0.090451789
1535224914.038222399 -4.279767649 -0.832243386 1.124360313 -0.119047832 0.864118883 -0.484726218 -0.064549695
1535224914.103526100 -4.272851864 -0.832779999 1.127298825 -0.137183852 0.861060674 -0.486682933 -0.053803615
1535224914.235430749 -4.257364055 -0.837655587 1.132785560 -0.167835600 0.854504582 -0.490677258 -0.029815437
1535224914.302031549 -4.251212904 -0.840352044 1.135269542 -0.180782044 0.851054698 -0.492685765 -0.016866844
1535224914.432638599 -4.238208797 -0.847942948 1.142751506 -0.203346408 0.844035344 -0.496200192 0.006320238
1535224914.598362699 -4.222074159 -0.863011115 1.146091301 -0.225200552 0.835443563 -0.500294806 0.031997984
1535224914.663666449 -4.215906364 -0.868464206 1.146734409 -0.231430159 0.832399659 -0.501827376 0.041474980
1535224914.762792250 -4.209297256 -0.876742945 1.147606690 -0.238090005 0.828734567 -0.503476223 0.054989636
1535224914.828353799 -4.204398778 -0.884557156 1.144850496 -0.241420289 0.826777300 -0.504207758 0.062690334
1535224914.960257899 -4.193145569 -0.898144639 1.142924611 -0.243835420 0.824171987 -0.505758040 0.074119020
1535224915.026600949 -4.189496931 -0.904278933 1.141212286 -0.243516149 0.823474695 -0.506528250 0.077578633
1535224915.091904749 -4.186756598 -0.909423317 1.138644875 -0.242779533 0.823255273 -0.506887034 0.079839769
1535224915.157466249 -4.182623071 -0.914437524 1.135671998 -0.241722985 0.823672057 -0.506410844 0.081745936
1535224915.322933049 -4.169269220 -0.922299224 1.130387083 -0.240076046 0.826435710 -0.501162364 0.090574800
1535224915.388494599 -4.164933290 -0.926561204 1.125439153 -0.241678278 0.827411822 -0.498287784 0.093223235
1535224915.453798399 -4.158919048 -0.932266668 1.119682794 -0.244173640 0.827889826 -0.496059180 0.094355496
1535224915.487618449 -4.155908791 -0.935082291 1.115478497 -0.245612271 0.828130066 -0.494863783 0.094789462
1535224915.552922199 -4.148639002 -0.939569005 1.110331060 -0.247976967 0.828683949 -0.492437266 0.096415126
1535224915.619523049 -4.140283618 -0.944237328 1.105124905 -0.250023515 0.829280170 -0.489749806 0.099638187
1535224915.684826799 -4.131024413 -0.949022991 1.099669487 -0.251923909 0.829803938 -0.487053215 0.103628827
1535224915.981416749 -4.092099850 -0.969275259 1.090838418 -0.264381227 0.830225065 -0.477414995 0.113595032
1535224916.047759299 -4.086933618 -0.974190843 1.089271610 -0.265457565 0.830649243 -0.475815278 0.114690618
1535224916.096801549 -4.082631702 -0.978261670 1.087972149 -0.265566529 0.831249297 -0.474399814 0.115947575
1535224916.178624549 -4.075623880 -0.986747373 1.086432482 -0.264106513 0.832747322 -0.471996019 0.118319088
1535224916.212186849 -4.073718741 -0.990667711 1.084278569 -0.262891854 0.833647696 -0.470863234 0.119193987
1535224916.277748400 -4.069444681 -0.999279805 1.083030108 -0.259290543 0.835744642 -0.468591061 0.121333115
1535224916.344091399 -4.066410176 -1.008303365 1.081809571 -0.254474401 0.838273975 -0.466406745 0.122491920
1535224916.409652949 -4.062426102 -1.018863334 1.080250784 -0.248748509 0.841099840 -0.464378495 0.122588141
1535224916.557820749 -4.051747940 -1.042559988 1.079525883 -0.235275674 0.847932195 -0.459405983 0.120840771
1535224916.640682799 -4.047286278 -1.055782160 1.078079721 -0.229255999 0.851334984 -0.456752116 0.118523988
1535224916.986057200 -4.004950100 -1.106173145 1.075280912 -0.218107197 0.862050897 -0.438712043 0.129727581
1535224917.068919499 -3.992289648 -1.114808253 1.074808851 -0.219405766 0.863376508 -0.432655949 0.138747776
1535224917.233346599 -3.973413640 -1.142794277 1.075363590 -0.227916014 0.863528371 -0.427859651 0.138957415
1535224917.628020499 -3.922611601 -1.212644445 1.075091862 -0.243884659 0.860678322 -0.427464990 0.130486707
1535224917.727143800 -3.914409851 -1.228308072 1.072046268 -0.249295267 0.858849909 -0.428500136 0.128904371
1535224918.254505699 -3.875148604 -1.306614441 1.062970246 -0.244957787 0.854403948 -0.435502190 0.142574255
1535224918.320067249 -3.872342601 -1.317384582 1.058080796 -0.243029969 0.854176409 -0.436832529 0.143165769
1535224918.386410249 -3.868826558 -1.327993960 1.052818081 -0.240220592 0.854122151 -0.438016253 0.144606983
1535224918.451713999 -3.864961116 -1.339409340 1.047651900 -0.236461044 0.854315647 -0.438622311 0.147788425
1535224918.649180150 -3.857326740 -1.365149921 1.037478830 -0.226113209 0.855058416 -0.440223297 0.154762305
1535224919.111238349 -3.830199829 -1.415648111 1.012579385 -0.226244275 0.853350615 -0.440722802 0.162387402
1535224919.489263549 -3.806406263 -1.459281318 0.990732103 -0.234380179 0.851551698 -0.439052889 0.164797444
1535224919.835805700 -3.773717728 -1.495899539 0.966720521 -0.252132153 0.849378778 -0.431943951 0.168551157
1535224920.280431700 -3.723991280 -1.554071487 0.936628772 -0.262043723 0.852723003 -0.413255733 0.182801170
1535224920.428726699 -3.703800852 -1.576500262 0.924205104 -0.261612165 0.854867779 -0.402065799 0.197745413
1535224920.625934499 -3.681843831 -1.598924718 0.911491336 -0.267827765 0.854424028 -0.392760944 0.209682403
1535224920.725059799 -3.671051622 -1.608067731 0.906718451 -0.274410783 0.852195703 -0.390163934 0.215019325
1535224920.856964350 -3.652693658 -1.619326814 0.901187520 -0.289576811 0.846213352 -0.389186655 0.220458570
1535224920.988868900 -3.632872036 -1.629133650 0.895449969 -0.308718195 0.838177044 -0.388103193 0.226998304
1535224921.449885899 -3.569072528 -1.682478622 0.869386156 -0.354363453 0.818887251 -0.388424371 0.230166725
1535224921.647094149 -3.545181813 -1.718577154 0.858013894 -0.351149174 0.822458369 -0.386208057 0.226052705
1535224922.026288650 -3.494722235 -1.786636211 0.832113234 -0.347743374 0.829948854 -0.378884093 0.216116382
1535224922.157673300 -3.471699406 -1.809975130 0.820780408 -0.353102616 0.828650663 -0.377609040 0.214634650
1535224922.355400999 -3.444345839 -1.839611194 0.812284385 -0.357069056 0.827315700 -0.376954244 0.214373319
1535224922.471046099 -3.429255040 -1.856360322 0.803771607 -0.359568825 0.825960277 -0.378404767 0.212860784
1535224922.668253899 -3.397330200 -1.886700756 0.792302973 -0.368799420 0.822048668 -0.379317671 0.210573216
1535224922.734596449 -3.388094292 -1.896498033 0.786431755 -0.372279321 0.820546064 -0.378441400 0.211882918
1535224922.800158049 -3.381484627 -1.904825353 0.780889142 -0.375464204 0.819036122 -0.377796771 0.213251172
1535224922.865461799 -3.374682594 -1.913966803 0.775348049 -0.378422346 0.817626886 -0.377740241 0.213530123
1535224923.392822700 -3.297550136 -1.998828463 0.741642615 -0.384729782 0.817455817 -0.373359474 0.210598396
1535224923.459423599 -3.292110855 -2.004687647 0.736559953 -0.385547443 0.817649121 -0.371975087 0.210802323
1535224923.590288849 -3.272251017 -2.021466848 0.727489008 -0.386050114 0.818780186 -0.367846237 0.212728614
1535224923.788535949 -3.240801672 -2.048226967 0.713990324 -0.384870924 0.821076280 -0.362637704 0.214946528
1535224924.183990950 -3.180639599 -2.100851015 0.689082469 -0.381350189 0.824877821 -0.360889328 0.209541180
1535224924.381457049 -3.153462390 -2.132429173 0.674866077 -0.375067825 0.828769589 -0.359637309 0.207668249
1535224924.645007849 -3.116982776 -2.175915171 0.660300483 -0.365486945 0.834084140 -0.359950799 0.202875242
1535224924.941342050 -3.071175933 -2.222576210 0.648933933 -0.360418027 0.836970267 -0.360099933 0.199769008
1535224925.270712749 -3.018023678 -2.266194230 0.644200095 -0.359236778 0.836700538 -0.358945483 0.205034845
1535224925.467921049 -2.983949567 -2.294026625 0.637229034 -0.362272269 0.834639346 -0.360225007 0.205849240
1535224925.798073250 -2.937001639 -2.342536597 0.627074353 -0.357385288 0.834338574 -0.365262059 0.206732987
1535224926.192488950 -2.886274683 -2.419080387 0.613930556 -0.330741464 0.841703782 -0.375613744 0.202630560
1535224926.324393549 -2.868625647 -2.443877397 0.603954636 -0.324940190 0.843342207 -0.376772626 0.203052168
1535224926.522640649 -2.840409989 -2.476009923 0.592509155 -0.320837897 0.843908067 -0.378996239 0.203086360
1535224926.752631249 -2.805778969 -2.509914384 0.578317076 -0.321010813 0.842196879 -0.380894115 0.206339883
1535224927.213647799 -2.753334634 -2.573184766 0.540656436 -0.327140396 0.841409121 -0.384096272 0.193597280
1535224927.477458899 -2.723305770 -2.626084229 0.513667239 -0.320954117 0.846968329 -0.380722795 0.186234417
1535224927.675706150 -2.708603800 -2.654993765 0.499522753 -0.318266237 0.849398626 -0.380046816 0.181088362
1535224928.004819000 -2.665905860 -2.707503759 0.485247046 -0.316670885 0.851792644 -0.376583846 0.179870646
1535224928.333931899 -2.622758243 -2.757359974 0.476156067 -0.320202311 0.852900169 -0.373861174 0.173952880
1535224928.663044400 -2.576375244 -2.815457899 0.460612295 -0.317259567 0.856617662 -0.370372744 0.168453491
1535224929.355091750 -2.496558406 -2.900277731 0.437813543 -0.306764281 0.861559049 -0.364868593 0.174592639
1535224929.750805599 -2.428801023 -2.957860894 0.417768803 -0.314593932 0.858967242 -0.363018467 0.177266828
1535224930.409029950 -2.330253555 -3.059467960 0.384958212 -0.314034441 0.859935003 -0.362731480 0.174126485
1535224930.739182249 -2.282844580 -3.098560266 0.371903131 -0.314230649 0.859698223 -0.359001120 0.182472632
1535224931.232724300 -2.194987473 -3.163958361 0.344918646 -0.329134329 0.852039742 -0.361379595 0.187359706
1535224931.891990549 -2.096909359 -3.247507099 0.304026031 -0.327507712 0.847749690 -0.366353241 0.199610785
1535224932.484911649 -1.976363680 -3.332785119 0.265844018 -0.342207741 0.839546754 -0.363762533 0.213850248
1535224933.011232049 -1.889392206 -3.388968392 0.227276753 -0.361686738 0.832419276 -0.360475770 0.215216336
1535224933.439727599 -1.828441259 -3.423379575 0.201192913 -0.375880938 0.827090964 -0.353571583 0.222758151
1535224933.768840149 -1.763277844 -3.453972379 0.182567483 -0.389652338 0.820790978 -0.347027021 0.232476823
1535224934.230639199 -1.682993257 -3.500705936 0.156143233 -0.402932759 0.814296524 -0.343524703 0.237817455
1535224934.757218399 -1.605454123 -3.556873575 0.133671856 -0.406331932 0.812132227 -0.341252850 0.242656339
1535224935.383703300 -1.488409912 -3.615931068 0.105807076 -0.422363017 0.805000494 -0.331268225 0.252675781
1535224935.976626100 -1.369391603 -3.689794432 0.073923090 -0.430590570 0.799200845 -0.338149215 0.248042092
1535224936.173834449 -1.337734700 -3.710998374 0.061656002 -0.433073633 0.797493026 -0.337981296 0.249440864
1535224936.634851049 -1.255307499 -3.753759498 0.030000238 -0.448679595 0.787093683 -0.336339602 0.256993829
1535224936.701194099 -1.243154285 -3.759442796 0.023162330 -0.451513903 0.785129439 -0.335298492 0.259387511
1535224937.227772249 -1.150930860 -3.789709683 -0.009518264 -0.483678334 0.765215608 -0.330428532 0.267053042
1535224937.359676900 -1.127259447 -3.797374800 -0.019639135 -0.494093886 0.758733334 -0.329754414 0.267314396
1535224937.787915699 -1.040666795 -3.811731756 -0.042486608 -0.535930420 0.729691789 -0.318758706 0.280573280
1535224938.248932849 -0.942223316 -3.814380013 -0.058512707 -0.575914213 0.695211399 -0.304160363 0.304122350
1535224938.776292599 -0.852622883 -3.789052992 -0.065467682 -0.630152792 0.640387556 -0.288737727 0.330819833
1535224939.401738799 -0.744285691 -3.763663915 -0.072793651 0.672696771 -0.588053618 0.268954729 -0.359632244
1535224939.929356299 -0.658173863 -3.739932988 -0.068153507 0.701626858 -0.542131770 0.249344926 -0.389409814
1535224940.390117699 -0.586374422 -3.709621100 -0.059281399 0.730441171 -0.491559489 0.233249543 -0.412819106
1535224940.851135299 -0.511210783 -3.680228468 -0.035421743 0.738194291 -0.459085009 0.222660675 -0.441284905
1535224941.180248349 -0.457421754 -3.653527360 -0.020164236 0.742391104 -0.435749015 0.216106398 -0.460734489
1535224941.707866349 -0.393767171 -3.608987287 -0.010573074 0.754566322 -0.395399072 0.200674139 -0.483755237
1535224942.268009399 -0.309918438 -3.576131283 -0.020456484 0.749908781 -0.398380906 0.180969816 -0.496164690
1535224942.795369199 -0.229301307 -3.531039394 -0.016116869 -0.751030916 0.390534916 -0.165908575 0.505874874
1535224943.321690049 -0.162079171 -3.477828743 -0.008569472 -0.759381493 0.366423019 -0.144586740 0.517849972
1535224943.816529250 -0.084189886 -3.445803120 -0.014581959 -0.756246116 0.370173053 -0.142754603 0.520273819
1535224944.342852150 -0.003958436 -3.405003901 -0.015900691 -0.760058171 0.370542730 -0.139247180 0.515383240
1535224944.870211949 0.068917761 -3.356092609 -0.020759310 -0.773330049 0.354583074 -0.142214202 0.505970947
1535224945.331228699 0.128578358 -3.299197086 -0.018074079 -0.784858657 0.337219103 -0.127331042 0.504050564
1535224945.858846200 0.192140858 -3.236600586 -0.019149597 0.793359235 -0.329913893 0.119848658 -0.497367316
1535224946.417949499 0.267034593 -3.176325866 -0.021504359 0.799928868 -0.322761666 0.117446291 -0.492082394
1535224947.142518700 0.364336981 -3.080958142 -0.002512941 0.805756399 -0.300970058 0.110997476 -0.497848582
1535224947.538232049 0.428028090 -3.022897663 0.011459647 0.807878546 -0.300231587 0.107624023 -0.495590878
1535224948.032813049 0.496602087 -2.954746337 0.027855507 0.808536906 -0.307602596 0.103890718 -0.490770245
1535224948.625735850 0.583689910 -2.880335613 0.054687855 0.805808574 -0.310059603 0.103063862 -0.493875920
1535224949.152056399 0.647896045 -2.804086825 0.067573491 0.808775824 -0.295649101 0.097872447 -0.498893033
1535224950.075130150 0.777848975 -2.690278328 0.053398625 0.814728001 -0.303280289 0.102287723 -0.483504470
1535224950.634234450 0.835758759 -2.593838331 0.055739028 0.818232892 -0.294273181 0.092374374 -0.485144520
1535224951.228195649 0.897577049 -2.516085518 0.046879127 0.819267263 -0.284700086 0.093868493 -0.488810514
1535224951.754516150 0.965027886 -2.447170663 0.033510988 0.821839468 -0.285194477 0.090853691 -0.484757265
1535224952.314658799 1.025710904 -2.360390980 0.034730785 0.825275791 -0.279149016 0.093090424 -0.482006088
1535224952.842020600 1.085360835 -2.287168884 0.037520006 0.825813205 -0.275495094 0.088516886 -0.484045209
1535224953.303038350 1.134305504 -2.216499584 0.048263897 0.823663630 -0.274036044 0.085321889 -0.489083477
1535224953.764056199 1.198819376 -2.140820567 0.056324172 0.817745149 -0.279934368 0.087623211 -0.495229032
1535224954.291416499 1.259664748 -2.057835528 0.064596337 -0.815561217 0.253700380 -0.086492275 0.512849982
1535224954.785216600 1.313240245 -1.980423961 0.073009588 -0.811910452 0.237414799 -0.085360375 0.526449654
1535224955.180672299 1.345117429 -1.931283683 0.070821865 -0.806782604 0.247490657 -0.076075823 0.531095729
1535224956.102706800 1.409702888 -1.806626263 0.100947376 -0.794366060 0.265999014 -0.010779039 0.545995329
1535224956.530945349 1.427230102 -1.741353967 0.122312068 -0.802299879 0.238334190 -0.011601026 0.547153666
1535224957.190211899 1.442977823 -1.638831318 0.157755777 -0.817687999 0.191917311 -0.010909353 0.542618713
1535224957.255773499 1.442428239 -1.629628962 0.159898664 -0.818904611 0.187019147 -0.007675034 0.542549694
1535224957.387677649 1.441840014 -1.611909141 0.165557428 -0.820885104 0.176775320 0.000909795 0.543044478
1535224957.716790249 1.440829624 -1.560340750 0.188585445 -0.825507758 0.151670722 0.022666078 0.543156683
1535224957.783133300 1.441031244 -1.550837712 0.191845114 -0.826213665 0.146159857 0.026815766 0.543405181
1535224958.244150149 1.436368077 -1.478863361 0.219102052 -0.832750631 0.102060317 0.048672752 0.541978820
1535224958.936197499 1.422337620 -1.390817499 0.253743136 -0.839194798 0.022354977 0.069330478 0.538930080
1535224959.067062449 1.414534689 -1.372999221 0.257585823 -0.838664869 0.003036793 0.072944966 0.539732385
1535224959.198709300 1.405030756 -1.359120729 0.262091129 -0.837330577 -0.014957876 0.081518248 0.540378147
1535224959.594423299 1.372890990 -1.300382810 0.292208532 -0.829913749 -0.053540539 0.127576691 0.540463474
1535224959.726328049 1.360396886 -1.278098844 0.303085748 -0.826847024 -0.065160976 0.145981612 0.539228537
1535224960.121783700 1.316163900 -1.217424520 0.337570584 -0.816019411 -0.106026527 0.190533415 0.535320198
1535224960.418375899 1.294590030 -1.184476448 0.355487186 -0.806416468 -0.135954765 0.206168508 0.537311203
1535224961.142945249 1.266854983 -1.109943710 0.413952553 -0.777995067 -0.179256108 0.222244710 0.559641146
1535224961.274849499 1.263938145 -1.097772441 0.422054040 -0.772227318 -0.187191574 0.225384333 0.563760753
1535224961.472057949 1.261241808 -1.078406801 0.431511913 -0.765756448 -0.194396638 0.232344121 0.567312277
