#timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
1494876480677267699, -1.303411382462272986e-03, -3.692476514680736316e-02, 5.762102577257052771e-03, -6.573492708021282382e-01, -7.326923385931275456e-01, -3.003422402959084886e-03, 1.761954953927983569e-01, -3.540854433450407041e-03, -8.183099181322117666e-02, 1.945700142580551392e-02, -6.621466205067354704e-04, 3.070142192362009231e-03, 2.180474450957306173e-03, 9.296410782953243648e-03, -1.071953156429915864e-02, -3.718533360688970613e-02
1494876480756688049, -2.099667790133581333e-03, -4.600956176485525989e-02, 7.655528393324128461e-03, -6.566451097281391647e-01, -7.336039285785165287e-01, -3.386197727154777008e-03, 1.750171691841676536e-01, -5.049559716892531788e-03, -8.458190117843072953e-02, 2.264925413670049528e-02, -8.272804240096151866e-04, 2.699684984916659453e-03, 1.883741710700822603e-03, 9.426906362342784770e-03, -1.051525561575421784e-02, -3.742439382021908040e-02
1494876480836100249, -6.427220249901351330e-03, -7.501104199639131720e-02, 1.361959531883344399e-02, -6.562970354184096688e-01, -7.341097776808367392e-01, -5.521746331465746463e-03, 1.741451863585390392e-01, -1.674863488852398191e-02, -1.202895466034614169e-01, 3.547522353046662913e-02, -3.822324311703825285e-04, 1.621774867173505184e-03, 1.707296600022068563e-03, 5.511456369586323865e-03, -5.651919921913911571e-03, -2.095766805431528365e-02
1494876480915536900, -1.417366182091331708e-02, -9.764677174774143154e-02, 2.030312291598460397e-02, -6.575049354293212023e-01, -7.336309250885076905e-01, -7.080325560531518930e-03, 1.715307396061170886e-01, -3.300554080822385578e-02, -1.213290857693281322e-01, 5.093415362460142204e-02, 1.189210199078079332e-03, 2.820191535314276951e-04, 2.452658071899706840e-05, -1.243175858934814342e-03, 4.465911245417767062e-05, 1.964482305678682487e-03
1494876480994969700, -1.578137415189535125e-02, -9.869625331400364021e-02, 2.249737176686225637e-02, -6.571570191355278201e-01, -7.340768916532203203e-01, -7.834694458603833414e-03, 1.709221662172414336e-01, -2.999930069223840506e-02, -1.176961057756013007e-01, 5.068661339446814407e-02, 1.127211116539330628e-03, 4.367762065053917191e-04, -2.355786587738762023e-04, 5.204769847919711373e-04, -1.304944404116735674e-03, -4.657830895194352630e-03
1494876481074365649, -1.710021582655099279e-02, -1.019356529047976967e-01, 2.525461500129373704e-02, -6.552339271629540329e-01, -7.356650051828199643e-01, -6.273492881447015508e-03, 1.715405028879204430e-01, -2.686027363571706281e-02, -1.156102416274156636e-01, 5.345696374950362206e-02, 1.061066463204406955e-03, 5.764554601261292783e-04, -3.624614593816225970e-04, 1.738302562122963574e-03, -2.335472175381555961e-03, -9.129675829582777763e-03
1494876481153781699, -2.067124478032689519e-02, -1.010542027644395630e-01, 2.909228167592343636e-02, -6.529760271152497131e-01, -7.373880110792114806e-01, -3.773098019901073748e-03, 1.728206956957465124e-01, -2.840010932570896998e-02, -9.517997862874694182e-02, 4.217151076734989429e-02, 2.854464842561505507e-04, 1.558156396508528262e-03, -1.261502728117376571e-03, 5.393277541642630193e-03, -5.227816782677579578e-03, -2.013576763303886324e-02
1494876481233183849, -5.483921361975638981e-02, -1.192088680669381728e-01, 5.658015832281299007e-02, -6.552399076068519124e-01, -7.351863275721017832e-01, -2.307927751344621050e-03, 1.736559837722422006e-01, -5.592210625763577997e-02, -7.990684741613317266e-02, 4.989648971948593831e-02, -1.622092584564049781e-04, 6.360851448719829354e-03, -1.088485533020314318e-02, 7.782378702646871628e-03, -6.890346072891564630e-03, -2.727498359407786593e-02
1494876481312597849, -1.356196902331870124e-01, -2.477341076517232399e-01, 1.252170319575551249e-01, -6.546202764809400110e-01, -7.352041522269769924e-01, -3.749705455186821707e-03, 1.758780483096996639e-01, -1.184275489686699434e-01, -1.741387629673343818e-01, 8.982162567695893551e-02, 4.692766457750860453e-05, 6.752228208260848547e-03, -1.257853630451831635e-02, 9.471880643429922420e-03, -8.518939807526959909e-03, -3.554356494937391253e-02
1494876481394026249, -7.050534977199370001e-02, -1.306187043399384407e-01, 6.459935336162365982e-02, -6.540825657016536843e-01, -7.351377329224761947e-01, -2.510004597763047535e-03, 1.781634383246550601e-01, -5.556295011156774794e-02, -8.501513972503894900e-02, 3.361069897815295582e-02, -1.514923917381106244e-04, 7.336681143016074089e-03, -1.357408549071677586e-02, 1.427353463641250521e-02, -1.261049349144047552e-02, -5.168215946745714079e-02
1494876481473432349, -6.273106099865702334e-02, -1.185004720358826813e-01, 5.807222119741969890e-02, -6.532351411647981942e-01, -7.357709621628317764e-01, -7.941781397335648729e-04, 1.786737553936492695e-01, -4.228767011392162850e-02, -6.388170444198745801e-02, 2.389355176990519761e-02, 7.022315369150110330e-05, 7.518585983405003635e-03, -1.336342782898791194e-02, 1.412318448738429134e-02, -1.238682645115360415e-02, -5.098860374709399818e-02
1494876481552829100, -5.605899513938377571e-02, -1.070591320380839678e-01, 5.028854584089945123e-02, -6.526331948769270586e-01, -7.363127413234030749e-01, -4.324499815235245182e-04, 1.786428641075926693e-01, -2.527499620020830229e-02, -4.145126417461599683e-02, 6.750385977064076587e-03, 3.046764148289050401e-04, 7.101145236185467564e-03, -1.326527452840781281e-02, 1.332924962231145892e-02, -1.202880348710515766e-02, -4.876231482201528328e-02
1494876481632243600, -5.696588420013006665e-02, -1.083897597707246668e-01, 4.962456845463365102e-02, -6.527236212817730809e-01, -7.365431570721433507e-01, -1.249937783130555423e-03, 1.773541362544068800e-01, -1.616049556462734876e-02, -2.434855742538376278e-02, -4.780923687357991995e-03, 3.233491228857067750e-04, 7.062734487219307633e-03, -1.326724298944990596e-02, 1.327994839691737372e-02, -1.195495715948155166e-02, -4.849878981961775609e-02
1494876481711691600, -5.865609311187778424e-02, -1.113509595151453146e-01, 4.971613841784933846e-02, -6.527179735884128808e-01, -7.370830801142027600e-01, -2.006973696000613917e-03, 1.751106850554224881e-01, -3.765966355638142998e-03, -1.602014914132561182e-02, -8.095560190671202694e-03, 3.587351682132620045e-04, 7.041745924288886176e-03, -1.327998372813414367e-02, 1.337057675446202444e-02, -1.206019458339440548e-02, -4.887353846297701199e-02
1494876481791107950, -5.735242556645846201e-02, -1.114867573495436914e-01, 4.838438870347832460e-02, -6.516566998007776723e-01, -7.386806755949537617e-01, -1.502622443809163797e-03, 1.723140947024747460e-01, 8.683084527264781083e-03, -8.905244662294392599e-03, -9.443364814785665251e-03, 4.328148729211782190e-04, 7.009834189691033224e-03, -1.312661188950187824e-02, 1.325065727899481412e-02, -1.204666860660474383e-02, -4.876560236225466194e-02
1494876481870520150, -5.603834371397544561e-02, -1.115765604182633042e-01, 4.723578489071652425e-02, -6.500744881333540004e-01, -7.407234594998495236e-01, -1.606402794089803292e-03, 1.694973035030222230e-01, 2.077705568383519247e-02, 2.802014204008763682e-03, -1.776174579112608024e-02, 4.343482824826378494e-04, 7.006034629214430084e-03, -1.311866464876085964e-02, 1.323907735480110877e-02, -1.203248064717746778e-02, -4.871283676263147427e-02
1494876481949973000, -5.445465784898027850e-02, -1.146071378773465405e-01, 4.597068641878877121e-02, -6.483282408973769506e-01, -7.428133416553174273e-01, -3.162470277083714171e-03, 1.669994919019818225e-01, 2.843448042792557848e-02, 1.555515950518288754e-02, -2.543029175084003321e-02, 6.418185114393517524e-04, 6.564005551850993214e-03, -1.250026505541488794e-02, 1.322462854252029300e-02, -1.218007602434952215e-02, -4.868760519207605830e-02
1494876482029378450, -5.235316945322271431e-02, -1.135903406484907591e-01, 4.400116077630734923e-02, -6.474881011551328891e-01, -7.440204458456184389e-01, -5.789308378110776150e-03, 1.648005428835437602e-01, 3.342485186842231171e-02, 2.352743103178450007e-02, -2.923877730044682766e-02, 6.543020808406960600e-04, 6.543285511337834301e-03, -1.250532145164603981e-02, 1.322887819331809364e-02, -1.219941393386305209e-02, -4.876028893048911517e-02
1494876482108802700, -5.057591223798496571e-02, -1.123570265928861694e-01, 4.212710767598446676e-02, -6.476073268957209805e-01, -7.444102203924775063e-01, -8.160744265341057443e-03, 1.624548435080888920e-01, 3.439758829817977925e-02, 3.456675968959150441e-02, -2.851270508694093292e-02, 7.712172380173516360e-04, 6.436310008884083347e-03, -1.264599580150118849e-02, 1.306884961006347066e-02, -1.212523216512078998e-02, -4.880080560154082675e-02
1494876482188224200, -4.970559880526137508e-02, -1.124763782222527042e-01, 4.041227194227364761e-02, -6.493569093608686504e-01, -7.435217307913608575e-01, -1.112489048017571702e-02, 1.593338536473771494e-01, 4.282926133224070064e-02, 5.334159067532440179e-02, -4.028037980436682819e-02, 1.125940145053013841e-03, 6.088000827915694864e-03, -1.290967425588083160e-02, 1.284933261952383651e-02, -1.228073415857572868e-02, -4.905932870815664371e-02
1494876482267661950, -4.820329619195137805e-02, -1.145392618307969623e-01, 3.914565439527346868e-02, -6.503113522630682430e-01, -7.434851217992868300e-01, -1.595379693139110933e-02, 1.551466891182382291e-01, 6.840091423364319523e-02, 6.665147364313565859e-02, -5.586800729502751361e-02, 1.290387359292013069e-03, 5.927283149277530645e-03, -1.269253690914219461e-02, 1.320170105068252213e-02, -1.294733086556481422e-02, -5.057271541518221225e-02
1494876482347085450, -4.557127206698878552e-02, -1.560575583898833607e-01, 3.858386041351608703e-02, -6.468980456895572217e-01, -7.471196410091122120e-01, -2.003856704116739260e-02, 1.514384902605130645e-01, 8.261507445620749901e-02, 6.586359821618756327e-02, -6.841207010906530384e-02, 2.588313004380982194e-03, 3.844268201818697682e-03, -9.664702725252615617e-03, 1.343347260698581763e-02, -8.862399951449620450e-03, -5.949269796784472514e-02
1494876482426502599, -9.529332228010401959e-03, -8.929339632024056728e-02, 8.549722205093571517e-03, -6.446388176775117440e-01, -7.496108166851418453e-01, -2.629435043969437918e-02, 1.477600263499202482e-01, 6.695757480724931487e-02, 3.509639729588893281e-02, -5.684853911662937631e-02, 2.563971832435368858e-03, 3.894175903739643171e-03, -9.706993915221482500e-03, 1.438884318871689987e-02, -8.504441085435455322e-03, -4.237356871364186817e-02
1494876482505922450, -2.535404894651257807e-04, -7.977616076174992576e-02, -1.500571634669414268e-03, -6.433078550735835677e-01, -7.513489334005506448e-01, -3.077206590802719285e-02, 1.438153810905917762e-01, 6.997768109205861065e-02, 1.898490286351139575e-02, -5.939879312079221485e-02, 2.177694718515576881e-03, 3.057764163753167418e-03, -9.957804637920864357e-03, 1.346208816757782888e-02, -1.714050638605071203e-02, -4.090083272659240238e-02
1494876482585369599, 8.451895946388249953e-03, -6.870637908798893356e-02, -8.500451338852030650e-03, -6.414826626377406749e-01, -7.536678283474053108e-01, -3.308598859921894897e-02, 1.392483946324454547e-01, 5.448591905576904981e-02, 9.587628171424374211e-04, -3.757496200545119847e-02, 2.085922336438502962e-03, 2.997963803076278844e-03, -9.885791460338123199e-03, 1.174617833059576899e-02, -1.410382276744591434e-02, -3.710953091002858195e-02
1494876482666854750, 1.025921043619286259e-02, -7.991983706394252540e-02, -8.385096906001627756e-03, -6.402482991023612513e-01, -7.555078058570849908e-01, -3.017100790987327363e-02, 1.355720512024838897e-01, 4.167078900014790227e-02, -1.828027664450244602e-02, -1.775127171963613443e-02, 1.516528938194807059e-03, 2.882111370263626751e-03, -9.937850493965037085e-03, 1.164199501032180464e-02, -9.059736841122208867e-03, -4.131179186946774828e-02
1494876482746280400, 1.252870921886425036e-02, -9.424294741138977693e-02, -8.740196175964061454e-03, -6.393597943823855489e-01, -7.570726331011305987e-01, -2.505571859368557752e-02, 1.320314072574733377e-01, 3.625490561548649904e-02, -2.025656916879656211e-02, -1.199618685476713104e-02, 1.322428923055909327e-03, 2.377131807406254911e-03, -9.427372938419579726e-03, 1.284711522527973680e-02, -1.848353678813489595e-02, -4.319557680128822963e-02
1494876482825704399, 2.086114297434516276e-02, -7.541147256199959292e-02, -1.023577513215819836e-02, -6.383986254772001656e-01, -7.585295429016551960e-01, -1.926582264149342277e-02, 1.292631254928263695e-01, 7.809281783364577581e-03, -1.372300321362147218e-02, 1.956953208236957009e-02, 8.115178794968179194e-04, 2.365207454743360402e-03, -8.612324160547902424e-03, 1.379121323653825955e-02, -1.869637303557685967e-02, -2.832536532350215727e-02
1494876482905132149, 2.520771033638581626e-02, -9.865404855535157835e-02, -5.136170831479439786e-03, -6.389031613848421554e-01, -7.583786700460796171e-01, -1.199991298556097631e-02, 1.285322733010387242e-01, -3.047896150701791349e-03, -3.386317286718835973e-03, 2.545224832559147762e-02, 6.745090715108876004e-04, 2.755097685844030628e-03, -7.291932109329440567e-03, 1.172035376045939964e-02, -7.006126881262219989e-03, -3.572296626830149396e-02
1494876482984525799, 2.558761715634157857e-02, -8.457177047110354950e-02, -4.089527153220189060e-03, -6.416347680938028208e-01, -7.560187428360707340e-01, -6.911482322856027545e-03, 1.292002951462570826e-01, -2.329722981725836778e-02, -2.100591016261615061e-03, 3.749600931795522840e-02, 7.882461693753231623e-04, 2.502019261535632418e-03, -6.989813904049173299e-03, 6.862417147060108878e-03, -4.419652431507892394e-03, -3.286194916756299961e-02
1494876483063927050, 2.348120555239736895e-02, -8.281355886641018904e-02, -1.075343057071226956e-03, -6.442563046866082166e-01, -7.533313725405881289e-01, -2.640932519048421780e-03, 1.319798563914196809e-01, -3.438066022648196551e-02, -3.807779931768096558e-03, 4.420642169487912915e-02, 7.809289663437437006e-04, 2.480116459270486316e-03, -6.932564453724381417e-03, 7.305315083970258423e-03, -4.661483777987263273e-03, -3.261401800497869263e-02
1494876483143328549, 2.022529305599446783e-02, -8.229419710582372427e-02, 2.846702244971343991e-03, -6.470693475134360328e-01, -7.499776512527677186e-01, 1.794469378028000538e-03, 1.372281385488028360e-01, -5.086895880035116613e-02, -1.019649140315300470e-03, 5.753538676638194488e-02, 7.729416073851413937e-04, 2.485114284606781791e-03, -6.906848931679247794e-03, 7.380183179963721238e-03, -4.696113143549271451e-03, -3.257557618916501196e-02
1494876483222757749, 1.634684870848019528e-02, -8.181685841199540232e-02, 7.644171293074239308e-03, -6.511655466762646949e-01, -7.451352495525129793e-01, 6.698084115757571913e-03, 1.439167341392023902e-01, -6.268656216978917006e-02, 6.772184119232328540e-03, 6.341153118579952175e-02, 7.432914913013431235e-04, 2.522653457208670364e-03, -6.751371525687478725e-03, 6.889869518966206668e-03, -4.707811677647146843e-03, -3.256701915151821031e-02
1494876483302172449, 1.195862114877235642e-02, -7.894105620218819230e-02, 1.224552356459381736e-02, -6.555727971500812101e-01, -7.396937998794326230e-01, 1.091853099377502155e-02, 1.515195556279200495e-01, -6.207580273905594082e-02, 1.530286314304941768e-02, 6.372719207384044959e-02, 7.180016069888838642e-04, 2.534172949964999793e-03, -6.602760349985025388e-03, 6.700400177308373298e-03, -4.968580992610441109e-03, -3.301355754289803102e-02
1494876483381578850, 1.374689463880079086e-02, -9.369128571208464040e-02, 1.715530979368187423e-02, -6.580543936019116469e-01, -7.357675544142011637e-01, 1.456816193116990989e-02, 1.593684083829452758e-01, -6.036223931335833043e-02, 9.382844384053040665e-03, 6.624193660715763099e-02, 6.550148803144100048e-04, 2.559741379134117256e-03, -5.373439445222699673e-03, 6.948522680801729606e-03, -6.864302578447483566e-03, -3.333873210298006484e-02
1494876483461021149, 4.794984264382851774e-02, -3.094152774580896659e-01, 5.244073993369059716e-02, -6.602062800254246966e-01, -7.319112426434791763e-01, 1.704031655624555636e-02, 1.677594358560250132e-01, -5.675692176289521412e-02, -1.118192465462507779e-01, 1.052741187300360037e-01, 5.732107180600257146e-04, 3.217887291692144401e-03, -4.248502330298783471e-03, 3.229987043355247913e-03, -4.965285552544988767e-03, -1.765361936691782138e-02
1494876483540436550, 5.697222743730646216e-02, -2.870598387342238600e-01, 4.547367457968722743e-02, -6.627921620575275563e-01, -7.279631340638977877e-01, 1.898105050196275539e-02, 1.744016774025347050e-01, -5.303253924454709445e-02, -9.664201794433027737e-02, 8.709556711232648019e-02, 7.940221363414122491e-04, 2.809134300680114944e-03, -2.863385846198540034e-03, 6.060870181681833960e-03, -4.713238317678444117e-03, -2.211597423998781786e-02
1494876483619880850, 5.790571659158751799e-02, -2.566674856594075016e-01, 4.434908291746437331e-02, -6.657143966252451195e-01, -7.240836498642054808e-01, 1.932288993542553845e-02, 1.793149074944974664e-01, -5.031283680810877401e-02, -7.478220758621027808e-02, 8.398027742758511216e-02, 1.024243519336820061e-03, 2.877289019959737744e-03, -1.737897278724064411e-03, 5.632182504015601290e-03, -3.013596016136506524e-03, -2.155842184272898504e-02
1494876483699315049, 4.678245300110948912e-02, -1.835362685629635393e-01, 3.946483523047416425e-02, -6.666140257450410278e-01, -7.223798394548655022e-01, 2.093472757892794398e-02, 1.826330895822242673e-01, -4.506700501955723109e-02, -4.351777604894983831e-02, 6.473415679906859010e-02, 8.043876696427016901e-04, 3.534891047581104496e-03, -2.118369765155620388e-04, 1.065271350937617607e-02, -1.052064041454507659e-02, -3.231247895486868971e-02
1494876483778704600, 3.511663405973643182e-02, -1.429242208840495743e-01, 3.680835273376734107e-02, -6.674660339060264347e-01, -7.207939434982619797e-01, 2.412710024885574706e-02, 1.853727801797374619e-01, -3.402478708759633375e-02, -1.894302750237915334e-02, 5.116762890457901558e-02, 6.742941367602647666e-04, 3.721569541463246727e-03, 3.987270955740234465e-04, 1.034532765815365796e-02, -1.414508702957281878e-02, -3.948953290573327390e-02
1494876483858127399, 3.889457425494314419e-02, -1.497090149851478258e-01, 4.109961067895921694e-02, -6.671625646268626308e-01, -7.203200914474479077e-01, 2.747018348295060183e-02, 1.878256298726578288e-01, -2.372861723467507150e-02, -9.601719052409453392e-03, 4.251096489502767528e-02, 4.981149845820079594e-04, 3.660406058914736534e-03, 1.196034300506137885e-03, 1.052291061492814130e-02, 4.086308749169733495e-03, -4.186129436432337036e-02
1494876483939572350, 2.344035561334223763e-02, -1.027556477027185000e-01, 3.334749844933222046e-02, -6.670811443667289398e-01, -7.199394421825354717e-01, 2.694120582602362382e-02, 1.896420782656499660e-01, -5.809128968743749490e-03, 9.447120653207677007e-03, 2.004132789395322856e-02, 5.540288742144095510e-04, 2.970195016920489876e-03, 1.310406392769664519e-03, 9.625904931895119462e-03, 1.826366121917341460e-04, -4.196878317287177501e-02
1494876484018974749, 2.429098649355384762e-02, -1.029854242864838704e-01, 3.319299875530945521e-02, -6.661311418979920518e-01, -7.206637846678659587e-01, 2.417034271832227063e-02, 1.906011694474717133e-01, 5.523743985234736038e-03, 7.013538451787165555e-03, 1.454210006579873156e-02, 5.997073386589221906e-04, 2.584064970160168846e-03, 1.410199833741394935e-03, 7.205919082224440664e-03, -2.063296972041988100e-02, -3.621835802311683394e-02
1494876484098429249, 2.595419251974515409e-02, -1.000047550798332241e-01, 3.182594505352962649e-02, -6.642587329976347155e-01, -7.220059878836514455e-01, 2.292883589204642095e-02, 1.922029073171510893e-01, 1.335566531860833510e-02, 5.192522120615027277e-03, 6.667366207257724095e-03, 7.397385141528011561e-04, 2.480310544635139398e-03, 1.662524827697284052e-03, 9.194497320481380409e-03, -2.309053378396553821e-02, -3.768289253465170047e-02
1494876484177954450, 2.760403223973814310e-02, -9.984145905090403839e-02, 3.190401212947796550e-02, -6.628944660303278669e-01, -7.229143358033081057e-01, 2.164207702296290503e-02, 1.936424811309766791e-01, 2.306416399291047817e-02, 1.102733517880864246e-02, -2.985188617352542081e-03, 7.638480066787743097e-04, 2.452203167274912259e-03, 1.666235493746726949e-03, 9.083317348601493632e-03, -2.022153191006042725e-02, -3.845592543803433988e-02
1494876484257462849, 3.010225835136826414e-02, -9.897004285822830205e-02, 3.106935344986527792e-02, -6.615240777290843921e-01, -7.241145940851314577e-01, 1.844607996382457982e-02, 1.941743838707305492e-01, 3.463732279491838623e-02, 2.123726338133978889e-02, -1.790790306793239167e-02, 7.718699485688792659e-04, 2.439918950396493397e-03, 1.669038045694108728e-03, 9.044800130052335629e-03, -1.953499221690586582e-02, -3.855507841777610495e-02
1494876484336979050, 3.341358309078398814e-02, -9.763966448610474080e-02, 2.932590386643000105e-02, -6.604726862375299712e-01, -7.253571844774614474e-01, 1.387437940601839691e-02, 1.934949282467348097e-01, 4.228524087389333441e-02, 2.525773370956061956e-02, -2.337729214966964564e-02, 7.825145385379833011e-04, 2.418784092919651352e-03, 1.665009022410640464e-03, 9.062176982776937867e-03, -1.942327438757741540e-02, -3.850554283597619476e-02
1494876484416506899, 3.720056848290678037e-02, -9.634663638102243521e-02, 2.741784105338056915e-02, -6.593598458510263605e-01, -7.268922033063279775e-01, 9.755919136839551892e-03, 1.917736699695196390e-01, 4.731772572927474968e-02, 2.169356547822677214e-02, -2.351441336823135303e-02, 8.003331565823139241e-04, 2.395092266950111463e-03, 1.660405292744995777e-03, 9.276549094573951354e-03, -1.940895122654988370e-02, -3.842567902522205786e-02
1494876484496008799, 4.142778439642255672e-02, -9.585711981516376046e-02, 2.491241896637671344e-02, -6.579900059139536239e-01, -7.288209420621222234e-01, 5.575546314001086218e-03, 1.893095343936390118e-01, 4.951843376867778174e-02, 1.806223507512770207e-02, -2.688795188958569005e-02, 8.820622216181670406e-04, 2.319834393397868753e-03, 1.625466068018846955e-03, 9.291851524929319039e-03, -1.737633081447888250e-02, -3.904764355523288044e-02
1494876484575534750, 4.475633254004657974e-02, -9.465498995802501536e-02, 2.099577954086383896e-02, -6.574948758581635744e-01, -7.302667831289219036e-01, -1.689542956187693951e-04, 1.855017119415352245e-01, 5.054507949580401560e-02, 1.690135632538655383e-02, -3.482042031405670895e-02, 1.092049005301351907e-03, 2.184189768498134929e-03, 1.432782009389751629e-03, 7.356160066006580019e-03, -1.218951433237963969e-02, -4.089550888551248681e-02
1494876484655059799, 4.825658371522379558e-02, -9.223241000214794927e-02, 1.776537138958568518e-02, -6.575067173463521319e-01, -7.317691629892286720e-01, -6.785119042549050267e-03, 1.793119374220427942e-01, 5.180117749637271757e-02, 1.541224131401526011e-02, -3.615170638663326580e-02, 1.111500024621641606e-03, 2.202425753535181777e-03, 1.427977544356066495e-03, 7.815362866091126945e-03, -1.225950868980811223e-02, -4.082727078522146308e-02
1494876484734538950, 5.215287166089505044e-02, -9.061995766863095714e-02, 1.487762497415209481e-02, -6.571432518642621456e-01, -7.338081481359866043e-01, -1.205489785392443135e-02, 1.718808531984536980e-01, 5.394161637587645969e-02, 1.149673242908900474e-02, -3.218608955282289269e-02, 1.116611008737128418e-03, 2.206982082676819945e-03, 1.425021262610261501e-03, 7.928869124629539175e-03, -1.225734365464927270e-02, -4.085102185876545583e-02
1494876484814067849, 5.706092947167314133e-02, -9.076157633433382110e-02, 1.225064740011482835e-02, -6.562487132977555815e-01, -7.363547117727380353e-01, -1.654017116278013594e-02, 1.638468415412217549e-01, 5.216302587950730901e-02, 1.024754751418439740e-02, -3.270974926696263579e-02, 1.181522586827871840e-03, 2.292485773565391786e-03, 1.464301539365969957e-03, 8.254998288372618689e-03, -1.199186360279199531e-02, -4.108515840982775863e-02
