# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1494876487.53542 -0.079288 0.040608 0.084266 0.994334 -0.064863 0.073727 0.040697 0.0000114396 0.0000014150 -0.0000011138 0.0000082708 -0.0000001216 0.0000096424 0.0000141244 -0.0000053976 -0.0000047321 0.0000137409 0.0000016486 0.0000148731
1494876487.61485 -0.079167 0.041647 0.083489 0.994284 -0.066351 0.074701 0.037638 0.0000114244 0.0000015547 -0.0000012311 0.0000081959 -0.0000001487 0.0000097369 0.0000139647 -0.0000053281 -0.0000044860 0.0000140094 0.0000017508 0.0000144568
1494876487.69418 -0.079319 0.041400 0.084927 0.994462 -0.066194 0.073077 0.036381 0.0000113639 0.0000016881 -0.0000013186 0.0000081629 -0.0000001796 0.0000099534 0.0000139296 -0.0000052799 -0.0000043729 0.0000143627 0.0000018188 0.0000143829
1494876487.77559 -0.079085 0.040212 0.086261 0.994625 -0.065471 0.069888 0.039377 0.0000112621 0.0000018017 -0.0000013732 0.0000081754 -0.0000002228 0.0000102246 0.0000139124 -0.0000052516 -0.0000043077 0.0000148003 0.0000018561 0.0000144088
1494876487.85495 -0.078882 0.038461 0.087913 0.994719 -0.064381 0.067040 0.043527 0.0000111405 0.0000018837 -0.0000014012 0.0000081940 -0.0000002615 0.0000104728 0.0000138513 -0.0000052014 -0.0000043060 0.0000151835 0.0000018423 0.0000144580
1494876487.93435 -0.078352 0.036458 0.091076 0.994834 -0.063343 0.065247 0.045120 0.0000110236 0.0000019367 -0.0000014353 0.0000082147 -0.0000002662 0.0000106694 0.0000138065 -0.0000051618 -0.0000043159 0.0000154737 0.0000017992 0.0000145511
1494876488.01377 -0.076617 0.034499 0.094813 0.994696 -0.064473 0.066904 0.044134 0.0000109478 0.0000019631 -0.0000014771 0.0000082084 -0.0000002176 0.0000107855 0.0000138189 -0.0000051654 -0.0000042889 0.0000156404 0.0000017469 0.0000146596
1494876488.09311 -0.073504 0.031987 0.099324 0.994288 -0.067358 0.070799 0.042915 0.0000109057 0.0000019763 -0.0000015060 0.0000081851 -0.0000001425 0.0000108384 0.0000138787 -0.0000051960 -0.0000042131 0.0000157027 0.0000016727 0.0000148321
1494876488.17243 -0.069941 0.028409 0.104329 0.993859 -0.069867 0.074105 0.043251 0.0000108582 0.0000019881 -0.0000015089 0.0000081722 -0.0000000771 0.0000108668 0.0000139602 -0.0000052200 -0.0000040900 0.0000156800 0.0000015539 0.0000151118
1494876488.25180 -0.065942 0.024713 0.109778 0.993467 -0.071565 0.076926 0.044550 0.0000107486 0.0000020083 -0.0000014934 0.0000081264 -0.0000000150 0.0000108662 0.0000138722 -0.0000052598 -0.0000039759 0.0000155715 0.0000013701 0.0000153882
1494876488.33118 -0.061931 0.020240 0.115072 0.993080 -0.072560 0.079960 0.046196 0.0000106863 0.0000020123 -0.0000014496 0.0000081105 0.0000000420 0.0000108622 0.0000138562 -0.0000052650 -0.0000038166 0.0000154637 0.0000011666 0.0000157408
1494876488.41055 -0.055084 0.012874 0.119257 0.992794 -0.073010 0.082361 0.047397 0.0000105545 0.0000019686 -0.0000012661 0.0000080340 0.0000001654 0.0000106212 0.0000134079 -0.0000048090 -0.0000035819 0.0000148671 0.0000008416 0.0000160167
1494876488.48995 -0.048932 0.007695 0.123596 0.992375 -0.077020 0.082720 0.049165 0.0000104408 0.0000018918 -0.0000010752 0.0000078740 0.0000002814 0.0000103972 0.0000127396 -0.0000042624 -0.0000034227 0.0000141644 0.0000004623 0.0000160755
1494876488.56935 -0.043114 0.005002 0.128667 0.991906 -0.082469 0.083078 0.049184 0.0000101594 0.0000016487 -0.0000007897 0.0000073589 0.0000004990 0.0000099589 0.0000117210 -0.0000034998 -0.0000032595 0.0000130327 -0.0000001767 0.0000154493
1494876488.64873 -0.033886 0.000178 0.134084 0.991452 -0.087184 0.084674 0.047460 0.0000101625 0.0000016086 -0.0000007161 0.0000072067 0.0000005525 0.0000098610 0.0000111822 -0.0000031880 -0.0000030752 0.0000127536 -0.0000003207 0.0000154036
1494876488.72807 -0.024294 -0.005316 0.138516 0.990868 -0.092479 0.086127 0.047012 0.0000101960 0.0000015570 -0.0000006813 0.0000070362 0.0000005702 0.0000097957 0.0000107350 -0.0000029966 -0.0000029758 0.0000125785 -0.0000004573 0.0000154548
1494876488.80748 -0.015045 -0.008508 0.141925 0.990232 -0.098702 0.086390 0.047283 0.0000102307 0.0000015215 -0.0000006544 0.0000069328 0.0000005716 0.0000099045 0.0000105000 -0.0000028360 -0.0000027823 0.0000126645 -0.0000006183 0.0000156303
1494876488.88694 -0.006103 -0.012079 0.144845 0.989829 -0.103954 0.085261 0.046505 0.0000102256 0.0000014700 -0.0000006273 0.0000067931 0.0000005590 0.0000100022 0.0000103069 -0.0000027011 -0.0000025851 0.0000127585 -0.0000007083 0.0000156196
1494876488.96643 0.002981 -0.016615 0.147266 0.989795 -0.106765 0.083510 0.043964 0.0000102096 0.0000014183 -0.0000006060 0.0000067038 0.0000005648 0.0000100723 0.0000101663 -0.0000025582 -0.0000023615 0.0000128181 -0.0000007748 0.0000155335
1494876489.04793 0.013049 -0.020879 0.148305 0.989908 -0.106974 0.083180 0.041468 0.0000101765 0.0000013742 -0.0000006297 0.0000066427 0.0000005735 0.0000101940 0.0000099414 -0.0000024555 -0.0000021639 0.0000129411 -0.0000008973 0.0000153608
1494876489.12737 0.021641 -0.023610 0.149577 0.989976 -0.105730 0.084341 0.040678 0.0000098359 0.0000012105 -0.0000006161 0.0000064712 0.0000005714 0.0000099428 0.0000093858 -0.0000022433 -0.0000020553 0.0000123846 -0.0000010019 0.0000145199
1494876489.20677 0.029277 -0.028615 0.148361 0.990035 -0.103316 0.086232 0.041477 0.0000097411 0.0000012120 -0.0000006444 0.0000064546 0.0000005375 0.0000098184 0.0000089333 -0.0000021563 -0.0000018568 0.0000121599 -0.0000009997 0.0000142990
1494876489.28617 0.035082 -0.031454 0.145764 0.990016 -0.102178 0.087384 0.042327 0.0000096150 0.0000011979 -0.0000006506 0.0000064111 0.0000005080 0.0000097611 0.0000085374 -0.0000021555 -0.0000017113 0.0000119976 -0.0000010699 0.0000138977
1494876489.36559 0.039468 -0.033294 0.142476 0.990048 -0.102202 0.087241 0.041817 0.0000095019 0.0000011803 -0.0000006761 0.0000063163 0.0000004301 0.0000096128 0.0000082279 -0.0000022004 -0.0000015162 0.0000117005 -0.0000009107 0.0000130952
1494876489.44504 0.042235 -0.033261 0.140037 0.990060 -0.104035 0.085797 0.039960 0.0000093288 0.0000011299 -0.0000006247 0.0000061313 0.0000003698 0.0000094968 0.0000079804 -0.0000022574 -0.0000013465 0.0000114085 -0.0000007146 0.0000119225
1494876489.52446 0.043145 -0.032409 0.135487 0.989902 -0.107390 0.084320 0.038094 0.0000092802 0.0000011236 -0.0000006338 0.0000060110 0.0000002668 0.0000093756 0.0000078372 -0.0000022808 -0.0000011846 0.0000111420 -0.0000003759 0.0000111155
1494876489.60386 0.042238 -0.034204 0.133253 0.989820 -0.109762 0.082183 0.038149 0.0000092610 0.0000011245 -0.0000005994 0.0000059475 0.0000002018 0.0000093296 0.0000077670 -0.0000022504 -0.0000011908 0.0000110486 -0.0000001850 0.0000106116
1494876489.68332 0.040522 -0.036231 0.131931 0.989830 -0.110557 0.080461 0.039228 0.0000092310 0.0000011439 -0.0000005713 0.0000059290 0.0000001392 0.0000093431 0.0000077225 -0.0000021800 -0.0000012929 0.0000111128 -0.0000000631 0.0000103554
1494876489.76272 0.037437 -0.037174 0.129630 0.989923 -0.109991 0.079761 0.039898 0.0000092085 0.0000011800 -0.0000005604 0.0000059407 0.0000001067 0.0000093675 0.0000076544 -0.0000021002 -0.0000014188 0.0000112057 -0.0000000229 0.0000102539
1494876489.84212 0.032491 -0.036928 0.127424 0.990047 -0.108922 0.079377 0.040518 0.0000091525 0.0000012052 -0.0000005609 0.0000059241 0.0000000697 0.0000093538 0.0000075352 -0.0000020328 -0.0000015622 0.0000112496 0.0000000065 0.0000101650
1494876489.92149 0.025770 -0.035354 0.125178 0.990006 -0.108759 0.078709 0.043179 0.0000091118 0.0000012284 -0.0000005574 0.0000059171 0.0000000244 0.0000093421 0.0000074237 -0.0000019726 -0.0000017226 0.0000112944 0.0000000429 0.0000101101
1494876490.00089 0.018857 -0.033399 0.122924 0.989757 -0.109896 0.078134 0.046889 0.0000090752 0.0000012367 -0.0000005452 0.0000059034 -0.0000000314 0.0000093419 0.0000073591 -0.0000019145 -0.0000019009 0.0000113689 0.0000000953 0.0000100575
1494876490.08032 0.011963 -0.031175 0.120821 0.989524 -0.110645 0.078865 0.048791 0.0000090342 0.0000012407 -0.0000005380 0.0000058849 -0.0000000698 0.0000093266 0.0000073341 -0.0000018737 -0.0000020785 0.0000114314 0.0000001383 0.0000100169
1494876490.15976 0.004656 -0.028991 0.119288 0.989413 -0.111060 0.079266 0.049448 0.0000089954 0.0000012427 -0.0000005371 0.0000058639 -0.0000000950 0.0000092998 0.0000073420 -0.0000018504 -0.0000022439 0.0000114740 0.0000001789 0.0000099865
1494876490.23923 -0.002784 -0.026876 0.118648 0.989453 -0.111348 0.078070 0.049890 0.0000089403 0.0000012305 -0.0000005405 0.0000058336 -0.0000001288 0.0000092762 0.0000073756 -0.0000018367 -0.0000024012 0.0000115068 0.0000002515 0.0000099284
1494876490.32077 -0.009697 -0.024905 0.117690 0.989564 -0.111115 0.076543 0.050583 0.0000088969 0.0000012240 -0.0000005440 0.0000058170 -0.0000001656 0.0000092612 0.0000074433 -0.0000018124 -0.0000025638 0.0000115450 0.0000003212 0.0000099095
1494876490.40023 -0.015652 -0.023527 0.116700 0.989701 -0.110288 0.075331 0.051508 0.0000088566 0.0000012271 -0.0000005455 0.0000058029 -0.0000001957 0.0000092421 0.0000075069 -0.0000017871 -0.0000027101 0.0000115571 0.0000003639 0.0000099056
1494876490.47972 -0.021018 -0.022458 0.115594 0.989839 -0.109216 0.074165 0.052825 0.0000087800 0.0000012179 -0.0000005543 0.0000057786 -0.0000002319 0.0000092152 0.0000075218 -0.0000017623 -0.0000028096 0.0000115535 0.0000003993 0.0000098606
1494876490.55919 -0.026608 -0.021370 0.113586 0.990062 -0.107543 0.072387 0.054520 0.0000087306 0.0000012262 -0.0000005521 0.0000057779 -0.0000002665 0.0000091993 0.0000075438 -0.0000017358 -0.0000029138 0.0000115584 0.0000004171 0.0000098732
1494876490.63867 -0.032567 -0.020266 0.111606 0.990473 -0.104838 0.069670 0.055846 0.0000086789 0.0000012452 -0.0000005503 0.0000058016 -0.0000002963 0.0000091875 0.0000075685 -0.0000017012 -0.0000030196 0.0000115562 0.0000004250 0.0000098907
1494876490.71822 -0.038095 -0.019672 0.110471 0.991121 -0.101357 0.065205 0.056164 0.0000086629 0.0000012704 -0.0000005446 0.0000058737 -0.0000003092 0.0000092072 0.0000076177 -0.0000016685 -0.0000030817 0.0000115756 0.0000004151 0.0000099562
1494876490.87722 -0.046105 -0.018766 0.109201 0.992188 -0.096145 0.054647 0.057726 0.0000086376 0.0000013188 -0.0000005375 0.0000060688 -0.0000003368 0.0000093872 0.0000078377 -0.0000015608 -0.0000031815 0.0000118196 0.0000003985 0.0000103138
1494876490.95673 -0.048864 -0.018311 0.107763 0.992504 -0.094431 0.050909 0.058537 0.0000085462 0.0000013047 -0.0000005254 0.0000060655 -0.0000003435 0.0000093707 0.0000078439 -0.0000015130 -0.0000032248 0.0000117163 0.0000003635 0.0000103832
1494876491.03621 -0.050830 -0.017631 0.105915 0.992744 -0.093462 0.048679 0.057925 0.0000084830 0.0000012813 -0.0000005240 0.0000060522 -0.0000003405 0.0000093456 0.0000078628 -0.0000014778 -0.0000032480 0.0000116155 0.0000003348 0.0000104047
1494876491.11576 -0.052764 -0.016838 0.104519 0.993058 -0.092837 0.046140 0.055577 0.0000084333 0.0000012582 -0.0000005277 0.0000060454 -0.0000003289 0.0000093332 0.0000078929 -0.0000014507 -0.0000032497 0.0000115230 0.0000003256 0.0000103934
1494876491.19526 -0.054508 -0.015914 0.103858 0.993385 -0.093104 0.041442 0.052915 0.0000083899 0.0000012214 -0.0000005254 0.0000060316 -0.0000003260 0.0000093345 0.0000079670 -0.0000014230 -0.0000032541 0.0000114417 0.0000003594 0.0000103817
1494876491.27479 -0.056044 -0.015369 0.103641 0.993702 -0.093741 0.035732 0.049925 0.0000083515 0.0000011743 -0.0000005204 0.0000060127 -0.0000003277 0.0000093509 0.0000080897 -0.0000013915 -0.0000032640 0.0000113667 0.0000004273 0.0000103712
1494876491.35430 -0.057239 -0.015434 0.103323 0.994099 -0.092816 0.030463 0.047155 0.0000083237 0.0000011421 -0.0000005154 0.0000060208 -0.0000003164 0.0000094015 0.0000082368 -0.0000013704 -0.0000032697 0.0000113247 0.0000004656 0.0000104168
1494876491.43386 -0.057547 -0.016671 0.102690 0.994647 -0.088808 0.026595 0.045634 0.0000082751 0.0000011251 -0.0000005178 0.0000060286 -0.0000003188 0.0000094260 0.0000083242 -0.0000013440 -0.0000032744 0.0000112551 0.0000004783 0.0000104518
1494876491.51343 -0.057873 -0.018292 0.101879 0.995298 -0.081837 0.023815 0.046024 0.0000082271 0.0000011357 -0.0000005235 0.0000060703 -0.0000003240 0.0000094566 0.0000083216 -0.0000013354 -0.0000032459 0.0000111686 0.0000004339 0.0000105253
1494876491.59496 -0.058061 -0.019682 0.100691 0.995998 -0.072238 0.021940 0.047826 0.0000081946 0.0000011782 -0.0000005208 0.0000061619 -0.0000003203 0.0000095125 0.0000082955 -0.0000013572 -0.0000031794 0.0000111223 0.0000003138 0.0000106778
1494876491.67451 -0.057913 -0.020103 0.099752 0.996536 -0.063200 0.021189 0.049721 0.0000081346 0.0000012094 -0.0000005364 0.0000062332 -0.0000003116 0.0000095406 0.0000081748 -0.0000013796 -0.0000031083 0.0000110612 0.0000001648 0.0000108029
1494876491.75404 -0.057630 -0.019787 0.099139 0.997043 -0.054533 0.022081 0.049434 0.0000080684 0.0000012342 -0.0000005667 0.0000062785 -0.0000002824 0.0000095414 0.0000079828 -0.0000014048 -0.0000029984 0.0000109776 0.0000000056 0.0000108515
1494876491.83352 -0.057638 -0.018313 0.099434 0.997525 -0.046733 0.022968 0.047253 0.0000080042 0.0000012464 -0.0000006028 0.0000062944 -0.0000002397 0.0000095233 0.0000077723 -0.0000014397 -0.0000028574 0.0000108721 -0.0000001412 0.0000108216
1494876491.91303 -0.057857 -0.017086 0.101240 0.997955 -0.039637 0.022385 0.044876 0.0000080025 0.0000012830 -0.0000006273 0.0000063911 -0.0000002087 0.0000095964 0.0000076658 -0.0000014239 -0.0000026349 0.0000109689 -0.0000002203 0.0000109644
1494876492.07205 -0.058293 -0.016252 0.104903 0.998587 -0.023930 0.022099 0.041994 0.0000079644 0.0000012969 -0.0000006795 0.0000065594 -0.0000001865 0.0000098931 0.0000076784 -0.0000014068 -0.0000022070 0.0000113777 -0.0000003828 0.0000112250
1494876492.15156 -0.059182 -0.015155 0.107040 0.998730 -0.017282 0.021232 0.042284 0.0000078517 0.0000012676 -0.0000006961 0.0000065158 -0.0000002015 0.0000099217 0.0000075550 -0.0000013754 -0.0000021070 0.0000114043 -0.0000004746 0.0000112100
1494876492.23112 -0.059874 -0.013942 0.109778 0.998794 -0.012989 0.019874 0.042985 0.0000077905 0.0000012222 -0.0000007043 0.0000064607 -0.0000002101 0.0000099747 0.0000075299 -0.0000013802 -0.0000019853 0.0000114905 -0.0000005589 0.0000111995
1494876492.31075 -0.060054 -0.011935 0.112795 0.998772 -0.012572 0.018929 0.044021 0.0000077589 0.0000011640 -0.0000007089 0.0000063831 -0.0000002161 0.0000100158 0.0000075558 -0.0000013952 -0.0000018892 0.0000115796 -0.0000006028 0.0000111568
1494876492.39039 -0.059496 -0.009602 0.115914 0.998683 -0.016650 0.018753 0.044769 0.0000077666 0.0000011029 -0.0000007096 0.0000063144 -0.0000002161 0.0000100447 0.0000076177 -0.0000014163 -0.0000018208 0.0000116569 -0.0000005880 0.0000111157
1494876492.47000 -0.058087 -0.006734 0.119019 0.998526 -0.024327 0.019033 0.044639 0.0000077638 0.0000010244 -0.0000007127 0.0000062194 -0.0000002082 0.0000100549 0.0000076556 -0.0000014394 -0.0000018370 0.0000116922 -0.0000005120 0.0000110302
1494876492.54956 -0.056004 -0.004256 0.122401 0.998264 -0.034496 0.019125 0.043732 0.0000077568 0.0000009368 -0.0000007082 0.0000061183 -0.0000001930 0.0000100500 0.0000076782 -0.0000014602 -0.0000019059 0.0000116910 -0.0000003891 0.0000109497
1494876492.62913 -0.053395 -0.002431 0.125779 0.997812 -0.047188 0.018976 0.042231 0.0000077511 0.0000008439 -0.0000006943 0.0000060188 -0.0000001681 0.0000100322 0.0000077118 -0.0000014816 -0.0000019991 0.0000116698 -0.0000002333 0.0000109118
1494876492.70867 -0.050076 -0.001040 0.128941 0.997059 -0.062655 0.018881 0.039896 0.0000077527 0.0000007459 -0.0000006715 0.0000059220 -0.0000001299 0.0000100017 0.0000077822 -0.0000015094 -0.0000020941 0.0000116455 -0.0000000509 0.0000109131
1494876492.78819 -0.046070 -0.000024 0.131398 0.995837 -0.081124 0.020539 0.036128 0.0000077702 0.0000006366 -0.0000006610 0.0000058321 -0.0000000715 0.0000099642 0.0000078946 -0.0000015575 -0.0000021810 0.0000116349 0.0000001558 0.0000109168
1494876492.86981 -0.041677 0.002477 0.133345 0.993922 -0.102943 0.022798 0.031655 0.0000077796 0.0000005222 -0.0000006530 0.0000057334 -0.0000000208 0.0000098653 0.0000080587 -0.0000016157 -0.0000022641 0.0000115976 0.0000004126 0.0000109315
1494876492.94905 -0.037995 0.002056 0.135374 0.991898 -0.121581 0.023385 0.028467 0.0000078064 0.0000004196 -0.0000006022 0.0000056281 0.0000000360 0.0000097758 0.0000083013 -0.0000016411 -0.0000023335 0.0000116758 0.0000006374 0.0000109851
1494876493.02836 -0.035754 0.001127 0.136938 0.990083 -0.135812 0.023549 0.027119 0.0000078482 0.0000003430 -0.0000005670 0.0000055540 0.0000000711 0.0000097386 0.0000086323 -0.0000016455 -0.0000023855 0.0000118433 0.0000007799 0.0000110312
1494876493.10769 -0.034104 -0.001576 0.138404 0.988972 -0.143600 0.023882 0.027246 0.0000078839 0.0000002943 -0.0000005440 0.0000054971 0.0000000776 0.0000097202 0.0000089056 -0.0000016084 -0.0000024716 0.0000120416 0.0000008461 0.0000110191
1494876493.18715 -0.033663 -0.005246 0.140931 0.988945 -0.144114 0.021951 0.027137 0.0000078764 0.0000002198 -0.0000005130 0.0000053577 0.0000001135 0.0000097771 0.0000090468 -0.0000015606 -0.0000025371 0.0000122310 0.0000007289 0.0000107083
1494876493.26663 -0.035182 -0.008270 0.144798 0.989575 -0.140413 0.017390 0.026903 0.0000078881 0.0000002496 -0.0000005019 0.0000053651 0.0000001084 0.0000099135 0.0000090478 -0.0000015651 -0.0000026585 0.0000123979 0.0000006296 0.0000107725
1494876493.34633 -0.035951 -0.012558 0.149470 0.990444 -0.134532 0.012627 0.027624 0.0000078102 0.0000002821 -0.0000004841 0.0000052600 0.0000001543 0.0000098861 0.0000087736 -0.0000014489 -0.0000027022 0.0000122852 0.0000004070 0.0000106964
1494876493.42591 -0.037631 -0.014491 0.155642 0.991062 -0.130072 0.009649 0.028017 0.0000077307 0.0000003263 -0.0000004874 0.0000050971 0.0000001420 0.0000099123 0.0000085931 -0.0000014081 -0.0000028036 0.0000122395 0.0000002660 0.0000106780
1494876493.50549 -0.038400 -0.016398 0.161405 0.991438 -0.127255 0.009637 0.027635 0.0000076577 0.0000003806 -0.0000004866 0.0000050293 0.0000001527 0.0000098523 0.0000084964 -0.0000013586 -0.0000028069 0.0000121053 0.0000001606 0.0000108875
1494876493.58511 -0.038855 -0.017466 0.167411 0.991539 -0.126241 0.011813 0.027835 0.0000076054 0.0000004387 -0.0000004780 0.0000050122 0.0000001569 0.0000098066 0.0000084337 -0.0000013457 -0.0000027977 0.0000120465 0.0000000619 0.0000111942
1494876493.66469 -0.038842 -0.017932 0.174203 0.991494 -0.126014 0.015123 0.028842 0.0000075534 0.0000005000 -0.0000004630 0.0000049953 0.0000001529 0.0000097259 0.0000083377 -0.0000013240 -0.0000027864 0.0000119728 -0.0000000318 0.0000115254
1494876493.74434 -0.037063 -0.019987 0.184198 0.991537 -0.125126 0.016499 0.030440 0.0000073615 0.0000004424 -0.0000005203 0.0000048044 0.0000000238 0.0000095147 0.0000079887 -0.0000010730 -0.0000029692 0.0000116236 0.0000001171 0.0000115212
1494876493.82387 -0.036150 -0.020732 0.192598 0.991633 -0.124239 0.017430 0.030428 0.0000072288 0.0000003960 -0.0000005441 0.0000046628 -0.0000000305 0.0000093070 0.0000078625 -0.0000010219 -0.0000029859 0.0000112305 0.0000001200 0.0000117318
1494876493.90341 -0.034351 -0.022522 0.202283 0.991850 -0.122497 0.017979 0.030077 0.0000072009 0.0000004015 -0.0000005358 0.0000046409 -0.0000000135 0.0000092505 0.0000077852 -0.0000010254 -0.0000029545 0.0000111271 0.0000000556 0.0000121232
1494876493.98295 -0.032703 -0.023247 0.212080 0.992060 -0.120705 0.018388 0.030140 0.0000072153 0.0000004491 -0.0000005438 0.0000046786 -0.0000000078 0.0000092258 0.0000077457 -0.0000010587 -0.0000029048 0.0000111003 0.0000000065 0.0000126628
1494876494.06249 -0.030384 -0.024982 0.222101 0.992184 -0.119473 0.018533 0.030885 0.0000072148 0.0000004830 -0.0000005448 0.0000047025 -0.0000000104 0.0000092110 0.0000076867 -0.0000010645 -0.0000028615 0.0000111002 -0.0000000261 0.0000132243
1494876494.14407 -0.026814 -0.027051 0.232656 0.992121 -0.119568 0.019152 0.032148 0.0000071969 0.0000004897 -0.0000005554 0.0000046828 -0.0000000353 0.0000091741 0.0000076169 -0.0000010489 -0.0000028393 0.0000110994 -0.0000000346 0.0000137710
1494876494.22356 -0.022946 -0.028727 0.242411 0.991964 -0.120202 0.020773 0.033577 0.0000072010 0.0000005143 -0.0000005628 0.0000046939 -0.0000000412 0.0000091431 0.0000075702 -0.0000010335 -0.0000027844 0.0000111235 -0.0000000756 0.0000143971
1494876494.30303 -0.019244 -0.030667 0.252303 0.991931 -0.119695 0.022462 0.035244 0.0000072078 0.0000005400 -0.0000005582 0.0000047268 -0.0000000390 0.0000091296 0.0000075472 -0.0000010231 -0.0000026953 0.0000111849 -0.0000001463 0.0000150469
1494876494.38255 -0.015714 -0.032481 0.261976 0.992019 -0.118168 0.023787 0.037000 0.0000072049 0.0000005617 -0.0000005732 0.0000047159 -0.0000000697 0.0000090255 0.0000074755 -0.0000010241 -0.0000026288 0.0000111143 -0.0000001923 0.0000156547
1494876494.46207 -0.012773 -0.034239 0.271953 0.992146 -0.116572 0.024417 0.038216 0.0000072012 0.0000005775 -0.0000005884 0.0000047125 -0.0000000793 0.0000090280 0.0000074240 -0.0000010208 -0.0000025618 0.0000111884 -0.0000002540 0.0000162659
1494876494.54163 -0.010006 -0.035172 0.281769 0.992227 -0.115874 0.024292 0.038335 0.0000071810 0.0000005721 -0.0000006034 0.0000046804 -0.0000001084 0.0000089871 0.0000073683 -0.0000009977 -0.0000024938 0.0000111959 -0.0000002753 0.0000168399
1494876494.62118 -0.006672 -0.035558 0.290982 0.992265 -0.115793 0.023795 0.037898 0.0000071905 0.0000005864 -0.0000006008 0.0000046995 -0.0000000947 0.0000089761 0.0000073520 -0.0000010182 -0.0000023900 0.0000112072 -0.0000003112 0.0000174629
1494876494.70076 -0.002269 -0.036742 0.299699 0.992317 -0.115653 0.022960 0.037479 0.0000071652 0.0000005746 -0.0000006039 0.0000046548 -0.0000001093 0.0000089336 0.0000072414 -0.0000010405 -0.0000023103 0.0000111673 -0.0000002897 0.0000179509
1494876494.78031 0.002155 -0.038101 0.308269 0.992500 -0.114569 0.021896 0.036593 0.0000071244 0.0000005420 -0.0000006063 0.0000045613 -0.0000001263 0.0000089004 0.0000071992 -0.0000010470 -0.0000022301 0.0000111169 -0.0000002996 0.0000183741
1494876494.85983 0.005679 -0.039533 0.314378 0.992768 -0.112663 0.023133 0.034395 0.0000071228 0.0000005454 -0.0000006095 0.0000045484 -0.0000001049 0.0000088822 0.0000071821 -0.0000010750 -0.0000020598 0.0000110880 -0.0000003493 0.0000188738
1494876494.93941 0.007646 -0.040122 0.320130 0.992863 -0.112143 0.024795 0.032118 0.0000071301 0.0000005621 -0.0000006210 0.0000045408 -0.0000000862 0.0000088305 0.0000071435 -0.0000011245 -0.0000018917 0.0000110274 -0.0000003882 0.0000192117
1494876495.01924 0.008654 -0.040892 0.327600 0.993138 -0.112030 0.021147 0.026047 0.0000071190 0.0000005409 -0.0000006131 0.0000045045 -0.0000000355 0.0000088547 0.0000071170 -0.0000011902 -0.0000017637 0.0000110041 -0.0000003571 0.0000194415
