# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1578862340.35279 0.019099 -0.036143 -0.047926 -0.633255 0.773711 0.018629 0.003450 0.0000389918 0.0000002155 0.0000117016 0.0000284086 0.0000021178 0.0000507545 0.0218536263 0.0009967287 0.0004970497 0.0128018013 0.0023789418 0.0071758236
1578862340.41910 0.051451 -0.002200 -0.046578 -0.632156 0.774563 0.020572 0.002770 0.0000342978 -0.0000002441 0.0000104550 0.0000253612 0.0000015762 0.0000519192 0.0001928026 0.0001728551 0.0000877952 0.0008611492 0.0004456873 0.0003544441
1578862340.51613 0.053502 0.002288 -0.045486 -0.630847 0.775515 0.024274 0.004344 0.0000355657 -0.0000003436 0.0000105685 0.0000267859 0.0000016932 0.0000545520 0.0001961634 0.0001579486 0.0000810339 0.0008049931 0.0004200918 0.0003465534
1578862340.58132 0.054821 0.005202 -0.044123 -0.630311 0.775860 0.026701 0.006108 0.0000363131 -0.0000003675 0.0000107033 0.0000276156 0.0000017931 0.0000562494 0.0001977148 0.0001486849 0.0000766462 0.0007605350 0.0003973421 0.0003377254
1578862340.64990 0.056041 0.007835 -0.042140 -0.630034 0.775970 0.029254 0.008470 0.0000369962 -0.0000003454 0.0000108852 0.0000284648 0.0000019087 0.0000580927 0.0002003589 0.0001419175 0.0000732565 0.0007277494 0.0003790260 0.0003313190
1578862340.71807 0.056928 0.010127 -0.039498 -0.629927 0.775929 0.031651 0.011132 0.0000374646 -0.0000003049 0.0000111081 0.0000292514 0.0000020285 0.0000599784 0.0002038672 0.0001365950 0.0000702821 0.0007004112 0.0003625416 0.0003257927
1578862340.82165 0.056930 0.011227 -0.035599 -0.629958 0.775696 0.034875 0.015270 0.0000377991 -0.0000003285 0.0000114757 0.0000304367 0.0000022223 0.0000629887 0.0002104210 0.0001326056 0.0000673350 0.0006777505 0.0003450807 0.0003200393
1578862340.92359 0.055816 0.010666 -0.032267 -0.629873 0.775561 0.037376 0.019207 0.0000376249 -0.0000005941 0.0000118508 0.0000314522 0.0000024333 0.0000662259 0.0002169535 0.0001287619 0.0000643009 0.0006529744 0.0003264285 0.0003128002
1578862340.98965 0.054797 0.010493 -0.030420 -0.629835 0.775464 0.038724 0.021547 0.0000372002 -0.0000009334 0.0000120950 0.0000318894 0.0000025589 0.0000684554 0.0002204319 0.0001251862 0.0000617216 0.0006291239 0.0003115961 0.0003064319
1578862341.08825 0.053194 0.010464 -0.028749 -0.630019 0.775135 0.040545 0.024429 0.0000366310 -0.0000014356 0.0000124816 0.0000324144 0.0000026556 0.0000718387 0.0002252055 0.0001213726 0.0000582016 0.0006031257 0.0002923439 0.0002970627
1578862341.21992 0.050102 0.010406 -0.028610 -0.630623 0.774441 0.042438 0.027489 0.0000353716 -0.0000020883 0.0000131437 0.0000322076 0.0000025132 0.0000765023 0.0002292958 0.0001166421 0.0000536278 0.0005716723 0.0002682388 0.0002824270
1578862341.28492 0.048425 0.011292 -0.029795 -0.631157 0.773931 0.043149 0.028462 0.0000343083 -0.0000024054 0.0000134911 0.0000312189 0.0000022394 0.0000788433 0.0002293269 0.0001132401 0.0000515163 0.0005502970 0.0002566537 0.0002735803
1578862341.38375 0.045466 0.011872 -0.032102 -0.632479 0.772749 0.044222 0.029559 0.0000332755 -0.0000025825 0.0000141731 0.0000297928 0.0000017255 0.0000824966 0.0002300518 0.0001084478 0.0000488328 0.0005235429 0.0002391163 0.0002596083
1578862341.44962 0.043803 0.013448 -0.035084 -0.633364 0.772007 0.044343 0.029826 0.0000323797 -0.0000026175 0.0000146407 0.0000280023 0.0000011822 0.0000849547 0.0002290678 0.0001044775 0.0000477023 0.0005031904 0.0002289460 0.0002489955
1578862341.54973 0.041772 0.015356 -0.039155 -0.634715 0.770882 0.044211 0.030394 0.0000314915 -0.0000024995 0.0000154193 0.0000256687 0.0000004680 0.0000888258 0.0002291079 0.0000988179 0.0000460839 0.0004762362 0.0002130156 0.0002332765
1578862341.61622 0.040666 0.017394 -0.042487 -0.635529 0.770236 0.043420 0.030879 0.0000306769 -0.0000023141 0.0000159062 0.0000234871 -0.0000000934 0.0000915017 0.0002281514 0.0000942348 0.0000455076 0.0004566237 0.0002041364 0.0002219684
1578862341.68434 0.040061 0.018773 -0.045057 -0.636222 0.769705 0.041921 0.031907 0.0000300362 -0.0000021112 0.0000164012 0.0000215751 -0.0000004280 0.0000943474 0.0002279539 0.0000898345 0.0000447290 0.0004375859 0.0001948739 0.0002108256
1578862341.75058 0.040253 0.019583 -0.046741 -0.636650 0.769402 0.039553 0.033661 0.0000294816 -0.0000018549 0.0000168923 0.0000198159 -0.0000005217 0.0000971820 0.0002279612 0.0000855164 0.0000439624 0.0004194599 0.0001862637 0.0002004040
1578862341.85054 0.041849 0.019385 -0.047186 -0.636609 0.769460 0.034839 0.038037 0.0000289987 -0.0000013986 0.0000176960 0.0000178230 -0.0000000904 0.0001015810 0.0002296320 0.0000795351 0.0000425968 0.0003950002 0.0001727712 0.0001864513
1578862341.94948 0.040510 0.018569 -0.046091 -0.635935 0.769929 0.028745 0.044374 0.0000293084 -0.0000011376 0.0000181446 0.0000183913 0.0000013202 0.0001064311 0.0002410225 0.0000770024 0.0000397016 0.0003844924 0.0001535464 0.0001776386
1578862342.01481 0.039579 0.018627 -0.045034 -0.635266 0.770364 0.024718 0.048640 0.0000295484 -0.0000009432 0.0000185123 0.0000188066 0.0000023790 0.0001096252 0.0002493530 0.0000762474 0.0000378574 0.0003822573 0.0001414898 0.0001721814
1578862342.08030 0.048630 0.021479 -0.027982 -0.633769 0.771329 0.023232 0.053366 0.0000285664 -0.0000002848 0.0000218617 0.0000136776 0.0000007122 0.0000932819 0.0001725622 0.0000664564 0.0000316025 0.0003746674 0.0001360394 0.0001305297
1578862342.14241 0.055172 0.029617 -0.022505 -0.632087 0.772573 0.020567 0.056345 0.0000282810 0.0000000406 0.0000219234 0.0000117745 0.0000015235 0.0000922224 0.0001674667 0.0000619046 0.0000304849 0.0003343758 0.0001320193 0.0001219097
1578862342.24159 0.052169 0.029127 -0.019678 -0.632054 0.772321 0.017920 0.060884 0.0000284545 0.0000002532 0.0000224941 0.0000117260 0.0000023206 0.0000954333 0.0001713755 0.0000609462 0.0000297750 0.0003287444 0.0001267801 0.0001193073
1578862342.30692 0.048259 0.029021 -0.014440 -0.633245 0.771131 0.017542 0.063642 0.0000280516 0.0000007552 0.0000222257 0.0000112132 0.0000030330 0.0000964641 0.0001723491 0.0000579179 0.0000288927 0.0003116961 0.0001214087 0.0001148647
1578862342.41096 0.037672 0.034967 -0.001655 -0.638927 0.766205 0.019021 0.065879 0.0000268233 0.0000014255 0.0000205706 0.0000104980 0.0000033727 0.0000932413 0.0001689943 0.0000529808 0.0000283967 0.0002830821 0.0001115902 0.0001058346
1578862342.47941 0.030389 0.035241 0.003275 -0.642965 0.762697 0.019962 0.067008 0.0000263006 0.0000017381 0.0000200022 0.0000102864 0.0000032950 0.0000922658 0.0001684470 0.0000516023 0.0000275287 0.0002744668 0.0001081185 0.0001013567
1578862342.54815 0.022182 0.035104 0.005800 -0.647345 0.758909 0.020529 0.067675 0.0000259627 0.0000019573 0.0000195009 0.0000102152 0.0000032828 0.0000910837 0.0001669915 0.0000509780 0.0000266959 0.0002687993 0.0001050475 0.0000987949
1578862342.61432 0.013475 0.034864 0.007332 -0.651789 0.755061 0.020723 0.068006 0.0000255730 0.0000021977 0.0000189280 0.0000101883 0.0000033714 0.0000897659 0.0001655018 0.0000511753 0.0000259994 0.0002641383 0.0001024756 0.0000969606
1578862342.71405 0.000218 0.034041 0.008545 -0.658225 0.749451 0.020516 0.068126 0.0000246833 0.0000026193 0.0000177737 0.0000101660 0.0000035082 0.0000859366 0.0001611324 0.0000513602 0.0000245542 0.0002578056 0.0000990355 0.0000949402
1578862342.78176 -0.010917 0.036068 0.010186 -0.662956 0.745316 0.020636 0.067580 0.0000225453 0.0000031264 0.0000151702 0.0000100330 0.0000031824 0.0000751190 0.0001475536 0.0000492220 0.0000226107 0.0002449518 0.0000946743 0.0000923678
1578862342.88069 -0.020450 0.032839 0.011250 -0.666901 0.741832 0.019759 0.067361 0.0000210773 0.0000035615 0.0000141451 0.0000100189 0.0000034313 0.0000742906 0.0001471310 0.0000496488 0.0000213292 0.0002402890 0.0000931161 0.0000913273
1578862342.97864 -0.028525 0.028297 0.012364 -0.669338 0.739687 0.018249 0.067213 0.0000196668 0.0000038903 0.0000136065 0.0000098971 0.0000036616 0.0000751661 0.0001480221 0.0000508082 0.0000210053 0.0002377153 0.0000920844 0.0000905909
1578862343.04413 -0.034932 0.024103 0.012140 -0.670451 0.738666 0.016852 0.067705 0.0000188671 0.0000039700 0.0000131873 0.0000097939 0.0000036405 0.0000747964 0.0001471662 0.0000507814 0.0000208463 0.0002357550 0.0000916262 0.0000904506
1578862343.11010 -0.040606 0.019742 0.011561 -0.671199 0.738030 0.015577 0.067533 0.0000178995 0.0000039267 0.0000122062 0.0000096628 0.0000036706 0.0000743535 0.0001466931 0.0000514445 0.0000204606 0.0002333099 0.0000911948 0.0000903333
1578862343.17356 -0.045384 0.013741 0.010680 -0.671519 0.737811 0.014536 0.066971 0.0000171030 0.0000037989 0.0000113261 0.0000094554 0.0000035169 0.0000737544 0.0001459623 0.0000518398 0.0000200444 0.0002310534 0.0000909168 0.0000902006
1578862343.27099 -0.051611 0.007404 0.010115 -0.670960 0.738424 0.014193 0.065884 0.0000160649 0.0000034569 0.0000102902 0.0000092356 0.0000030807 0.0000737773 0.0001463820 0.0000524600 0.0000192121 0.0002299351 0.0000903378 0.0000902778
1578862343.32887 -0.065202 0.000198 0.006930 -0.674366 0.735565 0.014682 0.062928 0.0000138422 0.0000034214 0.0000091974 0.0000087508 0.0000025598 0.0000659812 0.0001355174 0.0000536883 0.0000201334 0.0002270214 0.0000893546 0.0000894538
1578862343.42670 -0.070654 -0.009344 0.005222 -0.672700 0.737225 0.015688 0.061061 0.0000130966 0.0000032109 0.0000087849 0.0000085843 0.0000017959 0.0000657865 0.0001352360 0.0000546948 0.0000195075 0.0002261638 0.0000882080 0.0000892046
1578862343.49086 -0.071878 -0.023931 -0.000313 -0.671399 0.738619 0.017421 0.057984 0.0000122546 0.0000031832 0.0000087102 0.0000083350 0.0000012436 0.0000655919 0.0001340602 0.0000555973 0.0000194745 0.0002227562 0.0000861096 0.0000884069
1578862343.55851 -0.074891 -0.031523 -0.003877 -0.670484 0.739582 0.018624 0.055878 0.0000117081 0.0000030555 0.0000087196 0.0000080834 0.0000005609 0.0000647426 0.0001313451 0.0000567369 0.0000195836 0.0002203052 0.0000841030 0.0000874707
1578862343.62426 -0.070556 -0.050920 -0.016324 -0.669495 0.740768 0.021417 0.050804 0.0000098529 0.0000035076 0.0000081632 0.0000076019 0.0000003317 0.0000638661 0.0001285877 0.0000596530 0.0000215393 0.0002134853 0.0000798382 0.0000840473
1578862343.72555 -0.074797 -0.066000 -0.022642 -0.667975 0.742253 0.024312 0.047743 0.0000089420 0.0000032281 0.0000077383 0.0000071647 -0.0000004454 0.0000636799 0.0001252770 0.0000584753 0.0000222965 0.0002050172 0.0000778074 0.0000820620
1578862343.79300 -0.076819 -0.081109 -0.027376 -0.666290 0.743818 0.026868 0.045501 0.0000083874 0.0000030897 0.0000076038 0.0000069495 -0.0000008546 0.0000627046 0.0001210842 0.0000578196 0.0000231718 0.0001966896 0.0000760044 0.0000806532
1578862343.89423 -0.083971 -0.097672 -0.030867 -0.664280 0.745628 0.030911 0.042599 0.0000080589 0.0000029180 0.0000074453 0.0000068357 -0.0000014828 0.0000622417 0.0001191012 0.0000570298 0.0000228490 0.0001881425 0.0000736494 0.0000796889
1578862343.99600 -0.091356 -0.115268 -0.034422 -0.661939 0.747721 0.034851 0.039189 0.0000077150 0.0000027844 0.0000072095 0.0000067596 -0.0000020233 0.0000613867 0.0001166876 0.0000560727 0.0000223826 0.0001764096 0.0000708245 0.0000786609
1578862344.06279 -0.096087 -0.124103 -0.036638 -0.660422 0.749091 0.036792 0.036754 0.0000075312 0.0000027318 0.0000071534 0.0000067290 -0.0000023835 0.0000607361 0.0001130737 0.0000546543 0.0000222963 0.0001689430 0.0000689225 0.0000777786
1578862344.13130 -0.100870 -0.132191 -0.038627 -0.658796 0.750559 0.038532 0.034133 0.0000073371 0.0000026723 0.0000070633 0.0000066964 -0.0000026337 0.0000602109 0.0001113199 0.0000539308 0.0000220056 0.0001613445 0.0000670785 0.0000771115
1578862344.19742 -0.106375 -0.138525 -0.040465 -0.657633 0.751628 0.039925 0.031312 0.0000071772 0.0000026155 0.0000069344 0.0000066588 -0.0000028447 0.0000596541 0.0001099908 0.0000531454 0.0000215737 0.0001551562 0.0000655721 0.0000765526
1578862344.29669 -0.114166 -0.143473 -0.043093 -0.656278 0.752905 0.041380 0.026831 0.0000068468 0.0000024733 0.0000068932 0.0000065397 -0.0000030041 0.0000591021 0.0001085108 0.0000515689 0.0000210269 0.0001436910 0.0000635957 0.0000757170
1578862344.36206 -0.119182 -0.147005 -0.045188 -0.655260 0.753862 0.041837 0.023990 0.0000066456 0.0000023989 0.0000067679 0.0000064305 -0.0000030056 0.0000582858 0.0001071245 0.0000501121 0.0000204418 0.0001355319 0.0000618934 0.0000750579
1578862344.46088 -0.127096 -0.152824 -0.048291 -0.653772 0.755249 0.042092 0.020228 0.0000064476 0.0000023424 0.0000064115 0.0000062454 -0.0000028854 0.0000563873 0.0001045298 0.0000483374 0.0000196991 0.0001283937 0.0000599549 0.0000741408
1578862344.52621 -0.131773 -0.157236 -0.050523 -0.652712 0.756234 0.041798 0.018170 0.0000063306 0.0000023076 0.0000061135 0.0000060820 -0.0000027272 0.0000547019 0.0001018517 0.0000468912 0.0000191665 0.0001235179 0.0000584663 0.0000733973
1578862344.59348 -0.136734 -0.161704 -0.052746 -0.651834 0.757070 0.041125 0.016295 0.0000062625 0.0000022774 0.0000058958 0.0000059240 -0.0000025881 0.0000536362 0.0001000196 0.0000458856 0.0000186780 0.0001200489 0.0000571039 0.0000727076
1578862344.65858 -0.141215 -0.165771 -0.054943 -0.650958 0.757904 0.040227 0.014739 0.0000061821 0.0000022432 0.0000056287 0.0000057496 -0.0000023849 0.0000517730 0.0000974189 0.0000448725 0.0000182420 0.0001167771 0.0000557309 0.0000719984
1578862344.75718 -0.148841 -0.170469 -0.057555 -0.650283 0.758583 0.038929 0.013005 0.0000060599 0.0000021818 0.0000053216 0.0000054891 -0.0000021377 0.0000496877 0.0000946505 0.0000436278 0.0000175951 0.0001127789 0.0000537992 0.0000709548
1578862344.82245 -0.154551 -0.173658 -0.059133 -0.650223 0.758690 0.038080 0.012238 0.0000059561 0.0000021261 0.0000051559 0.0000052876 -0.0000019622 0.0000483281 0.0000926592 0.0000427517 0.0000171275 0.0001095897 0.0000523377 0.0000702037
1578862344.92150 -0.163375 -0.177147 -0.060796 -0.650356 0.758650 0.036749 0.011729 0.0000058052 0.0000020626 0.0000049758 0.0000050486 -0.0000017532 0.0000470999 0.0000907816 0.0000417853 0.0000165676 0.0001061503 0.0000505188 0.0000692264
1578862344.98896 -0.169890 -0.179604 -0.061753 -0.650610 0.758475 0.035860 0.011691 0.0000056449 0.0000020015 0.0000048282 0.0000048557 -0.0000015483 0.0000456278 0.0000888718 0.0000409983 0.0000161338 0.0001031403 0.0000491025 0.0000685189
1578862345.05451 -0.176201 -0.182262 -0.062579 -0.651005 0.758165 0.035162 0.011858 0.0000054956 0.0000019659 0.0000046836 0.0000047121 -0.0000013723 0.0000444356 0.0000873828 0.0000402333 0.0000157441 0.0001007998 0.0000479201 0.0000679131
1578862345.15388 -0.185370 -0.184958 -0.063203 -0.651414 0.757861 0.033922 0.012506 0.0000052977 0.0000019297 0.0000045374 0.0000045494 -0.0000011533 0.0000433864 0.0000860231 0.0000393489 0.0000152537 0.0000980047 0.0000464222 0.0000671427
1578862345.21952 -0.191478 -0.186361 -0.063475 -0.651678 0.757664 0.032995 0.013100 0.0000051089 0.0000019072 0.0000043869 0.0000044299 -0.0000009652 0.0000423152 0.0000847983 0.0000386164 0.0000148995 0.0000957292 0.0000453363 0.0000666209
1578862345.31872 -0.200551 -0.188331 -0.063559 -0.652188 0.757267 0.031548 0.014213 0.0000048733 0.0000018945 0.0000042098 0.0000043034 -0.0000007058 0.0000409671 0.0000834514 0.0000376853 0.0000144675 0.0000931078 0.0000440270 0.0000659852
1578862345.38426 -0.206954 -0.189182 -0.063651 -0.652858 0.756720 0.030568 0.014739 0.0000046275 0.0000018862 0.0000040352 0.0000042159 -0.0000005385 0.0000399979 0.0000824711 0.0000370244 0.0000141743 0.0000908980 0.0000430658 0.0000655487
1578862345.48339 -0.216189 -0.189911 -0.063255 -0.653794 0.755962 0.028797 0.015662 0.0000043924 0.0000018816 0.0000038609 0.0000041409 -0.0000003471 0.0000391960 0.0000817636 0.0000364567 0.0000138729 0.0000889429 0.0000420809 0.0000650833
1578862345.54888 -0.222937 -0.188828 -0.062578 -0.654711 0.755200 0.027624 0.016211 0.0000042064 0.0000018798 0.0000037044 0.0000040857 -0.0000002011 0.0000383976 0.0000810863 0.0000360409 0.0000136696 0.0000873354 0.0000413826 0.0000647826
1578862345.61630 -0.229557 -0.188217 -0.061892 -0.655437 0.754601 0.026402 0.016811 0.0000040567 0.0000018889 0.0000035842 0.0000040458 -0.0000000574 0.0000376957 0.0000805616 0.0000356927 0.0000134980 0.0000861594 0.0000408082 0.0000645282
1578862345.68182 -0.235737 -0.187443 -0.061106 -0.656038 0.754101 0.025342 0.017417 0.0000039338 0.0000019038 0.0000034894 0.0000040113 0.0000000850 0.0000370603 0.0000801076 0.0000354143 0.0000133548 0.0000851784 0.0000403104 0.0000643045
1578862345.78097 -0.242971 -0.186652 -0.059755 -0.656231 0.753951 0.024126 0.018374 0.0000038427 0.0000019316 0.0000034140 0.0000039759 0.0000002562 0.0000366492 0.0000799845 0.0000351452 0.0000131646 0.0000843592 0.0000397505 0.0000640307
1578862345.84659 -0.248111 -0.183794 -0.058135 -0.656133 0.754038 0.023424 0.019181 0.0000037627 0.0000019558 0.0000033676 0.0000039323 0.0000003749 0.0000362098 0.0000797439 0.0000348840 0.0000130270 0.0000832178 0.0000392480 0.0000638230
1578862345.94602 -0.254401 -0.181263 -0.055859 -0.655639 0.754449 0.023089 0.020264 0.0000037181 0.0000019801 0.0000033616 0.0000038799 0.0000004988 0.0000358755 0.0000796944 0.0000346737 0.0000128685 0.0000824592 0.0000387546 0.0000635929
1578862346.01367 -0.259054 -0.178912 -0.053996 -0.655484 0.754556 0.023393 0.020934 0.0000036862 0.0000019969 0.0000033618 0.0000038291 0.0000005435 0.0000355347 0.0000795722 0.0000345203 0.0000127648 0.0000818869 0.0000384143 0.0000634430
1578862346.07949 -0.263442 -0.176312 -0.051968 -0.655542 0.754463 0.024323 0.021416 0.0000036600 0.0000020071 0.0000033701 0.0000037794 0.0000005318 0.0000352349 0.0000795080 0.0000343944 0.0000126809 0.0000814093 0.0000381171 0.0000633070
1578862346.17849 -0.268824 -0.173653 -0.049294 -0.655855 0.754105 0.026902 0.021366 0.0000036499 0.0000020015 0.0000034599 0.0000037250 0.0000004096 0.0000350418 0.0000796549 0.0000341794 0.0000125545 0.0000809846 0.0000377774 0.0000631336
1578862346.24395 -0.273317 -0.170868 -0.047208 -0.656613 0.753357 0.029516 0.020989 0.0000036369 0.0000019889 0.0000035126 0.0000036770 0.0000002662 0.0000348462 0.0000796799 0.0000340065 0.0000124700 0.0000805882 0.0000375462 0.0000630269
1578862346.34240 -0.278373 -0.168463 -0.044345 -0.658281 0.751723 0.034496 0.019716 0.0000036505 0.0000019631 0.0000036742 0.0000036672 -0.0000000057 0.0000348134 0.0000800170 0.0000338470 0.0000123525 0.0000805317 0.0000373232 0.0000629131
1578862346.40733 -0.282169 -0.165693 -0.042131 -0.659623 0.750384 0.038344 0.018737 0.0000036537 0.0000019413 0.0000037768 0.0000036555 -0.0000002153 0.0000347621 0.0000801905 0.0000336816 0.0000122655 0.0000803099 0.0000371456 0.0000628365
1578862346.47421 -0.285814 -0.164448 -0.039863 -0.661222 0.748773 0.042533 0.017755 0.0000036655 0.0000019181 0.0000039046 0.0000036594 -0.0000004469 0.0000347688 0.0000804930 0.0000336065 0.0000121981 0.0000803684 0.0000370083 0.0000627783
1578862346.53915 -0.289296 -0.162977 -0.037527 -0.662808 0.747145 0.046675 0.016788 0.0000036794 0.0000018935 0.0000040384 0.0000036733 -0.0000006690 0.0000347810 0.0000807459 0.0000335113 0.0000121361 0.0000803884 0.0000368767 0.0000627265
1578862346.63839 -0.294716 -0.160749 -0.033412 -0.665990 0.743913 0.052984 0.015603 0.0000037004 0.0000018398 0.0000042449 0.0000037090 -0.0000010105 0.0000348473 0.0000811417 0.0000333968 0.0000120724 0.0000803145 0.0000366385 0.0000626527
1578862346.70370 -0.296796 -0.159495 -0.030846 -0.667765 0.742069 0.056540 0.015063 0.0000037137 0.0000018092 0.0000044018 0.0000037437 -0.0000011981 0.0000349194 0.0000815051 0.0000333162 0.0000120156 0.0000802030 0.0000364534 0.0000626263
1578862346.80263 -0.297669 -0.160505 -0.027366 -0.669836 0.739873 0.060593 0.015378 0.0000037539 0.0000017752 0.0000046130 0.0000037824 -0.0000013753 0.0000350473 0.0000822427 0.0000332632 0.0000119475 0.0000807894 0.0000362839 0.0000626110
1578862346.90157 -0.296596 -0.161876 -0.024056 -0.671136 0.738485 0.062656 0.017035 0.0000037993 0.0000017639 0.0000047960 0.0000038004 -0.0000014045 0.0000351935 0.0000830229 0.0000331583 0.0000118751 0.0000814881 0.0000361069 0.0000626213
1578862346.96690 -0.295038 -0.162812 -0.021999 -0.671855 0.737762 0.062990 0.018700 0.0000038265 0.0000017684 0.0000048963 0.0000038047 -0.0000013514 0.0000353019 0.0000836046 0.0000330826 0.0000118244 0.0000820380 0.0000359804 0.0000626497
1578862347.03410 -0.292877 -0.163631 -0.020071 -0.672678 0.737006 0.062431 0.020700 0.0000038464 0.0000017830 0.0000049719 0.0000038057 -0.0000012396 0.0000354261 0.0000842723 0.0000330043 0.0000117696 0.0000826913 0.0000358412 0.0000627001
1578862347.09943 -0.290192 -0.164205 -0.018423 -0.673522 0.736300 0.060866 0.022923 0.0000038560 0.0000018082 0.0000050114 0.0000038039 -0.0000010683 0.0000355609 0.0000849998 0.0000329292 0.0000117135 0.0000834211 0.0000356966 0.0000627718
1578862347.19836 -0.284855 -0.164718 -0.016155 -0.674687 0.735424 0.056673 0.027150 0.0000038593 0.0000018677 0.0000050254 0.0000037983 -0.0000006820 0.0000357812 0.0000862670 0.0000328154 0.0000116233 0.0000847260 0.0000354602 0.0000629255
1578862347.26369 -0.280525 -0.164816 -0.014703 -0.675364 0.734938 0.053093 0.030524 0.0000038595 0.0000019173 0.0000050223 0.0000037977 -0.0000003611 0.0000359271 0.0000872285 0.0000327419 0.0000115602 0.0000857392 0.0000352924 0.0000630586
1578862347.36262 -0.273057 -0.164682 -0.012568 -0.676481 0.734075 0.046998 0.036039 0.0000038548 0.0000020002 0.0000050022 0.0000038114 0.0000001803 0.0000361410 0.0000888994 0.0000326391 0.0000114589 0.0000875439 0.0000350202 0.0000633100
1578862347.42795 -0.267552 -0.164549 -0.011217 -0.677187 0.733494 0.042848 0.039606 0.0000038488 0.0000020549 0.0000049780 0.0000038305 0.0000005435 0.0000362766 0.0000901590 0.0000325772 0.0000113881 0.0000889364 0.0000348291 0.0000635085
1578862347.49515 -0.261394 -0.164424 -0.009834 -0.677746 0.733013 0.038654 0.043106 0.0000038427 0.0000021091 0.0000049479 0.0000038563 0.0000009072 0.0000364110 0.0000915992 0.0000325189 0.0000113121 0.0000905547 0.0000346235 0.0000637386
1578862347.56049 -0.254896 -0.164267 -0.008429 -0.678077 0.732696 0.034727 0.046499 0.0000038408 0.0000021606 0.0000049245 0.0000038865 0.0000012528 0.0000365338 0.0000931565 0.0000324685 0.0000112353 0.0000923265 0.0000344146 0.0000639863
1578862347.65942 -0.244100 -0.163843 -0.006050 -0.678052 0.732597 0.029271 0.051875 0.0000038536 0.0000022381 0.0000049233 0.0000039392 0.0000017600 0.0000366995 0.0000958498 0.0000324074 0.0000111135 0.0000954251 0.0000340805 0.0000644031
1578862347.72475 -0.236501 -0.163470 -0.004267 -0.677817 0.732665 0.026261 0.055474 0.0000038733 0.0000022876 0.0000049533 0.0000039769 0.0000020666 0.0000367963 0.0000978740 0.0000323807 0.0000110299 0.0000977789 0.0000338477 0.0000647039
1578862347.82430 -0.229094 -0.183499 0.001761 -0.677649 0.732440 0.025107 0.060780 0.0000037495 0.0000021356 0.0000049951 0.0000037338 0.0000023768 0.0000369126 0.0001009651 0.0000303894 0.0000111823 0.0000881058 0.0000350003 0.0000649729
