# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1535224869.04116 -0.000635 0.000206 -0.001337 0.706541 -0.706436 0.031210 0.027826 0.0000068746 -0.0000001587 -0.0000328785 0.0000041348 0.0000018986 0.0003973686 0.0026714643 -0.0000000001 0.0000000008 0.0026714647 -0.0000000001 0.0026681642
1535224869.10750 -0.000635 0.000212 -0.001277 0.706543 -0.706433 0.031208 0.027825 0.0000068744 -0.0000001587 -0.0000328784 0.0000041346 0.0000018986 0.0003973673 0.0026714271 -0.0000000001 0.0000000008 0.0026714275 -0.0000000001 0.0026681532
1535224869.17306 -0.000616 0.000236 -0.001255 0.706548 -0.706429 0.031207 0.027826 0.0000068742 -0.0000001587 -0.0000328783 0.0000041345 0.0000018986 0.0003973660 0.0026713913 -0.0000000001 0.0000000008 0.0026713917 -0.0000000001 0.0026681427
1535224869.23940 -0.000650 0.000214 -0.001346 0.706547 -0.706430 0.031206 0.027821 0.0000068740 -0.0000001587 -0.0000328782 0.0000041343 0.0000018986 0.0003973648 0.0026713560 -0.0000000001 0.0000000008 0.0026713563 -0.0000000001 0.0026681323
1535224869.30497 -0.000605 0.000164 -0.001310 0.706548 -0.706429 0.031202 0.027821 0.0000068739 -0.0000001587 -0.0000328781 0.0000041341 0.0000018986 0.0003973635 0.0026713219 -0.0000000001 0.0000000008 0.0026713223 -0.0000000001 0.0026681223
1535224869.37131 -0.000603 0.000202 -0.001346 0.706544 -0.706433 0.031200 0.027824 0.0000068737 -0.0000001587 -0.0000328780 0.0000041340 0.0000018986 0.0003973624 0.0026712883 -0.0000000001 0.0000000008 0.0026712886 -0.0000000001 0.0026681124
1535224869.43661 -0.000596 0.000234 -0.001351 0.706544 -0.706433 0.031201 0.027824 0.0000068735 -0.0000001587 -0.0000328779 0.0000041338 0.0000018986 0.0003973612 0.0026712559 -0.0000000001 0.0000000007 0.0026712563 -0.0000000001 0.0026681030
1535224869.50217 -0.000653 0.000173 -0.001364 0.706542 -0.706435 0.031202 0.027821 0.0000068734 -0.0000001587 -0.0000328778 0.0000041337 0.0000018986 0.0003973601 0.0026712242 -0.0000000001 0.0000000007 0.0026712246 -0.0000000001 0.0026680938
1535224869.56852 -0.000687 0.000137 -0.001413 0.706542 -0.706435 0.031202 0.027820 0.0000068732 -0.0000001587 -0.0000328778 0.0000041335 0.0000018985 0.0003973590 0.0026711929 -0.0000000001 0.0000000007 0.0026711933 -0.0000000001 0.0026680847
1535224869.63408 -0.000721 0.000164 -0.001377 0.706542 -0.706436 0.031200 0.027820 0.0000068731 -0.0000001587 -0.0000328777 0.0000041334 0.0000018985 0.0003973580 0.0026711627 -0.0000000001 0.0000000007 0.0026711630 -0.0000000001 0.0026680759
1535224869.70042 -0.000700 0.000138 -0.001317 0.706543 -0.706434 0.031195 0.027820 0.0000068729 -0.0000001587 -0.0000328776 0.0000041332 0.0000018985 0.0003973569 0.0026711328 -0.0000000001 0.0000000007 0.0026711331 -0.0000000001 0.0026680673
1535224869.76572 -0.000680 0.000154 -0.001231 0.706542 -0.706435 0.031193 0.027820 0.0000068728 -0.0000001587 -0.0000328775 0.0000041331 0.0000018985 0.0003973559 0.0026711040 -0.0000000001 0.0000000007 0.0026711044 -0.0000000001 0.0026680590
1535224869.83232 -0.000650 0.000145 -0.001179 0.706543 -0.706435 0.031191 0.027823 0.0000068727 -0.0000001587 -0.0000328775 0.0000041330 0.0000018985 0.0003973549 0.0026710753 -0.0000000001 0.0000000007 0.0026710757 -0.0000000001 0.0026680507
1535224869.89763 -0.000707 0.000100 -0.001187 0.706543 -0.706434 0.031191 0.027820 0.0000068725 -0.0000001587 -0.0000328774 0.0000041329 0.0000018985 0.0003973540 0.0026710478 -0.0000000001 0.0000000007 0.0026710481 -0.0000000001 0.0026680429
1535224869.96423 -0.000728 0.000115 -0.001185 0.706544 -0.706434 0.031192 0.027824 0.0000068724 -0.0000001587 -0.0000328773 0.0000041327 0.0000018985 0.0003973530 0.0026710203 -0.0000000001 0.0000000007 0.0026710207 -0.0000000001 0.0026680350
1535224870.02953 -0.000701 0.000123 -0.001181 0.706546 -0.706432 0.031190 0.027826 0.0000068723 -0.0000001587 -0.0000328773 0.0000041326 0.0000018985 0.0003973521 0.0026709940 -0.0000000001 0.0000000007 0.0026709944 -0.0000000001 0.0026680275
1535224870.12866 -0.000684 0.000159 -0.001259 0.706547 -0.706430 0.031192 0.027830 0.0000068721 -0.0000001587 -0.0000328772 0.0000041324 0.0000018985 0.0003973508 0.0026709551 -0.0000000001 0.0000000007 0.0026709554 -0.0000000001 0.0026680164
1535224870.19422 -0.000643 0.000207 -0.001237 0.706548 -0.706429 0.031193 0.027832 0.0000068720 -0.0000001587 -0.0000328771 0.0000041323 0.0000018985 0.0003973499 0.0026709300 -0.0000000001 0.0000000007 0.0026709304 -0.0000000001 0.0026680093
1535224870.26056 -0.000664 0.000207 -0.001273 0.706547 -0.706430 0.031198 0.027833 0.0000068718 -0.0000001587 -0.0000328770 0.0000041322 0.0000018985 0.0003973491 0.0026709052 -0.0000000001 0.0000000007 0.0026709055 -0.0000000001 0.0026680022
1535224870.32587 -0.000608 0.000222 -0.001262 0.706549 -0.706428 0.031198 0.027833 0.0000068717 -0.0000001587 -0.0000328770 0.0000041321 0.0000018985 0.0003973482 0.0026708812 -0.0000000001 0.0000000007 0.0026708816 -0.0000000001 0.0026679954
1535224870.39247 -0.000571 0.000234 -0.001271 0.706550 -0.706427 0.031198 0.027834 0.0000068716 -0.0000001587 -0.0000328769 0.0000041320 0.0000018985 0.0003973474 0.0026708573 -0.0000000001 0.0000000007 0.0026708577 -0.0000000001 0.0026679887
1535224870.45777 -0.000582 0.000288 -0.001277 0.706549 -0.706427 0.031200 0.027837 0.0000068715 -0.0000001587 -0.0000328769 0.0000041319 0.0000018985 0.0003973467 0.0026708343 -0.0000000001 0.0000000007 0.0026708347 -0.0000000001 0.0026679822
1535224870.52333 -0.000555 0.000282 -0.001260 0.706549 -0.706428 0.031199 0.027839 0.0000068714 -0.0000001587 -0.0000328768 0.0000041318 0.0000018985 0.0003973459 0.0026708117 -0.0000000001 0.0000000007 0.0026708121 -0.0000000001 0.0026679758
1535224870.58967 -0.000589 0.000308 -0.001250 0.706549 -0.706428 0.031200 0.027839 0.0000068713 -0.0000001587 -0.0000328768 0.0000041317 0.0000018985 0.0003973451 0.0026707893 -0.0000000001 0.0000000007 0.0026707896 -0.0000000001 0.0026679695
1535224870.65498 -0.000640 0.000288 -0.001235 0.706549 -0.706427 0.031200 0.027835 0.0000068712 -0.0000001587 -0.0000328767 0.0000041316 0.0000018985 0.0003973444 0.0026707676 -0.0000000001 0.0000000006 0.0026707680 -0.0000000001 0.0026679635
1535224870.72158 -0.000669 0.000264 -0.001285 0.706549 -0.706428 0.031198 0.027832 0.0000068711 -0.0000001587 -0.0000328767 0.0000041315 0.0000018985 0.0003973437 0.0026707459 -0.0000000001 0.0000000006 0.0026707463 -0.0000000001 0.0026679574
1535224870.78688 -0.000625 0.000241 -0.001288 0.706548 -0.706429 0.031197 0.027831 0.0000068710 -0.0000001587 -0.0000328766 0.0000041314 0.0000018985 0.0003973430 0.0026707251 -0.0000000001 0.0000000006 0.0026707255 -0.0000000001 0.0026679516
1535224870.85348 -0.000653 0.000245 -0.001289 0.706549 -0.706428 0.031195 0.027830 0.0000068709 -0.0000001587 -0.0000328766 0.0000041313 0.0000018985 0.0003973423 0.0026707043 -0.0000000001 0.0000000006 0.0026707046 -0.0000000001 0.0026679458
1535224870.91879 -0.000608 0.000234 -0.001300 0.706551 -0.706427 0.031195 0.027828 0.0000068708 -0.0000001587 -0.0000328765 0.0000041312 0.0000018985 0.0003973416 0.0026706842 -0.0000000001 0.0000000006 0.0026706846 -0.0000000001 0.0026679402
1535224870.98513 -0.000631 0.000213 -0.001309 0.706551 -0.706426 0.031196 0.027828 0.0000068707 -0.0000001587 -0.0000328765 0.0000041311 0.0000018985 0.0003973409 0.0026706642 -0.0000000001 0.0000000006 0.0026706646 -0.0000000001 0.0026679346
1535224871.05069 -0.000730 0.000200 -0.001319 0.706552 -0.706425 0.031198 0.027825 0.0000068706 -0.0000001587 -0.0000328764 0.0000041310 0.0000018985 0.0003973403 0.0026706448 -0.0000000001 0.0000000006 0.0026706452 -0.0000000001 0.0026679292
1535224871.11703 -0.000695 0.000168 -0.001308 0.706553 -0.706425 0.031196 0.027823 0.0000068705 -0.0000001587 -0.0000328764 0.0000041310 0.0000018985 0.0003973396 0.0026706256 -0.0000000001 0.0000000006 0.0026706260 -0.0000000001 0.0026679239
1535224871.18259 -0.000608 0.000148 -0.001321 0.706554 -0.706424 0.031192 0.027823 0.0000068705 -0.0000001587 -0.0000328763 0.0000041309 0.0000018985 0.0003973390 0.0026706069 -0.0000000001 0.0000000006 0.0026706073 -0.0000000001 0.0026679187
1535224871.24790 -0.000565 0.000152 -0.001341 0.706554 -0.706424 0.031190 0.027825 0.0000068704 -0.0000001587 -0.0000328763 0.0000041308 0.0000018985 0.0003973384 0.0026705886 -0.0000000001 0.0000000006 0.0026705890 -0.0000000001 0.0026679137
1535224871.31450 -0.000603 0.000153 -0.001289 0.706555 -0.706423 0.031189 0.027825 0.0000068703 -0.0000001587 -0.0000328762 0.0000041307 0.0000018985 0.0003973378 0.0026705703 -0.0000000001 0.0000000006 0.0026705707 -0.0000000001 0.0026679086
1535224871.37980 -0.000598 0.000180 -0.001283 0.706555 -0.706422 0.031187 0.027828 0.0000068702 -0.0000001587 -0.0000328762 0.0000041306 0.0000018985 0.0003973372 0.0026705527 -0.0000000001 0.0000000006 0.0026705530 -0.0000000001 0.0026679037
1535224871.44615 -0.000579 0.000190 -0.001333 0.706556 -0.706422 0.031187 0.027828 0.0000068701 -0.0000001587 -0.0000328761 0.0000041306 0.0000018985 0.0003973366 0.0026705350 -0.0000000001 0.0000000006 0.0026705354 -0.0000000001 0.0026678989
1535224871.51171 -0.000543 0.000154 -0.001340 0.706555 -0.706423 0.031185 0.027828 0.0000068701 -0.0000001587 -0.0000328761 0.0000041305 0.0000018985 0.0003973360 0.0026705179 -0.0000000001 0.0000000006 0.0026705183 -0.0000000001 0.0026678942
1535224871.57805 -0.000544 0.000159 -0.001394 0.706555 -0.706423 0.031185 0.027829 0.0000068700 -0.0000001587 -0.0000328761 0.0000041304 0.0000018984 0.0003973355 0.0026705009 -0.0000000001 0.0000000006 0.0026705013 -0.0000000001 0.0026678895
1535224871.64361 -0.000596 0.000168 -0.001443 0.706553 -0.706425 0.031184 0.027829 0.0000068699 -0.0000001587 -0.0000328760 0.0000041303 0.0000018984 0.0003973349 0.0026704844 -0.0000000001 0.0000000006 0.0026704848 -0.0000000001 0.0026678850
1535224871.70995 -0.000605 0.000176 -0.001465 0.706553 -0.706425 0.031184 0.027828 0.0000068698 -0.0000001587 -0.0000328760 0.0000041303 0.0000018984 0.0003973344 0.0026704680 -0.0000000001 0.0000000006 0.0026704684 -0.0000000001 0.0026678805
1535224871.77526 -0.000535 0.000180 -0.001469 0.706553 -0.706425 0.031184 0.027830 0.0000068698 -0.0000001587 -0.0000328759 0.0000041302 0.0000018984 0.0003973339 0.0026704521 -0.0000000001 0.0000000006 0.0026704524 -0.0000000001 0.0026678762
1535224871.87464 -0.000428 0.000246 -0.001732 0.706494 -0.706480 0.031727 0.027291 0.0000068779 -0.0000002070 -0.0000329056 0.0000041398 0.0000024730 0.0003973344 0.0026980106 0.0000000000 0.0000000007 0.0026980107 -0.0000000001 0.0026948110
1535224871.93994 -0.000127 0.000416 -0.001991 0.706410 -0.706556 0.032778 0.026250 0.0000068813 -0.0000003049 -0.0000329104 0.0000041605 0.0000036432 0.0003973235 0.0027172565 0.0000000000 0.0000000008 0.0027172564 -0.0000000001 0.0027136138
1535224872.00629 -0.000223 0.000423 -0.002043 0.706544 -0.706424 0.032559 0.026459 0.0000068833 -0.0000002844 -0.0000329061 0.0000041589 0.0000033985 0.0003973373 0.0027377323 0.0000000000 0.0000000008 0.0027377322 -0.0000000001 0.0027336153
1535224872.07185 -0.000509 0.000299 -0.002016 0.706625 -0.706348 0.031775 0.027276 0.0000068895 -0.0000002095 -0.0000329255 0.0000041485 0.0000025020 0.0003973565 0.0027588807 0.0000000001 0.0000000009 0.0027588807 -0.0000000002 0.0027542736
1535224872.13819 -0.000659 0.000186 -0.002019 0.706556 -0.706421 0.031334 0.027674 0.0000068889 -0.0000001705 -0.0000329019 0.0000041466 0.0000020374 0.0003973751 0.0027812052 0.0000000000 0.0000000010 0.0027812054 -0.0000000002 0.0027760832
1535224872.20375 -0.000627 0.000168 -0.002122 0.706508 -0.706465 0.031695 0.027369 0.0000068978 -0.0000002019 -0.0000329333 0.0000041544 0.0000024108 0.0003973751 0.0028041793 0.0000000000 0.0000000010 0.0028041795 -0.0000000002 0.0027985329
1535224872.26906 -0.000512 0.000281 -0.002320 0.706516 -0.706449 0.032546 0.026565 0.0000069063 -0.0000002794 -0.0000329597 0.0000041718 0.0000033332 0.0003973668 0.0028279637 0.0000000001 0.0000000011 0.0028279638 -0.0000000002 0.0028217828
1535224872.33540 -0.000613 0.000404 -0.002442 0.706605 -0.706357 0.032930 0.026165 0.0000069091 -0.0000003156 -0.0000329509 0.0000041840 0.0000037664 0.0003973706 0.0028530462 0.0000000001 0.0000000011 0.0028530463 -0.0000000002 0.0028463132
1535224872.40096 -0.000860 0.000388 -0.002464 0.706653 -0.706308 0.032813 0.026336 0.0000069188 -0.0000003022 -0.0000329817 0.0000041855 0.0000036032 0.0003973789 0.0028787425 0.0000000001 0.0000000011 0.0028787428 -0.0000000002 0.0028714585
1535224872.46730 -0.001038 0.000359 -0.002475 0.706529 -0.706432 0.032581 0.026637 0.0000069300 -0.0000002781 -0.0000330195 0.0000041852 0.0000033119 0.0003973885 0.0029056641 0.0000000001 0.0000000011 0.0029056645 -0.0000000002 0.0028978205
1535224872.53287 -0.000992 0.000440 -0.002567 0.706467 -0.706491 0.032821 0.026423 0.0000069376 -0.0000002998 -0.0000330340 0.0000041948 0.0000035682 0.0003973925 0.0029331766 0.0000000002 0.0000000010 0.0029331769 -0.0000000002 0.0029247814
1535224872.59921 -0.000791 0.000513 -0.002690 0.706713 -0.706249 0.033217 0.025816 0.0000069237 -0.0000003445 -0.0000329193 0.0000042110 0.0000041158 0.0003974126 0.0029619355 0.0000000002 0.0000000009 0.0029619357 -0.0000000002 0.0029529869
1535224872.66477 -0.000869 0.000463 -0.002732 0.707128 -0.705836 0.033113 0.025856 0.0000069238 -0.0000003359 -0.0000328864 0.0000042147 0.0000040162 0.0003974318 0.0029912616 0.0000000002 0.0000000008 0.0029912619 -0.0000000002 0.0029817739
1535224872.73111 -0.001044 0.000578 -0.002807 0.707086 -0.705876 0.033183 0.025831 0.0000069341 -0.0000003407 -0.0000329114 0.0000042219 0.0000040715 0.0003974385 0.0030218549 0.0000000002 0.0000000005 0.0030218552 -0.0000000002 0.0030118324
1535224872.79642 -0.001249 0.000753 -0.002883 0.706995 -0.705960 0.033664 0.025402 0.0000069453 -0.0000003839 -0.0000329404 0.0000042395 0.0000045828 0.0003974344 0.0030528710 0.0000000004 0.0000000002 0.0030528714 -0.0000000001 0.0030423350
1535224872.86302 -0.001502 0.000701 -0.002743 0.707068 -0.705894 0.032718 0.026425 0.0000069592 -0.0000002920 -0.0000329840 0.0000042236 0.0000034817 0.0003974625 0.0030854259 0.0000000004 -0.0000000003 0.0030854266 -0.0000000001 0.0030743815
1535224872.92832 -0.001832 0.000379 -0.002084 0.707270 -0.705707 0.028675 0.030397 0.0000069589 0.0000000835 -0.0000329427 0.0000042022 -0.0000009971 0.0003975107 0.0031182531 0.0000000003 -0.0000000009 0.0031182544 -0.0000000001 0.0031067267
1535224872.99388 -0.002699 0.000012 -0.000438 0.707248 -0.705629 0.020226 0.038464 0.0000069283 0.0000008491 -0.0000327076 0.0000044718 -0.0000102049 0.0003972992 0.0031521148 0.0000000000 -0.0000000017 0.0031521177 -0.0000000001 0.0031401215
1535224873.06023 -0.004049 -0.000020 0.002458 0.706434 -0.706030 0.008442 0.049010 0.0000068217 0.0000018421 -0.0000319764 0.0000055159 -0.0000225925 0.0003963903 0.0031873067 -0.0000000000 -0.0000000024 0.0031873133 -0.0000000000 0.0031748580
1535224873.12553 -0.005166 0.000448 0.006138 0.704410 -0.707342 -0.003204 0.058856 0.0000066785 0.0000027277 -0.0000309748 0.0000072512 -0.0000343969 0.0003948274 0.0032228626 0.0000000009 -0.0000000025 0.0032228732 0.0000000001 0.0032099806
1535224873.18973 -0.001170 -0.006884 0.006048 0.701180 -0.709444 -0.014630 0.069437 0.0000065860 0.0000036116 -0.0000303963 0.0000097403 -0.0000463708 0.0003924081 0.0025296313 0.0000273626 0.0000249919 0.0025443429 0.0000332533 0.0025384136
1535224873.26196 -0.005681 -0.012078 0.003298 0.697461 -0.711748 -0.025013 0.079603 0.0000066021 0.0000045200 -0.0000306562 0.0000126750 -0.0000571248 0.0003894305 0.0025122055 0.0000047823 0.0000031843 0.0025137893 0.0000039264 0.0025098553
1535224873.33470 -0.004824 -0.009726 0.008982 0.692846 -0.714514 -0.034984 0.090615 0.0000066517 0.0000055804 -0.0000314754 0.0000163549 -0.0000680635 0.0003856142 0.0025112431 0.0000037968 0.0000025377 0.0025122525 0.0000030840 0.0025090656
1535224873.39975 -0.005257 -0.009972 0.014204 0.688229 -0.717190 -0.042769 0.100746 0.0000067386 0.0000066808 -0.0000330325 0.0000199533 -0.0000771346 0.0003817266 0.0025100270 0.0000030339 0.0000020834 0.0025109115 0.0000026405 0.0025087044
1535224873.46746 -0.007535 -0.010170 0.018725 0.684014 -0.719455 -0.049143 0.109973 0.0000066551 0.0000078405 -0.0000350775 0.0000231545 -0.0000842436 0.0003781263 0.0025091888 0.0000024208 0.0000016533 0.0025099687 0.0000021735 0.0025083086
1535224873.53100 -0.012263 -0.013204 0.023955 0.679877 -0.721892 -0.053625 0.117323 0.0000057671 0.0000091682 -0.0000373971 0.0000264060 -0.0000909788 0.0003742839 0.0025080339 0.0000014573 0.0000010337 0.0025085781 0.0000014003 0.0025077401
1535224873.59599 -0.017596 -0.016800 0.029337 0.676311 -0.723507 -0.058024 0.125596 0.0000056655 0.0000102355 -0.0000393696 0.0000290160 -0.0000960238 0.0003711067 0.0025078529 0.0000011922 0.0000009226 0.0025081939 0.0000011805 0.0025076369
1535224873.66167 -0.022261 -0.016029 0.037098 0.673494 -0.724720 -0.061241 0.132047 0.0000060506 0.0000115525 -0.0000417753 0.0000320146 -0.0001011940 0.0003674995 0.0025078418 0.0000010672 0.0000009143 0.0025081812 0.0000011452 0.0025076689
1535224873.72727 -0.028112 -0.014727 0.045873 0.671483 -0.725494 -0.063093 0.137072 0.0000064157 0.0000125819 -0.0000437213 0.0000339683 -0.0001044178 0.0003649998 0.0025077905 0.0000009773 0.0000009047 0.0025081943 0.0000011116 0.0025077148
1535224873.77755 -0.033425 -0.014480 0.052425 0.670586 -0.725903 -0.062668 0.139468 0.0000067485 0.0000130913 -0.0000450600 0.0000344392 -0.0001051333 0.0003641892 0.0025077590 0.0000009320 0.0000008980 0.0025082773 0.0000011041 0.0025077833
1535224873.84294 -0.040614 -0.014195 0.060838 0.670327 -0.726240 -0.059839 0.140204 0.0000072315 0.0000135056 -0.0000470319 0.0000337399 -0.0001039745 0.0003643986 0.0025077410 0.0000008624 0.0000008871 0.0025084542 0.0000011069 0.0025079074
1535224873.90929 -0.047983 -0.013862 0.069397 0.670661 -0.726578 -0.054740 0.138935 0.0000076980 0.0000135589 -0.0000489723 0.0000317662 -0.0001007306 0.0003658882 0.0025077312 0.0000007887 0.0000008636 0.0025086842 0.0000011147 0.0025080708
1535224873.97383 -0.055619 -0.012827 0.080063 0.670770 -0.727196 -0.047864 0.137706 0.0000081207 0.0000133936 -0.0000510769 0.0000288979 -0.0000959500 0.0003681287 0.0025077197 0.0000007221 0.0000008330 0.0025089452 0.0000011053 0.0025081677
1535224874.05651 -0.063968 -0.011951 0.090910 0.671086 -0.728414 -0.038044 0.132698 0.0000090351 0.0000131522 -0.0000547546 0.0000250641 -0.0000887988 0.0003709475 0.0025077225 0.0000006613 0.0000007647 0.0025093785 0.0000011406 0.0025084255
1535224874.12212 -0.070531 -0.011338 0.098563 0.671332 -0.729465 -0.029232 0.127824 0.0000095876 0.0000125088 -0.0000568305 0.0000217723 -0.0000820207 0.0003736908 0.0025077535 0.0000006146 0.0000006913 0.0025097312 0.0000011849 0.0025087170
1535224874.18879 -0.077105 -0.010497 0.106657 0.671398 -0.730499 -0.020267 0.123230 0.0000101409 0.0000117503 -0.0000589474 0.0000186013 -0.0000748544 0.0003762580 0.0025078043 0.0000005703 0.0000005870 0.0025101415 0.0000012395 0.0025090305
1535224874.25560 -0.084965 -0.008110 0.122148 0.670858 -0.731295 -0.011859 0.122541 0.0000106217 0.0000112413 -0.0000612289 0.0000159551 -0.0000687467 0.0003780068 0.0025078427 0.0000005573 0.0000005112 0.0025105685 0.0000012158 0.0025089925
