# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1494876488.33315 -0.052876 0.013490 0.077309 0.688601 -0.718756 0.040192 0.087191 0.0000532010 -0.0000018810 -0.0000066572 0.0000264046 0.0000011337 0.0000260621 0.0002027029 -0.0000520093 -0.0000051923 0.0008156461 0.0001103316 0.0001753436
1494876488.41687 -0.031324 -0.035782 0.070417 0.683217 -0.723187 0.037935 0.093683 0.0000354232 -0.0000050894 -0.0000052842 0.0000162035 -0.0000000128 0.0000157524 0.0000495772 -0.0000220154 -0.0000012411 0.0000637336 0.0000176437 0.0000421450
1494876488.49548 -0.026073 -0.042592 0.070505 0.678012 -0.727730 0.037265 0.096536 0.0000328880 -0.0000052732 -0.0000036299 0.0000123662 0.0000000656 0.0000118909 0.0000320984 -0.0000169431 -0.0000002000 0.0000517413 0.0000090562 0.0000250691
1494876488.57519 -0.027215 -0.050485 0.072915 0.673987 -0.731271 0.038591 0.097441 0.0000322945 -0.0000055798 -0.0000033516 0.0000120521 0.0000000262 0.0000114172 0.0000304229 -0.0000157766 0.0000002537 0.0000493264 0.0000075265 0.0000233645
1494876488.65479 -0.027826 -0.059094 0.074329 0.669536 -0.735085 0.042074 0.097982 0.0000321770 -0.0000058894 -0.0000031429 0.0000120020 0.0000000901 0.0000113029 0.0000296790 -0.0000150262 0.0000003790 0.0000472118 0.0000062925 0.0000223421
1494876488.73486 -0.028179 -0.066745 0.072972 0.664132 -0.739591 0.045108 0.099497 0.0000318998 -0.0000062963 -0.0000029746 0.0000116665 0.0000001058 0.0000109987 0.0000285521 -0.0000140191 0.0000004156 0.0000451109 0.0000051161 0.0000206311
1494876488.81422 -0.028740 -0.073234 0.075402 0.659126 -0.743983 0.045448 0.099884 0.0000315309 -0.0000065626 -0.0000028295 0.0000115236 0.0000000366 0.0000108168 0.0000278598 -0.0000132405 0.0000006427 0.0000434583 0.0000040399 0.0000196538
1494876488.89329 -0.028498 -0.079699 0.077182 0.654549 -0.748174 0.045699 0.098553 0.0000312320 -0.0000067694 -0.0000027262 0.0000113132 -0.0000000098 0.0000105689 0.0000270623 -0.0000124296 0.0000008824 0.0000421006 0.0000031231 0.0000187081
1494876488.97307 -0.030155 -0.085507 0.081797 0.652282 -0.750630 0.046146 0.094618 0.0000307721 -0.0000068730 -0.0000026410 0.0000110547 -0.0000000752 0.0000103490 0.0000263519 -0.0000116979 0.0000010981 0.0000410402 0.0000023759 0.0000177449
1494876489.05489 -0.033393 -0.092047 0.085067 0.652258 -0.750918 0.047719 0.091674 0.0000303819 -0.0000068334 -0.0000024857 0.0000107464 -0.0000001562 0.0000101446 0.0000254413 -0.0000109577 0.0000013255 0.0000402059 0.0000018032 0.0000169373
1494876489.13365 -0.034795 -0.100464 0.090105 0.653218 -0.750168 0.048464 0.090588 0.0000289430 -0.0000065633 -0.0000019885 0.0000102598 -0.0000003292 0.0000101348 0.0000243882 -0.0000103477 0.0000012491 0.0000396091 0.0000014126 0.0000161995
1494876489.21284 -0.035257 -0.108595 0.090507 0.653835 -0.749452 0.048940 0.091797 0.0000281574 -0.0000063861 -0.0000016895 0.0000097461 -0.0000003785 0.0000097308 0.0000228582 -0.0000096592 0.0000011263 0.0000391020 0.0000012918 0.0000152942
1494876489.29263 -0.037049 -0.115452 0.089393 0.654286 -0.748934 0.048845 0.092857 0.0000275262 -0.0000061904 -0.0000014920 0.0000094311 -0.0000004174 0.0000095024 0.0000218565 -0.0000092433 0.0000010985 0.0000387549 0.0000011800 0.0000147865
1494876489.37225 -0.038531 -0.120907 0.088358 0.654154 -0.749148 0.049089 0.091930 0.0000270612 -0.0000060723 -0.0000014039 0.0000092099 -0.0000004139 0.0000093273 0.0000211511 -0.0000089146 0.0000010536 0.0000384692 0.0000011113 0.0000143961
1494876489.45186 -0.037069 -0.125223 0.088063 0.652507 -0.750884 0.049270 0.089328 0.0000265713 -0.0000060875 -0.0000012528 0.0000089707 -0.0000002449 0.0000088619 0.0000196069 -0.0000083539 0.0000008080 0.0000381498 0.0000011172 0.0000140059
1494876489.53131 -0.037801 -0.126768 0.087327 0.650547 -0.752940 0.048816 0.086530 0.0000262554 -0.0000061242 -0.0000013345 0.0000090061 -0.0000002504 0.0000088594 0.0000195293 -0.0000082306 0.0000008724 0.0000380313 0.0000009955 0.0000138838
1494876489.61082 -0.038364 -0.126694 0.086323 0.648658 -0.754877 0.046871 0.084891 0.0000259709 -0.0000061270 -0.0000014025 0.0000090033 -0.0000002807 0.0000088693 0.0000195209 -0.0000081249 0.0000009580 0.0000379432 0.0000009095 0.0000137803
1494876489.69033 -0.038916 -0.124839 0.084891 0.647759 -0.755814 0.044854 0.084505 0.0000257002 -0.0000060837 -0.0000014350 0.0000089565 -0.0000003194 0.0000088756 0.0000195292 -0.0000080351 0.0000010473 0.0000378775 0.0000008505 0.0000136859
1494876489.76998 -0.039458 -0.120904 0.083529 0.648076 -0.755630 0.043623 0.084375 0.0000253667 -0.0000059724 -0.0000014497 0.0000088124 -0.0000003645 0.0000088494 0.0000194855 -0.0000079414 0.0000011464 0.0000377605 0.0000008419 0.0000135076
1494876489.84942 -0.040097 -0.114937 0.082283 0.649005 -0.754868 0.042536 0.084603 0.0000251443 -0.0000058592 -0.0000014493 0.0000086609 -0.0000003773 0.0000087752 0.0000193691 -0.0000078325 0.0000012094 0.0000376783 0.0000008368 0.0000133588
1494876489.92897 -0.039997 -0.107741 0.081226 0.649174 -0.754710 0.039843 0.086016 0.0000249672 -0.0000057688 -0.0000014898 0.0000085678 -0.0000003805 0.0000087105 0.0000193376 -0.0000077705 0.0000012575 0.0000375975 0.0000008174 0.0000133064
1494876490.00816 -0.039908 -0.099707 0.080079 0.648563 -0.755133 0.036822 0.088227 0.0000246877 -0.0000057262 -0.0000015191 0.0000084922 -0.0000003794 0.0000086368 0.0000192478 -0.0000077144 0.0000012745 0.0000374867 0.0000008211 0.0000132330
1494876490.08757 -0.039476 -0.091393 0.079167 0.648291 -0.755198 0.035822 0.090067 0.0000244554 -0.0000056562 -0.0000014882 0.0000084284 -0.0000003961 0.0000085685 0.0000191736 -0.0000076593 0.0000013061 0.0000374095 0.0000008146 0.0000132109
1494876490.16708 -0.039008 -0.082930 0.078712 0.648215 -0.755198 0.035219 0.090846 0.0000242667 -0.0000055775 -0.0000014727 0.0000083492 -0.0000003947 0.0000085020 0.0000191051 -0.0000076147 0.0000013257 0.0000373351 0.0000008031 0.0000131974
1494876490.24669 -0.038544 -0.074387 0.078940 0.648349 -0.755196 0.033771 0.090452 0.0000240912 -0.0000054987 -0.0000014963 0.0000082732 -0.0000003774 0.0000084514 0.0000190520 -0.0000075733 0.0000013412 0.0000372683 0.0000007895 0.0000131942
1494876490.32829 -0.038321 -0.066239 0.079398 0.648856 -0.754900 0.032023 0.089918 0.0000239502 -0.0000054185 -0.0000015336 0.0000082033 -0.0000003633 0.0000084092 0.0000190227 -0.0000075360 0.0000013522 0.0000372175 0.0000007725 0.0000132100
1494876490.40777 -0.038283 -0.059201 0.079486 0.649726 -0.754233 0.030426 0.089792 0.0000238080 -0.0000053134 -0.0000015548 0.0000081142 -0.0000003539 0.0000083625 0.0000189552 -0.0000074936 0.0000013687 0.0000371558 0.0000007649 0.0000132077
1494876490.48730 -0.038400 -0.052773 0.079331 0.650679 -0.753461 0.028638 0.089967 0.0000237019 -0.0000052144 -0.0000015769 0.0000080333 -0.0000003449 0.0000083186 0.0000188981 -0.0000074579 0.0000013675 0.0000370951 0.0000007602 0.0000132114
1494876490.56700 -0.038257 -0.046387 0.078761 0.652090 -0.752345 0.025902 0.089912 0.0000236066 -0.0000050869 -0.0000016358 0.0000079302 -0.0000003317 0.0000082958 0.0000188899 -0.0000074083 0.0000013697 0.0000370064 0.0000007643 0.0000132053
1494876490.64667 -0.038490 -0.039721 0.078113 0.654428 -0.750526 0.022797 0.088967 0.0000235418 -0.0000049205 -0.0000017196 0.0000078474 -0.0000003157 0.0000083271 0.0000189672 -0.0000074063 0.0000013704 0.0000369537 0.0000007499 0.0000132645
1494876490.72638 -0.039129 -0.033513 0.078294 0.657359 -0.748368 0.018922 0.086413 0.0000234879 -0.0000047505 -0.0000018404 0.0000077831 -0.0000002906 0.0000083876 0.0000190894 -0.0000074177 0.0000013747 0.0000368999 0.0000007254 0.0000133667
1494876490.88540 -0.038519 -0.024601 0.078018 0.661363 -0.745665 0.010134 0.080501 0.0000235575 -0.0000044720 -0.0000021818 0.0000078595 -0.0000002982 0.0000087284 0.0000199911 -0.0000076033 0.0000014674 0.0000370551 0.0000005450 0.0000139821
1494876490.96493 -0.037373 -0.021995 0.077544 0.662496 -0.744921 0.006909 0.078387 0.0000234070 -0.0000044135 -0.0000022843 0.0000078080 -0.0000002759 0.0000087449 0.0000199692 -0.0000076202 0.0000014816 0.0000369279 0.0000005196 0.0000140165
1494876491.04435 -0.035995 -0.020367 0.076375 0.663121 -0.744602 0.005701 0.076197 0.0000233006 -0.0000043892 -0.0000023598 0.0000077999 -0.0000002626 0.0000087647 0.0000199569 -0.0000076418 0.0000015073 0.0000368572 0.0000004696 0.0000140456
1494876491.12397 -0.034862 -0.019053 0.075538 0.663690 -0.744459 0.005057 0.072605 0.0000231965 -0.0000043795 -0.0000024394 0.0000077898 -0.0000002257 0.0000087812 0.0000198904 -0.0000076501 0.0000015002 0.0000367891 0.0000004133 0.0000140373
1494876491.20346 -0.032672 -0.017442 0.075206 0.663452 -0.745148 0.002967 0.067660 0.0000230440 -0.0000044117 -0.0000025786 0.0000077830 -0.0000001787 0.0000087864 0.0000197513 -0.0000076721 0.0000015232 0.0000367195 0.0000003780 0.0000139892
1494876491.28311 -0.031192 -0.016460 0.075924 0.663111 -0.745978 0.000407 0.061652 0.0000229238 -0.0000044665 -0.0000027313 0.0000078057 -0.0000001068 0.0000088362 0.0000197065 -0.0000076676 0.0000015226 0.0000366791 0.0000003192 0.0000139741
1494876491.36260 -0.030060 -0.015842 0.076535 0.663910 -0.745694 -0.001989 0.056203 0.0000228567 -0.0000044661 -0.0000028652 0.0000078014 -0.0000000500 0.0000089103 0.0000196831 -0.0000076553 0.0000015378 0.0000366464 0.0000002748 0.0000139659
1494876491.44195 -0.030149 -0.015981 0.077050 0.666885 -0.743285 -0.004350 0.052650 0.0000228977 -0.0000043824 -0.0000029466 0.0000077800 -0.0000000243 0.0000089999 0.0000197234 -0.0000076418 0.0000015564 0.0000366355 0.0000002078 0.0000140273
1494876491.52115 -0.032409 -0.016284 0.077469 0.672425 -0.738379 -0.007032 0.050912 0.0000230357 -0.0000041984 -0.0000029919 0.0000077087 -0.0000000289 0.0000091140 0.0000198006 -0.0000075963 0.0000015448 0.0000366441 0.0000001264 0.0000141183
1494876491.60256 -0.034748 -0.016831 0.078250 0.679636 -0.731724 -0.010282 0.050683 0.0000232361 -0.0000038890 -0.0000030316 0.0000076225 -0.0000000703 0.0000092116 0.0000199538 -0.0000075450 0.0000015589 0.0000367031 -0.0000000079 0.0000143519
1494876491.68227 -0.037050 -0.017713 0.078857 0.686455 -0.725264 -0.012391 0.051166 0.0000234062 -0.0000035779 -0.0000030580 0.0000075700 -0.0000001115 0.0000092745 0.0000200632 -0.0000075112 0.0000015591 0.0000368092 -0.0000001779 0.0000146176
1494876491.76186 -0.038536 -0.019361 0.079606 0.693115 -0.718919 -0.011704 0.051099 0.0000235483 -0.0000032864 -0.0000030256 0.0000075001 -0.0000001497 0.0000093178 0.0000201231 -0.0000074590 0.0000015234 0.0000369189 -0.0000003371 0.0000148162
1494876491.84145 -0.039196 -0.021685 0.079852 0.699296 -0.713011 -0.009711 0.050054 0.0000236888 -0.0000030033 -0.0000029908 0.0000072646 -0.0000002247 0.0000093384 0.0000201235 -0.0000074064 0.0000015782 0.0000370483 -0.0000004743 0.0000145368
1494876491.92122 -0.039729 -0.023830 0.081231 0.704652 -0.707902 -0.008355 0.047652 0.0000238203 -0.0000027507 -0.0000030235 0.0000073215 -0.0000002523 0.0000094335 0.0000203654 -0.0000073654 0.0000015594 0.0000372770 -0.0000006868 0.0000147821
1494876492.08062 -0.041929 -0.024216 0.081248 0.716218 -0.696400 -0.005029 0.045093 0.0000238873 -0.0000022775 -0.0000030739 0.0000074550 -0.0000003295 0.0000097765 0.0000212091 -0.0000074402 0.0000015266 0.0000379973 -0.0000011987 0.0000153722
1494876492.16021 -0.044427 -0.023936 0.081840 0.721552 -0.690913 -0.005127 0.044455 0.0000236559 -0.0000020879 -0.0000030539 0.0000074228 -0.0000003387 0.0000098225 0.0000213981 -0.0000073935 0.0000014906 0.0000380664 -0.0000012771 0.0000154925
1494876492.23983 -0.046445 -0.023488 0.082908 0.725097 -0.687229 -0.005607 0.043809 0.0000232932 -0.0000019578 -0.0000030706 0.0000073826 -0.0000003366 0.0000098525 0.0000214993 -0.0000073449 0.0000014641 0.0000380714 -0.0000013378 0.0000155415
1494876492.31940 -0.047491 -0.023209 0.084359 0.725859 -0.686431 -0.006014 0.043650 0.0000228192 -0.0000019613 -0.0000030814 0.0000073479 -0.0000003132 0.0000098537 0.0000215710 -0.0000073236 0.0000014414 0.0000380239 -0.0000013827 0.0000155326
1494876492.39882 -0.046973 -0.023906 0.086340 0.723351 -0.689055 -0.005967 0.043931 0.0000223071 -0.0000020914 -0.0000030471 0.0000073359 -0.0000002672 0.0000098508 0.0000216318 -0.0000073247 0.0000014169 0.0000379857 -0.0000014462 0.0000154987
1494876492.47819 -0.045313 -0.025551 0.088721 0.718424 -0.694189 -0.005312 0.044053 0.0000216822 -0.0000023248 -0.0000029956 0.0000073393 -0.0000002095 0.0000098455 0.0000216543 -0.0000073468 0.0000014010 0.0000379303 -0.0000014815 0.0000153923
1494876492.55759 -0.043077 -0.027819 0.091155 0.711527 -0.701286 -0.004346 0.043688 0.0000210262 -0.0000026018 -0.0000029422 0.0000073654 -0.0000001511 0.0000098279 0.0000215793 -0.0000074383 0.0000014385 0.0000378142 -0.0000014610 0.0000152336
1494876492.63716 -0.040395 -0.030574 0.093911 0.702594 -0.710305 -0.003203 0.042630 0.0000203732 -0.0000028938 -0.0000028726 0.0000075141 -0.0000000533 0.0000098663 0.0000215703 -0.0000074852 0.0000013996 0.0000378807 -0.0000015843 0.0000152227
1494876492.71710 -0.035605 -0.034835 0.096930 0.691005 -0.721674 -0.001673 0.041176 0.0000197536 -0.0000032416 -0.0000027747 0.0000077277 0.0000000634 0.0000099278 0.0000216070 -0.0000075522 0.0000013675 0.0000380664 -0.0000017651 0.0000152766
1494876492.79711 -0.030550 -0.040560 0.100071 0.676797 -0.735100 0.001861 0.039631 0.0000190891 -0.0000036810 -0.0000026689 0.0000080566 0.0000001740 0.0000100266 0.0000216885 -0.0000076580 0.0000013282 0.0000382602 -0.0000019008 0.0000152931
1494876492.87883 -0.025901 -0.045493 0.102613 0.660430 -0.749913 0.006036 0.037757 0.0000184184 -0.0000041232 -0.0000025558 0.0000084830 0.0000002917 0.0000101443 0.0000217600 -0.0000077825 0.0000013354 0.0000385060 -0.0000020353 0.0000152992
1494876492.95794 -0.022704 -0.048786 0.105285 0.645808 -0.762622 0.008159 0.035680 0.0000178289 -0.0000044582 -0.0000024870 0.0000088617 0.0000003833 0.0000102241 0.0000218166 -0.0000078807 0.0000013760 0.0000386883 -0.0000021469 0.0000153361
1494876493.03687 -0.022283 -0.050174 0.107348 0.635150 -0.771546 0.009107 0.034894 0.0000174018 -0.0000046647 -0.0000024547 0.0000091902 0.0000004316 0.0000103778 0.0000220496 -0.0000080166 0.0000014291 0.0000388401 -0.0000022189 0.0000154164
1494876493.11539 -0.023816 -0.050301 0.108975 0.629367 -0.776251 0.009441 0.035245 0.0000170831 -0.0000047576 -0.0000023741 0.0000093472 0.0000004529 0.0000104803 0.0000223911 -0.0000080417 0.0000014660 0.0000388591 -0.0000022317 0.0000155465
1494876493.19443 -0.027733 -0.051011 0.111286 0.629371 -0.776321 0.008092 0.033940 0.0000169817 -0.0000046518 -0.0000023811 0.0000092823 0.0000004629 0.0000105762 0.0000226789 -0.0000081133 0.0000013943 0.0000389713 -0.0000022534 0.0000155653
1494876493.27375 -0.030887 -0.050489 0.115876 0.632496 -0.773947 0.005006 0.030482 0.0000169484 -0.0000044465 -0.0000024222 0.0000091052 0.0000004476 0.0000107242 0.0000230941 -0.0000081169 0.0000013931 0.0000391036 -0.0000022584 0.0000156510
1494876493.35351 -0.036368 -0.048515 0.119924 0.636839 -0.770512 0.002250 0.027241 0.0000166907 -0.0000040678 -0.0000024342 0.0000085243 0.0000004781 0.0000107997 0.0000231517 -0.0000081203 0.0000012449 0.0000382146 -0.0000017626 0.0000152750
1494876493.43322 -0.039906 -0.047257 0.125914 0.640345 -0.767682 0.001077 0.024915 0.0000164103 -0.0000036921 -0.0000024026 0.0000081383 0.0000004593 0.0000108598 0.0000232868 -0.0000080415 0.0000011972 0.0000378698 -0.0000015738 0.0000152380
1494876493.51288 -0.041841 -0.047220 0.132519 0.642190 -0.766160 0.001504 0.024281 0.0000162092 -0.0000033758 -0.0000023578 0.0000078658 0.0000004290 0.0000108874 0.0000233482 -0.0000080459 0.0000011425 0.0000378309 -0.0000014852 0.0000152681
1494876493.59176 -0.041029 -0.048907 0.137924 0.642280 -0.766042 0.003608 0.025363 0.0000158656 -0.0000031187 -0.0000022519 0.0000074610 0.0000003537 0.0000106650 0.0000227278 -0.0000080471 0.0000010846 0.0000376737 -0.0000013350 0.0000149537
1494876493.67130 -0.041913 -0.049663 0.145017 0.642421 -0.765820 0.005475 0.028014 0.0000155917 -0.0000028516 -0.0000021876 0.0000072784 0.0000002631 0.0000105999 0.0000226526 -0.0000081847 0.0000010941 0.0000375207 -0.0000011989 0.0000150003
1494876493.75111 -0.043501 -0.049839 0.155166 0.642982 -0.765260 0.005459 0.030358 0.0000151466 -0.0000026790 -0.0000021692 0.0000068547 0.0000001736 0.0000105347 0.0000225299 -0.0000080752 0.0000010706 0.0000367711 -0.0000007647 0.0000145983
1494876493.83092 -0.045256 -0.049578 0.165406 0.643856 -0.764494 0.005568 0.031110 0.0000148942 -0.0000025294 -0.0000021454 0.0000066684 0.0000001337 0.0000103817 0.0000222283 -0.0000080977 0.0000010755 0.0000366497 -0.0000006962 0.0000145090
1494876493.91039 -0.047354 -0.050574 0.176697 0.645254 -0.763322 0.006273 0.030798 0.0000147790 -0.0000024088 -0.0000021490 0.0000065409 0.0000000947 0.0000103390 0.0000221898 -0.0000080793 0.0000011421 0.0000365990 -0.0000006775 0.0000145145
1494876493.98988 -0.049082 -0.052554 0.189319 0.646837 -0.761997 0.006058 0.030414 0.0000146998 -0.0000022907 -0.0000021582 0.0000064114 0.0000001240 0.0000103100 0.0000221231 -0.0000080384 0.0000011018 0.0000365318 -0.0000006233 0.0000145019
1494876494.06934 -0.051600 -0.055192 0.201790 0.647888 -0.761103 0.005297 0.030590 0.0000146011 -0.0000022427 -0.0000021848 0.0000062298 0.0000001013 0.0000103108 0.0000221309 -0.0000080339 0.0000011041 0.0000364483 -0.0000005109 0.0000143476
1494876494.15086 -0.053589 -0.058920 0.214221 0.647750 -0.761181 0.004774 0.031627 0.0000145404 -0.0000021995 -0.0000022050 0.0000061763 0.0000001078 0.0000103353 0.0000221963 -0.0000080288 0.0000010764 0.0000364687 -0.0000005023 0.0000143583
1494876494.23032 -0.055606 -0.063146 0.226623 0.647419 -0.761392 0.004520 0.033323 0.0000144885 -0.0000021713 -0.0000022111 0.0000061312 0.0000001044 0.0000103523 0.0000222492 -0.0000080164 0.0000010597 0.0000364791 -0.0000004959 0.0000143484
1494876494.30974 -0.058348 -0.066888 0.239631 0.647966 -0.760846 0.004135 0.035156 0.0000144333 -0.0000021251 -0.0000022089 0.0000060368 0.0000000761 0.0000103247 0.0000221749 -0.0000079260 0.0000011122 0.0000364258 -0.0000004844 0.0000142162
1494876494.38929 -0.060133 -0.070458 0.251342 0.649075 -0.759812 0.003589 0.037062 0.0000144170 -0.0000020611 -0.0000022210 0.0000059860 0.0000000431 0.0000102756 0.0000220886 -0.0000077874 0.0000011589 0.0000363808 -0.0000004939 0.0000141981
1494876494.46886 -0.062058 -0.073313 0.262487 0.650244 -0.758769 0.003263 0.037981 0.0000143969 -0.0000019945 -0.0000022351 0.0000059605 0.0000000069 0.0000102976 0.0000221777 -0.0000077541 0.0000012219 0.0000364080 -0.0000005299 0.0000142090
1494876494.54846 -0.063514 -0.076217 0.273186 0.650911 -0.758210 0.003157 0.037713 0.0000143579 -0.0000019384 -0.0000022477 0.0000059265 -0.0000000210 0.0000103171 0.0000222409 -0.0000077222 0.0000013037 0.0000364168 -0.0000005548 0.0000141906
1494876494.62802 -0.064311 -0.079398 0.283050 0.651126 -0.758069 0.003125 0.036831 0.0000143087 -0.0000019001 -0.0000022582 0.0000058890 -0.0000000323 0.0000103180 0.0000222501 -0.0000076744 0.0000013749 0.0000364025 -0.0000005688 0.0000141566
1494876494.70762 -0.065197 -0.082883 0.292371 0.651222 -0.758038 0.002768 0.035798 0.0000142574 -0.0000018685 -0.0000022692 0.0000058470 -0.0000000398 0.0000103112 0.0000222174 -0.0000076283 0.0000014346 0.0000363962 -0.0000005848 0.0000140928
1494876494.78717 -0.066053 -0.086511 0.300840 0.651961 -0.757465 0.002950 0.034435 0.0000142141 -0.0000018272 -0.0000022726 0.0000057895 -0.0000000439 0.0000102922 0.0000221486 -0.0000075739 0.0000014915 0.0000363820 -0.0000005970 0.0000140143
1494876494.86660 -0.067276 -0.089607 0.307462 0.653307 -0.756328 0.005286 0.033624 0.0000141900 -0.0000017854 -0.0000022596 0.0000057235 -0.0000000487 0.0000102640 0.0000220754 -0.0000075232 0.0000015472 0.0000363579 -0.0000006016 0.0000139182
1494876494.94627 -0.067816 -0.091907 0.312874 0.653739 -0.755964 0.007875 0.032896 0.0000141642 -0.0000017601 -0.0000022289 0.0000056663 -0.0000000406 0.0000101601 0.0000218540 -0.0000074343 0.0000015835 0.0000363364 -0.0000006142 0.0000138231
1494876495.02608 -0.068124 -0.093590 0.321417 0.653929 -0.756079 0.009127 0.025282 0.0000140881 -0.0000017684 -0.0000022451 0.0000056121 0.0000000394 0.0000101776 0.0000218487 -0.0000073881 0.0000015901 0.0000363514 -0.0000006407 0.0000137320
1494876495.10571 -0.068985 -0.094343 0.331604 0.654911 -0.755514 0.009600 0.014090 0.0000139909 -0.0000017696 -0.0000022834 0.0000055871 0.0000001511 0.0000102860 0.0000219933 -0.0000073610 0.0000016055 0.0000363787 -0.0000006837 0.0000136848
1494876495.18516 -0.069817 -0.095404 0.338579 0.655161 -0.755319 0.011225 0.011447 0.0000139204 -0.0000017626 -0.0000022783 0.0000055547 0.0000001829 0.0000103070 0.0000220600 -0.0000073389 0.0000016231 0.0000363738 -0.0000007046 0.0000136277
1494876495.26475 -0.069442 -0.095719 0.342110 0.653938 -0.756272 0.014089 0.014807 0.0000138579 -0.0000017702 -0.0000022348 0.0000055297 0.0000001673 0.0000102659 0.0000220594 -0.0000073251 0.0000016222 0.0000363585 -0.0000007137 0.0000135276
1494876495.34440 -0.067813 -0.095251 0.346032 0.652284 -0.757603 0.015185 0.018232 0.0000137607 -0.0000017854 -0.0000021874 0.0000054635 0.0000001355 0.0000102091 0.0000220399 -0.0000073310 0.0000016165 0.0000363209 -0.0000006949 0.0000133602
1494876495.42617 -0.065708 -0.092716 0.350161 0.651782 -0.757980 0.015663 0.020028 0.0000136634 -0.0000017656 -0.0000021601 0.0000054230 0.0000001092 0.0000101894 0.0000220880 -0.0000073561 0.0000016369 0.0000363391 -0.0000007251 0.0000132557
1494876495.50583 -0.063074 -0.088602 0.354986 0.651981 -0.757825 0.015928 0.019182 0.0000135499 -0.0000017312 -0.0000021446 0.0000053727 0.0000001028 0.0000101737 0.0000221460 -0.0000073780 0.0000016635 0.0000363546 -0.0000007541 0.0000131724
1494876495.58535 -0.060766 -0.083545 0.360365 0.652599 -0.757350 0.015305 0.017381 0.0000134055 -0.0000016845 -0.0000021215 0.0000053144 0.0000000976 0.0000101515 0.0000221628 -0.0000073905 0.0000017109 0.0000363617 -0.0000007808 0.0000130951
1494876495.66474 -0.058811 -0.077889 0.365345 0.653376 -0.756733 0.013944 0.016145 0.0000132797 -0.0000016324 -0.0000021168 0.0000052595 0.0000000804 0.0000101367 0.0000222313 -0.0000074136 0.0000017541 0.0000363717 -0.0000008116 0.0000130478
1494876495.74421 -0.056955 -0.071847 0.370333 0.653432 -0.756742 0.012296 0.014761 0.0000131497 -0.0000015916 -0.0000021151 0.0000052186 0.0000000727 0.0000101228 0.0000222975 -0.0000074287 0.0000017886 0.0000363838 -0.0000008490 0.0000130183
1494876495.82370 -0.055611 -0.066186 0.376122 0.653086 -0.757115 0.010195 0.012335 0.0000130106 -0.0000015611 -0.0000021180 0.0000051836 0.0000000749 0.0000101182 0.0000223742 -0.0000074437 0.0000018201 0.0000363964 -0.0000008893 0.0000129961
