#timestamp tx ty tz qx qy qz qw
1494876504.247246599 -0.507712470 -0.062221357 0.432425773 -0.628090019 -0.298605112 0.284697940 0.659761319
1494876504.328805999 -0.514096818 -0.058111737 0.431549991 -0.628239644 -0.301869658 0.285217309 0.657906335
1494876504.408327149 -0.521831260 -0.054225894 0.430232776 -0.627875967 -0.306404625 0.285845862 0.655881178
1494876504.487868299 -0.527112493 -0.054886807 0.429715039 -0.627029076 -0.310706237 0.287506648 0.653938911
1494876504.567412999 -0.532472972 -0.053303622 0.429891482 -0.626686452 -0.313578554 0.289614394 0.651963254
1494876504.647010649 -0.538694530 -0.051864149 0.430415178 -0.626378615 -0.315269657 0.292111974 0.650327201
1494876504.726560799 -0.545122905 -0.051010601 0.431177939 -0.625508814 -0.316609550 0.294551560 0.649412423
1494876504.806101149 -0.551994043 -0.050611066 0.431832428 -0.623978664 -0.318565513 0.296746850 0.648928307
1494876504.885671349 -0.558612153 -0.051448971 0.431986634 -0.622122123 -0.321202733 0.299143561 0.648310111
1494876504.965260999 -0.567580840 -0.050387132 0.432378975 -0.620937457 -0.322927481 0.301599221 0.647450714
1494876505.044844049 -0.575343130 -0.049111163 0.433150606 -0.619997014 -0.323778070 0.303843742 0.646877457
1494876505.124428099 -0.583050761 -0.047466964 0.433894657 -0.618904330 -0.324748458 0.306163582 0.646343354
1494876505.204008349 -0.590191787 -0.045430745 0.434466226 -0.617566255 -0.326551693 0.308233095 0.645730804
1494876505.283551050 -0.594191273 -0.043409282 0.434852664 -0.616519341 -0.328434517 0.309844145 0.645004865
1494876505.363116149 -0.601675319 -0.040154152 0.436016744 -0.616203556 -0.330147283 0.311204304 0.643776227
1494876505.522253850 -0.613135627 -0.034735316 0.437266530 -0.615260961 -0.330795322 0.315413818 0.642294736
1494876505.603842449 -0.619085315 -0.031442198 0.437493467 -0.616136995 -0.330613345 0.316654136 0.640936952
1494876505.762949549 -0.630309805 -0.026996911 0.436210281 -0.617987806 -0.335118679 0.318723854 0.635768549
1494876505.842526849 -0.635682190 -0.026513209 0.433948224 -0.618368055 -0.337883482 0.319521726 0.633531032
1494876506.001626949 -0.648245341 -0.021698993 0.432275412 -0.619395723 -0.341667155 0.322397469 0.629024933
1494876506.081183999 -0.654208173 -0.019786994 0.432311293 -0.619691141 -0.343284059 0.325117126 0.626448560
1494876506.160757550 -0.663119209 -0.017155951 0.432282148 -0.619296656 -0.345148456 0.328125043 0.624242062
1494876506.319859300 -0.679719037 -0.014350495 0.432384470 -0.617794044 -0.348321719 0.333216773 0.621264099
1494876506.479001999 -0.695076842 -0.012129627 0.433104022 -0.616660807 -0.351049799 0.338091110 0.618213466
1494876506.558549799 -0.705422939 -0.009445533 0.433406390 -0.615397695 -0.352724161 0.340234376 0.617342622
1494876506.638099199 -0.716233574 -0.005801850 0.433398980 -0.613723828 -0.354965114 0.342262486 0.616602970
1494876506.717622649 -0.723286007 -0.002949501 0.433209329 -0.611512072 -0.357102120 0.344901415 0.616095833
1494876506.797186999 -0.728653304 -0.000934719 0.432590574 -0.609823512 -0.358698040 0.347783640 0.615221537
1494876506.878791150 -0.732185306 0.001504641 0.431406069 -0.609257546 -0.359638039 0.349995839 0.613977716
1494876506.958335000 -0.738128307 0.005063702 0.430027556 -0.609313456 -0.359554145 0.352038051 0.612802692
1494876507.037909200 -0.734495126 0.001127439 0.430814652 -0.609646395 -0.358700674 0.354121694 0.611770321
1494876507.117465350 -0.732859683 -0.000016809 0.430294386 -0.610467693 -0.358145749 0.355620930 0.610405253
1494876507.197013900 -0.737599435 0.002983950 0.428088007 -0.611917360 -0.358799290 0.356241495 0.608204086
1494876507.276528900 -0.742106001 0.006154965 0.425830946 -0.613350755 -0.360328504 0.356649949 0.605611290
1494876507.356094849 -0.746450243 0.009324316 0.423791418 -0.614560888 -0.361799612 0.356293956 0.603713982
1494876507.435648649 -0.750836001 0.012468755 0.422055006 -0.615069345 -0.363385885 0.355119668 0.602934840
1494876507.594775599 -0.759471609 0.018818934 0.419768172 -0.614292263 -0.368230964 0.352572387 0.602282064
1494876507.674320950 -0.763872041 0.022044193 0.419386860 -0.613214013 -0.369983717 0.351940890 0.602675894
1494876507.753898300 -0.768048449 0.024851352 0.419045801 -0.611343509 -0.372190621 0.351480856 0.603485264
1494876507.833479549 -0.772073171 0.027614505 0.418979953 -0.610140163 -0.374540589 0.351748845 0.603092927
1494876507.913046449 -0.776119721 0.030508516 0.419355564 -0.609807485 -0.375511724 0.352604751 0.602325216
1494876507.992622949 -0.780339265 0.033314160 0.419846066 -0.609165258 -0.375388176 0.353508139 0.602522532
1494876508.072150749 -0.784906410 0.035635040 0.420031023 -0.607696956 -0.376169666 0.353759751 0.603369563
1494876508.153771599 -0.789956160 0.037668987 0.419673577 -0.605796158 -0.379052517 0.353186639 0.603812390
1494876508.233357899 -0.794808200 0.039746409 0.419176387 -0.604157036 -0.382671526 0.352669497 0.603474113
1494876508.312909950 -0.799064542 0.042012414 0.418845475 -0.602231583 -0.385712158 0.352807186 0.603382417
1494876508.392457199 -0.802715286 0.044599956 0.418753023 -0.600301554 -0.388067571 0.353304550 0.603504349
1494876508.472011749 -0.805984801 0.047819351 0.418973320 -0.599136847 -0.389392758 0.353502984 0.603691941
1494876508.551624449 -0.809023708 0.051471375 0.419570727 -0.598531483 -0.389590567 0.353618374 0.604097095
1494876508.631187300 -0.811907199 0.055170616 0.420298027 -0.598159199 -0.389437256 0.353267391 0.604769664
1494876508.710750349 -0.815127454 0.059077182 0.421154028 -0.597897310 -0.389679431 0.352726288 0.605188329
1494876508.790292449 -0.818695832 0.062508266 0.422140161 -0.597692294 -0.390374985 0.352153658 0.605276048
1494876508.869922300 -0.822009789 0.066024784 0.423245504 -0.597135146 -0.391038307 0.351338975 0.605870931
1494876508.949506950 -0.825206567 0.069274374 0.424428400 -0.596262498 -0.391807463 0.350381717 0.606787110
1494876509.108638500 -0.831811731 0.075083224 0.427790621 -0.594534668 -0.391454974 0.351241439 0.608211299
1494876509.188210649 -0.835972641 0.078061825 0.429794125 -0.593839012 -0.390378866 0.352707185 0.608734105
1494876509.267783949 -0.840930297 0.080824612 0.431257710 -0.594146128 -0.389430500 0.353554602 0.608550251
1494876509.508514949 -0.859537541 0.083748300 0.426476655 -0.599915352 -0.392939361 0.350364003 0.602449412
1494876509.588058199 -0.869944948 0.087612182 0.426398157 -0.599909407 -0.395741892 0.350548221 0.600510618
1494876509.667618949 -0.878360445 0.087464119 0.428069234 -0.597682513 -0.396256483 0.355178806 0.599670268
1494876509.747191850 -0.887055007 0.092442576 0.428372043 -0.595191908 -0.394188574 0.362950788 0.598856149
1494876509.826767799 -0.890880903 0.096058609 0.427383910 -0.595473522 -0.390279146 0.369687821 0.597012887
1494876509.906352749 -0.894896436 0.099537076 0.426675952 -0.596536645 -0.387954763 0.373242344 0.595252287
1494876510.065537700 -0.901944826 0.103769927 0.422119105 -0.600019287 -0.387007920 0.366146972 0.596773089
1494876510.145130949 -0.906146701 0.104889816 0.419176252 -0.600145797 -0.388587596 0.360328521 0.599156123
1494876510.224725850 -0.909384972 0.106361167 0.417172334 -0.597478382 -0.389904245 0.358768617 0.601896455
1494876510.463460099 -0.919256875 0.114033573 0.410874891 -0.589370399 -0.391942743 0.351606869 0.612695707
1494876510.863417749 -0.962170264 0.147321353 0.403395505 -0.600727977 -0.392447927 0.342218532 0.606627561
1494876511.102128449 -0.984197784 0.158468331 0.400093999 -0.591192205 -0.401337510 0.338681607 0.612139485
1494876511.579556149 -1.027057442 0.175708190 0.399599321 -0.586465955 -0.407473502 0.343739653 0.609808232
1494876511.738673350 -1.038678996 0.184023651 0.399297737 -0.590832328 -0.407730914 0.343249057 0.605683702
1494876511.818225950 -1.048691572 0.190967148 0.401532963 -0.592111999 -0.408911339 0.341921053 0.604388031
1494876511.979390550 -1.060489558 0.208402100 0.413971300 -0.591831794 -0.406224022 0.344031479 0.605276394
1494876512.058929250 -1.058623224 0.209726370 0.413971811 -0.592261851 -0.404730141 0.343279974 0.606282338
1494876512.138485300 -1.063094097 0.215572149 0.415205811 -0.594064164 -0.404955422 0.341466179 0.605392206
1494876512.218070949 -1.071269896 0.223795697 0.416771197 -0.595870228 -0.405752437 0.340651251 0.603539855
1494876512.297630150 -1.079378742 0.231789169 0.419141275 -0.597369158 -0.406580182 0.340127959 0.601793666
1494876512.456721800 -1.098710727 0.248933810 0.424088509 -0.597710988 -0.405017249 0.339290341 0.602979823
1494876512.536309549 -1.105361845 0.252880287 0.427675952 -0.597360181 -0.403302101 0.339250152 0.604497778
1494876512.615892100 -1.113652440 0.256727123 0.430146887 -0.597365932 -0.401949080 0.339931896 0.605010072
1494876512.695436599 -1.121744962 0.261659002 0.432874031 -0.597932661 -0.401283683 0.340727883 0.604443917
1494876512.775001950 -1.130447200 0.267972467 0.436633221 -0.598358889 -0.400420096 0.341621972 0.604090072
1494876512.854553499 -1.139304640 0.272839702 0.439569463 -0.598290708 -0.399075210 0.342430693 0.604589469
1494876513.013673199 -1.151460050 0.276680031 0.443959955 -0.597797545 -0.396775906 0.344999694 0.605129892
1494876513.093211800 -1.158905752 0.282309142 0.445928404 -0.598935151 -0.395872977 0.346984837 0.603459024
1494876513.172767399 -1.165209322 0.288507334 0.449700519 -0.600360672 -0.394537837 0.347571951 0.602578375
1494876513.254359899 -1.172290868 0.293865644 0.452460171 -0.600707162 -0.394409238 0.346088112 0.603171019
1494876513.413544899 -1.187579292 0.306199499 0.454998724 -0.600377045 -0.398779492 0.341651682 0.603155410
1494876513.572633100 -1.201512729 0.318080686 0.460192350 -0.602062747 -0.397080711 0.343057005 0.601796685
1494876513.811348700 -1.225010263 0.330113237 0.466822182 -0.604268184 -0.391980161 0.349260517 0.599356827
1494876514.050034100 -1.246103145 0.337585000 0.468095562 -0.604495418 -0.390534780 0.356060894 0.596060831
1494876514.288738399 -1.264964800 0.337696101 0.468244107 -0.606620049 -0.390067018 0.362645497 0.590210201
1494876514.529436149 -1.283896822 0.339727446 0.465876533 -0.603827033 -0.391982462 0.368148189 0.588395763
1494876514.608996750 -1.289528220 0.340373266 0.464309166 -0.602951904 -0.392302680 0.370005610 0.587914498
1494876514.847643450 -1.304655070 0.344076216 0.457097321 -0.601348987 -0.391219953 0.375554019 0.586758487
1494876515.006741100 -1.315795082 0.348100099 0.450696777 -0.600938692 -0.392623065 0.375389406 0.586346835
1494876515.245449300 -1.334054676 0.357352720 0.442423017 -0.596275593 -0.397333626 0.371910853 0.590138732
1494876515.404532499 -1.343369447 0.363091599 0.434186792 -0.590541858 -0.402286850 0.369553225 0.594016850
1494876515.484074599 -1.347670748 0.366338502 0.431450816 -0.587845791 -0.404085253 0.367621319 0.596663221
1494876515.803913750 -1.368339259 0.376169632 0.418018427 -0.583236990 -0.406719633 0.366628353 0.599997837
1494876516.280471000 -1.417358959 0.406303697 0.415138993 -0.584585859 -0.405076310 0.368023388 0.598941852
1494876516.518763149 -1.438046895 0.418295999 0.420075372 -0.585775420 -0.405117531 0.366213017 0.598861395
1494876516.995370000 -1.486626429 0.444566007 0.437664476 -0.588224181 -0.404785992 0.366166419 0.596709952
1494876517.474018550 -1.534849282 0.460846802 0.458170679 -0.581824275 -0.407547616 0.374006710 0.596241926
1494876517.632899599 -1.552220827 0.470403582 0.466283144 -0.582643574 -0.409030166 0.376160999 0.593062974
1494876518.109534100 -1.604446419 0.497566967 0.488954442 -0.582197089 -0.410838821 0.376176416 0.592240928
1494876518.349898399 -1.636936228 0.509800204 0.495872663 -0.584568693 -0.408529075 0.382938190 0.587147154
1494876518.508726100 -1.657401534 0.511336791 0.498943304 -0.586713431 -0.409615279 0.387376705 0.581310555
1494876518.905850050 -1.713902355 0.519785070 0.499689420 -0.584494505 -0.422327323 0.392108808 0.571188663
1494876518.985341300 -1.723403847 0.523477041 0.498898184 -0.583984541 -0.422721041 0.393371115 0.570550736
1494876519.064870849 -1.730868815 0.527143866 0.497539439 -0.584374649 -0.423738332 0.392992818 0.569656687
1494876519.303619800 -1.772287220 0.543502458 0.490953091 -0.586920034 -0.432168685 0.387142202 0.564691082
1494876519.703528199 -1.829188330 0.561804709 0.489862710 -0.589825522 -0.437359708 0.388878191 0.556413597
1494876520.101472899 -1.887480738 0.574091760 0.484471147 -0.592502908 -0.442676787 0.396479889 0.543857760
1494876520.260644850 -1.915092594 0.584433299 0.481861119 -0.594147052 -0.444193805 0.396606078 0.540726144
1494876520.738069700 -1.994035649 0.629125260 0.469388532 -0.601269846 -0.447257548 0.384615315 0.538986380
1494876520.817646450 -2.005097019 0.635640583 0.469149952 -0.602089358 -0.448232740 0.381987668 0.539130074
1494876520.899215849 -2.017403294 0.643005088 0.469231216 -0.602296617 -0.448621201 0.379826701 0.540101361
1494876521.376494499 -2.090323796 0.671889719 0.467637719 -0.603715457 -0.449748727 0.380340162 0.537210472
1494876521.456047200 -2.104811166 0.673891748 0.468014151 -0.605613041 -0.450639650 0.380230690 0.534398141
1494876521.535619849 -2.120307702 0.675952919 0.469420876 -0.607016673 -0.451834267 0.380408386 0.531663440
1494876522.013042349 -2.210439355 0.700114509 0.480840004 -0.598776511 -0.450727682 0.385273751 0.538400764
1494876522.253775349 -2.251141182 0.718283771 0.481559501 -0.595982701 -0.452253779 0.385138473 0.540314257
1494876522.492506049 -2.289684534 0.732582194 0.481699636 -0.596153191 -0.448689458 0.384440751 0.543584816
1494876522.572077699 -2.304819316 0.736096905 0.481143970 -0.596301051 -0.447549070 0.384022581 0.544657273
1494876522.890352900 -2.349293418 0.748575261 0.478857363 -0.599170024 -0.445993269 0.388084939 0.539884587
1494876523.049575149 -2.372784459 0.753446402 0.480948437 -0.601305175 -0.445516733 0.391111159 0.535704199
1494876523.208702249 -2.394751813 0.756330423 0.484393916 -0.602865739 -0.445279595 0.393216054 0.532597520
1494876523.288280150 -2.405042297 0.757943958 0.486368499 -0.602800942 -0.445109173 0.394789854 0.531648210
1494876523.367872399 -2.417462143 0.761482012 0.488408144 -0.603123422 -0.444615728 0.396149171 0.530683358
1494876523.608612550 -2.456753928 0.775363620 0.495163912 -0.606518239 -0.442377201 0.397555542 0.527624515
1494876523.688205150 -2.469882633 0.778480170 0.497282747 -0.607075761 -0.443439607 0.396899937 0.526584064
1494876523.926905249 -2.503558473 0.788588545 0.500191332 -0.602892640 -0.448900421 0.394912025 0.528255022
1494876524.165366799 -2.533785404 0.798339146 0.500327502 -0.598915385 -0.453428747 0.390635541 0.532077633
1494876524.324402199 -2.553056973 0.807142304 0.500728060 -0.595841752 -0.454944679 0.388640948 0.535682891
1494876524.563159699 -2.584785383 0.823845287 0.504641319 -0.595821616 -0.455044002 0.384482044 0.538614070
1494876524.642748350 -2.597734872 0.830341570 0.506263658 -0.595153364 -0.456282618 0.381638843 0.540324383
1494876524.724383950 -2.609011666 0.835574052 0.508014972 -0.594079339 -0.457412618 0.379506784 0.542049847
1494876524.883382749 -2.634080662 0.849125253 0.510816973 -0.592670579 -0.460144879 0.375704774 0.543924809
1494876525.280643099 -2.690532746 0.867491860 0.522356163 -0.589398422 -0.455996903 0.377226459 0.549887738
1494876525.598454049 -2.727926665 0.879359260 0.524760108 -0.589545536 -0.450469982 0.381231797 0.551520782
1494876525.836829200 -2.758196523 0.889947843 0.527885544 -0.590217837 -0.444837012 0.382707172 0.554344802
1494876526.156977950 -2.789206242 0.895023185 0.528698021 -0.576094030 -0.441291315 0.386317329 0.569329927
1494876526.316045749 -2.801298039 0.897058155 0.527023698 -0.572969821 -0.443212237 0.387698378 0.570051282
1494876526.793068400 -2.854166817 0.910292100 0.520791019 -0.573327401 -0.435117673 0.389175825 0.574900408
1494876526.872547249 -2.861487745 0.911416686 0.520764483 -0.571885639 -0.433112423 0.390033357 0.577264606
1494876527.351677950 -2.904126298 0.929006185 0.522754246 -0.570410598 -0.428974067 0.384922291 0.585190422
1494876527.828749099 -2.965070676 0.970094012 0.532082380 -0.581055896 -0.422520546 0.371742863 0.587926592
1494876528.305812500 -3.029047525 1.011103834 0.551656646 -0.589475213 -0.411770376 0.366052496 0.590736574
1494876528.546373650 -3.049526171 1.021055693 0.563407948 -0.587408030 -0.411105481 0.365707819 0.593465990
1494876529.023410949 -3.107221105 1.037551145 0.576404351 -0.596045565 -0.407201491 0.368884240 0.585526300
1494876529.500519799 -3.169939100 1.038905205 0.577462049 -0.612642107 -0.405662592 0.367536066 0.570109419
1494876529.659539899 -3.183126166 1.036796204 0.579811412 -0.611597770 -0.408565068 0.371662957 0.566471005
1494876530.138641550 -3.220893221 1.025475833 0.587958221 -0.618580351 -0.412241793 0.373072226 0.555186605
1494876530.456724049 -3.252661596 1.023533040 0.599016807 -0.622521366 -0.409543402 0.373778427 0.552296150
1494876530.933760799 -3.297559501 1.029762006 0.604082423 -0.628199980 -0.402933700 0.373862317 0.550668853
1494876531.013273600 -3.307589838 1.032523968 0.603581475 -0.628489446 -0.404499350 0.372012944 0.550443150
1494876531.492378449 -3.362265931 1.036978571 0.585537405 -0.623976890 -0.417832869 0.364782916 0.550456137
1494876531.730989200 -3.385784620 1.034622998 0.577831832 -0.623698903 -0.419946738 0.364519846 0.549335687
1494876532.208130599 -3.430375173 1.022423228 0.573887990 -0.622934293 -0.422260886 0.362277035 0.549912685
1494876532.448719400 -3.454328452 1.026422884 0.570857351 -0.618639958 -0.428653562 0.357329712 0.553042678
1494876532.925775300 -3.513709966 1.024357920 0.562774033 -0.612082202 -0.439800370 0.351375018 0.555397704
1494876533.164337100 -3.544580180 1.021077761 0.550422860 -0.606360738 -0.452517399 0.348973356 0.552966776
1494876533.323376649 -3.566066423 1.022926933 0.542573579 -0.611103989 -0.458719423 0.345692330 0.544633105
1494876533.402920250 -3.576011493 1.024087765 0.541426191 -0.614688023 -0.458410761 0.345412210 0.541025520
1494876533.482492099 -3.584803965 1.026531010 0.542001158 -0.617554911 -0.455483670 0.346819213 0.539330132
1494876533.802760150 -3.625086572 1.041677777 0.544385013 -0.627326468 -0.447041095 0.342420056 0.537925894
1494876534.041431450 -3.657919672 1.050564431 0.551426760 -0.630405509 -0.443291723 0.336932870 0.540885925
1494876534.359626749 -3.706107897 1.052138832 0.556198456 -0.634735347 -0.438267971 0.337824266 0.539357943
1494876534.836938349 -3.762778569 1.041128453 0.557423918 -0.638344233 -0.440929318 0.336650985 0.533632918
1494876535.316292950 -3.819024896 1.053009246 0.559014084 -0.645049873 -0.431324362 0.327248054 0.539238971
1494876535.793668949 -3.892928641 1.081640995 0.559948124 -0.647744021 -0.421688793 0.313596080 0.551601074
1494876536.273026850 -3.946513291 1.083134141 0.570681852 -0.647514644 -0.421392266 0.313956659 0.551891801
1494876536.750448549 -3.997133353 1.098426712 0.586122915 -0.658998461 -0.394616517 0.327745469 0.550074305
1494876537.227990249 -4.060561110 1.124842654 0.593332608 -0.660881239 -0.387757103 0.322347026 0.555853229
1494876537.307594949 -4.071347538 1.127494062 0.594941562 -0.660496721 -0.389867240 0.320425131 0.555945458
1494876537.787085949 -4.104390448 1.116129442 0.618067637 -0.661188481 -0.385453212 0.339687474 0.546688243
1494876538.184961499 -4.137074812 1.110632031 0.630951347 -0.664348364 -0.360736138 0.373679497 0.537470301
1494876538.503269699 -4.167544797 1.121938951 0.611615978 -0.646565709 -0.384365501 0.355573468 0.554782349
1494876538.982784499 -4.213982881 1.131734041 0.593655414 -0.655181018 -0.383871527 0.338873402 0.555468543
1494876539.460218800 -4.259656809 1.127629724 0.583570676 -0.654979785 -0.380188545 0.334599862 0.560803962
1494876539.619380850 -4.276074199 1.130055285 0.580993817 -0.656162290 -0.381384403 0.331295863 0.560571170
1494876540.098828549 -4.317632831 1.136631907 0.567611372 -0.658607792 -0.382994426 0.323223433 0.561317787
1494876540.257919599 -4.331162052 1.136054558 0.561759347 -0.657530762 -0.385894249 0.321717073 0.561459750
1494876540.735158600 -4.375806930 1.145334461 0.553351667 -0.660437202 -0.373026710 0.326199220 0.564152324
1494876540.814705349 -4.382421479 1.145937720 0.553749418 -0.662245844 -0.370333018 0.324884307 0.564565395
1494876541.053292949 -4.398245737 1.144383520 0.551432996 -0.662519069 -0.370988502 0.327208336 0.562468417
1494876541.532582449 -4.445733926 1.148994779 0.555420993 -0.663416954 -0.360345268 0.330996123 0.566101404
1494876541.691653799 -4.457126796 1.152602477 0.554697965 -0.661230966 -0.358886526 0.331743134 0.569140197
1494876542.169019249 -4.494036481 1.164207618 0.547789142 -0.666185798 -0.346394785 0.327606640 0.573481495
1494876542.487234499 -4.522478288 1.168657233 0.539071251 -0.659977951 -0.355203450 0.323925372 0.577349086
1494876542.807524349 -4.545552789 1.176458426 0.529756611 -0.653723421 -0.353997104 0.322678149 0.585841746
1494876543.284846399 -4.581627579 1.192546733 0.519274800 -0.652722329 -0.357404946 0.317765606 0.587571514
1494876543.682673499 -4.612278350 1.200488846 0.511227306 -0.649825848 -0.355487877 0.317213587 0.592224853
1494876543.762213200 -4.616372835 1.201312945 0.509315040 -0.648919892 -0.354376151 0.318700948 0.593085342
1494876544.241630749 -4.650685863 1.210387197 0.489704431 -0.648969159 -0.350023603 0.317773815 0.596105957
1494876544.480265300 -4.662675153 1.214722227 0.479469145 -0.649003287 -0.347943653 0.319467125 0.596381341
1494876544.957547349 -4.691276792 1.226615020 0.454167525 -0.649383363 -0.346079579 0.317853785 0.597912322
1494876545.436922849 -4.726757143 1.235820461 0.427474070 -0.644455634 -0.349331219 0.321901933 0.599185932
1494876545.675621249 -4.741594693 1.236771439 0.419055616 -0.644877282 -0.351084803 0.320860482 0.598265245
1494876545.755191900 -4.745979793 1.239718954 0.416767163 -0.645383574 -0.351894707 0.320353898 0.597514467
1494876546.232630449 -4.778615160 1.255906967 0.419270030 -0.646308286 -0.353161329 0.314064783 0.599104321
