# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1532199352.74733 0.286505 -0.022123 -0.057976 0.816507 -0.141311 -0.163417 0.535390 0.0000277094 0.0000077814 -0.0000024829 0.0000447614 0.0000186962 0.0000563919 0.0003333100 -0.0000402206 -0.0000354315 0.0000937946 0.0000138081 0.0001124384
1532199352.79598 0.302260 -0.028100 -0.064946 0.818527 -0.140678 -0.162356 0.532789 0.0000275928 0.0000077227 -0.0000025207 0.0000452563 0.0000186232 0.0000557499 0.0003614925 -0.0000434470 -0.0000371479 0.0000972109 0.0000154634 0.0001185053
1532199352.84676 0.320828 -0.035315 -0.072480 0.820495 -0.140359 -0.161459 0.530112 0.0000274929 0.0000076856 -0.0000025504 0.0000457864 0.0000185335 0.0000551069 0.0003939349 -0.0000473222 -0.0000394234 0.0001016066 0.0000174112 0.0001255334
1532199352.89535 0.332976 -0.039588 -0.083518 0.822305 -0.140457 -0.159911 0.527745 0.0000273605 0.0000076459 -0.0000025330 0.0000461603 0.0000183023 0.0000542572 0.0004224937 -0.0000501154 -0.0000435655 0.0001054937 0.0000205341 0.0001315924
1532199352.94459 0.344171 -0.045707 -0.093081 0.824173 -0.140661 -0.159031 0.525036 0.0000272832 0.0000076803 -0.0000025149 0.0000464915 0.0000181689 0.0000535353 0.0004517280 -0.0000535464 -0.0000475301 0.0001095299 0.0000232021 0.0001387106
1532199352.99649 0.356409 -0.052477 -0.101784 0.826233 -0.141510 -0.158102 0.521841 0.0000272076 0.0000077093 -0.0000024877 0.0000468740 0.0000181031 0.0000528994 0.0004827734 -0.0000574470 -0.0000513876 0.0001149437 0.0000260097 0.0001477774
1532199353.04649 0.366898 -0.059331 -0.110659 0.828566 -0.142582 -0.157209 0.518106 0.0000271279 0.0000077170 -0.0000024468 0.0000471829 0.0000180381 0.0000522880 0.0005104008 -0.0000619856 -0.0000548432 0.0001206468 0.0000286129 0.0001570177
1532199353.09863 0.376796 -0.067666 -0.121797 0.831260 -0.143720 -0.156411 0.513700 0.0000271636 0.0000077448 -0.0000024405 0.0000476486 0.0000180007 0.0000517699 0.0005421838 -0.0000667562 -0.0000583740 0.0001284106 0.0000303080 0.0001692931
1532199353.14853 0.381918 -0.074437 -0.133705 0.834242 -0.144919 -0.154955 0.508947 0.0000271718 0.0000076486 -0.0000024908 0.0000480085 0.0000178819 0.0000512003 0.0005658709 -0.0000705598 -0.0000615682 0.0001362941 0.0000318887 0.0001815514
1532199353.19801 0.389057 -0.082368 -0.144488 0.837573 -0.145637 -0.153437 0.503704 0.0000272029 0.0000075214 -0.0000025791 0.0000484283 0.0000177819 0.0000506787 0.0005854589 -0.0000751448 -0.0000634141 0.0001448598 0.0000329925 0.0001945273
1532199353.24936 0.374676 -0.073913 -0.173043 0.840773 -0.147012 -0.148656 0.499390 0.0000271152 0.0000073423 -0.0000026307 0.0000485595 0.0000172935 0.0000497072 0.0005983481 -0.0000739807 -0.0000738287 0.0001502202 0.0000393666 0.0002034017
1532199353.29899 0.342242 -0.067696 -0.187713 0.844390 -0.147557 -0.143848 0.494511 0.0000272281 0.0000072695 -0.0000027982 0.0000479827 0.0000166791 0.0000487306 0.0005621555 -0.0000674230 -0.0000750658 0.0001510210 0.0000411675 0.0002129853
1532199353.35061 0.320334 -0.064573 -0.195660 0.848253 -0.147466 -0.139309 0.489197 0.0000272939 0.0000070461 -0.0000030569 0.0000467923 0.0000157836 0.0000475907 0.0005091308 -0.0000597406 -0.0000602178 0.0001460656 0.0000375547 0.0002159522
1532199353.40008 0.318618 -0.064063 -0.206824 0.851463 -0.147357 -0.136247 0.484493 0.0000275109 0.0000070337 -0.0000032866 0.0000461016 0.0000151648 0.0000468371 0.0004956658 -0.0000575582 -0.0000533101 0.0001444626 0.0000360252 0.0002221254
1532199353.45139 0.318935 -0.065955 -0.219842 0.854725 -0.147106 -0.133477 0.479572 0.0000276826 0.0000070460 -0.0000034603 0.0000459233 0.0000147340 0.0000462889 0.0004948038 -0.0000566720 -0.0000515007 0.0001467094 0.0000360182 0.0002328611
1532199353.50060 0.320678 -0.062738 -0.227012 0.857890 -0.146740 -0.130253 0.474896 0.0000277457 0.0000068247 -0.0000036796 0.0000454969 0.0000142822 0.0000458414 0.0005034401 -0.0000514435 -0.0000438279 0.0001460655 0.0000329922 0.0002413540
1532199353.54933 0.292428 -0.067451 -0.241344 0.861342 -0.145457 -0.128590 0.469464 0.0000270777 0.0000065855 -0.0000034144 0.0000456235 0.0000143128 0.0000452102 0.0004360366 -0.0000529653 -0.0000354676 0.0001491822 0.0000344498 0.0002430996
1532199353.60071 0.302636 -0.070140 -0.253056 0.863961 -0.145765 -0.127202 0.464913 0.0000271742 0.0000063670 -0.0000035936 0.0000460870 0.0000140930 0.0000448345 0.0004545089 -0.0000512535 -0.0000297500 0.0001537746 0.0000325055 0.0002517101
1532199353.64960 0.292428 -0.071255 -0.263479 0.866938 -0.145640 -0.124958 0.459992 0.0000266705 0.0000058920 -0.0000035692 0.0000463945 0.0000140178 0.0000445240 0.0004372399 -0.0000530300 -0.0000182060 0.0001607047 0.0000331950 0.0002552302
1532199353.70039 0.287992 -0.075230 -0.277612 0.869804 -0.145568 -0.123041 0.455096 0.0000263885 0.0000054368 -0.0000036687 0.0000468488 0.0000139898 0.0000442743 0.0004288335 -0.0000549087 -0.0000091241 0.0001697588 0.0000341769 0.0002611746
1532199353.74947 0.274781 -0.076019 -0.298410 0.872313 -0.145725 -0.120584 0.450881 0.0000258244 0.0000047710 -0.0000039405 0.0000468378 0.0000136094 0.0000436622 0.0004000038 -0.0000594672 0.0000020775 0.0001771101 0.0000371520 0.0002603634
1532199353.79725 0.241088 -0.080905 -0.315716 0.875638 -0.144762 -0.117096 0.445635 0.0000246759 0.0000036089 -0.0000041789 0.0000461021 0.0000133395 0.0000430417 0.0003486232 -0.0000654137 0.0000102438 0.0001844920 0.0000421611 0.0002468257
1532199353.84836 0.234694 -0.083701 -0.325716 0.878309 -0.145047 -0.114524 0.440930 0.0000242659 0.0000030113 -0.0000044183 0.0000462573 0.0000130429 0.0000424414 0.0003516081 -0.0000671045 0.0000202220 0.0001921195 0.0000437464 0.0002451135
1532199353.89724 0.199214 -0.055784 -0.330748 0.881955 -0.144421 -0.105752 0.436021 0.0000235189 0.0000020457 -0.0000047406 0.0000444390 0.0000119926 0.0000416432 0.0003308604 -0.0000658364 0.0000246943 0.0001759121 0.0000375466 0.0002383881
1532199353.94795 0.200802 -0.057253 -0.342989 0.884800 -0.143969 -0.103353 0.430953 0.0000230404 0.0000013765 -0.0000049360 0.0000445190 0.0000119300 0.0000410968 0.0003442521 -0.0000687711 0.0000312683 0.0001816641 0.0000389674 0.0002393287
1532199353.99609 0.192088 -0.056113 -0.363439 0.887425 -0.143277 -0.100364 0.426468 0.0000224751 0.0000007901 -0.0000050162 0.0000442962 0.0000116831 0.0000408069 0.0003404593 -0.0000699118 0.0000328088 0.0001895380 0.0000406019 0.0002425646
1532199354.04673 0.188131 -0.043894 -0.370861 0.890433 -0.142251 -0.096458 0.421415 0.0000218530 0.0000000060 -0.0000051260 0.0000438166 0.0000113777 0.0000404991 0.0003409929 -0.0000705496 0.0000386051 0.0001908267 0.0000359658 0.0002426273
1532199354.09471 0.183650 -0.041873 -0.388981 0.892794 -0.141288 -0.093930 0.417294 0.0000214050 -0.0000005113 -0.0000052248 0.0000436401 0.0000111297 0.0000401671 0.0003398769 -0.0000720472 0.0000410434 0.0001979422 0.0000370965 0.0002473073
1532199354.14261 0.181665 -0.042015 -0.405568 0.894943 -0.140233 -0.092148 0.413425 0.0000210037 -0.0000009515 -0.0000052670 0.0000434208 0.0000108628 0.0000398660 0.0003372777 -0.0000726561 0.0000439962 0.0002041743 0.0000377062 0.0002527161
1532199354.19286 0.178537 -0.039399 -0.422626 0.896980 -0.139347 -0.090093 0.409746 0.0000206025 -0.0000013543 -0.0000053002 0.0000432279 0.0000105895 0.0000396189 0.0003338891 -0.0000731653 0.0000465525 0.0002106875 0.0000382751 0.0002584200
1532199354.24169 0.174273 -0.020586 -0.420876 0.899570 -0.138343 -0.086375 0.405183 0.0000195214 -0.0000024990 -0.0000054692 0.0000420029 0.0000099625 0.0000392168 0.0003309779 -0.0000730274 0.0000499215 0.0001977188 0.0000210817 0.0002422676
1532199354.29224 0.172130 -0.015735 -0.433588 0.901524 -0.137664 -0.084588 0.401432 0.0000190156 -0.0000028800 -0.0000055896 0.0000418373 0.0000095000 0.0000388092 0.0003298543 -0.0000754905 0.0000464805 0.0001991737 0.0000178892 0.0002397059
1532199354.34083 0.171390 -0.012679 -0.445575 0.903223 -0.137152 -0.083286 0.398047 0.0000186218 -0.0000032166 -0.0000056351 0.0000417416 0.0000091648 0.0000385965 0.0003302731 -0.0000777657 0.0000463078 0.0002036736 0.0000156189 0.0002422198
1532199354.38944 0.170338 -0.008287 -0.457122 0.904850 -0.136664 -0.081783 0.394817 0.0000181843 -0.0000035695 -0.0000056851 0.0000415105 0.0000087673 0.0000383579 0.0003293504 -0.0000796783 0.0000454053 0.0002069944 0.0000129631 0.0002437635
1532199354.43996 0.167307 -0.006608 -0.473944 0.906254 -0.136095 -0.080597 0.392027 0.0000179268 -0.0000037451 -0.0000057246 0.0000414233 0.0000084106 0.0000381649 0.0003282752 -0.0000812710 0.0000448016 0.0002129588 0.0000134624 0.0002494323
1532199354.48852 0.162132 0.000262 -0.487528 0.907484 -0.135199 -0.079051 0.389801 0.0000176743 -0.0000038827 -0.0000057580 0.0000410688 0.0000081110 0.0000380095 0.0003251511 -0.0000799211 0.0000463166 0.0002135928 0.0000123304 0.0002551231
1532199354.58788 0.163372 0.002548 -0.518489 0.909504 -0.134090 -0.076779 0.385912 0.0000172155 -0.0000041490 -0.0000058753 0.0000410767 0.0000075861 0.0000378833 0.0003265655 -0.0000827762 0.0000465070 0.0002244736 0.0000129392 0.0002676277
1532199354.68754 0.162730 0.003262 -0.544527 0.911442 -0.133252 -0.074271 0.382100 0.0000166416 -0.0000044561 -0.0000059704 0.0000410224 0.0000070010 0.0000377845 0.0003341086 -0.0000855542 0.0000481401 0.0002339795 0.0000130869 0.0002823020
1532199354.73630 0.161449 0.002562 -0.554977 0.912446 -0.132815 -0.073030 0.380090 0.0000162975 -0.0000046329 -0.0000060131 0.0000407099 0.0000066294 0.0000375939 0.0003374245 -0.0000865474 0.0000501354 0.0002332758 0.0000122524 0.0002885492
1532199354.78702 0.159868 0.001889 -0.565525 0.913513 -0.132455 -0.071704 0.377900 0.0000159194 -0.0000048188 -0.0000060567 0.0000404301 0.0000062581 0.0000374347 0.0003392092 -0.0000870924 0.0000505162 0.0002328520 0.0000121357 0.0002934914
1532199354.83577 0.157858 0.001006 -0.575566 0.914488 -0.132082 -0.070586 0.375877 0.0000155712 -0.0000049664 -0.0000060917 0.0000402013 0.0000059291 0.0000373099 0.0003408316 -0.0000876244 0.0000508705 0.0002322206 0.0000119761 0.0002975824
1532199354.88661 0.156071 -0.000797 -0.585723 0.915353 -0.131706 -0.069745 0.374056 0.0000152411 -0.0000050879 -0.0000061133 0.0000400393 0.0000056136 0.0000372503 0.0003429068 -0.0000887186 0.0000514081 0.0002325338 0.0000116909 0.0003015301
1532199354.93540 0.153949 -0.002526 -0.595107 0.916033 -0.131318 -0.069049 0.372654 0.0000149243 -0.0000051989 -0.0000061380 0.0000398527 0.0000053177 0.0000371905 0.0003446467 -0.0000896995 0.0000518060 0.0002323119 0.0000115003 0.0003047684
1532199354.98419 0.152114 -0.004230 -0.603923 0.916551 -0.130984 -0.068443 0.371610 0.0000146291 -0.0000052733 -0.0000061610 0.0000396607 0.0000050406 0.0000371376 0.0003463664 -0.0000906320 0.0000522529 0.0002318277 0.0000113981 0.0003074525
1532199355.03495 0.149742 -0.005954 -0.612320 0.916830 -0.130622 -0.067808 0.371165 0.0000143427 -0.0000053232 -0.0000061931 0.0000394610 0.0000047711 0.0000370954 0.0003480555 -0.0000915731 0.0000525358 0.0002312429 0.0000114241 0.0003095437
1532199355.08368 0.147811 -0.008364 -0.617736 0.916993 -0.130278 -0.067073 0.371015 0.0000140458 -0.0000054007 -0.0000062408 0.0000392475 0.0000045282 0.0000370434 0.0003492501 -0.0000922090 0.0000525715 0.0002299307 0.0000115843 0.0003108498
1532199355.13439 0.146220 -0.011651 -0.621568 0.917126 -0.129962 -0.066304 0.370936 0.0000137323 -0.0000054872 -0.0000062980 0.0000390424 0.0000043001 0.0000369952 0.0003496354 -0.0000923981 0.0000516117 0.0002282683 0.0000122670 0.0003106501
1532199355.18322 0.144447 -0.014575 -0.625215 0.917085 -0.129725 -0.065689 0.371230 0.0000134475 -0.0000055254 -0.0000063610 0.0000388205 0.0000040986 0.0000369366 0.0003493665 -0.0000922261 0.0000503018 0.0002258875 0.0000132103 0.0003088043
1532199355.23197 0.143149 -0.018517 -0.626719 0.916932 -0.129584 -0.065075 0.371765 0.0000131633 -0.0000055650 -0.0000064230 0.0000385890 0.0000039190 0.0000368817 0.0003488939 -0.0000918839 0.0000490293 0.0002232248 0.0000140510 0.0003069106
1532199355.28297 0.141441 -0.023313 -0.627336 0.916558 -0.129369 -0.064736 0.372818 0.0000129000 -0.0000055772 -0.0000064965 0.0000383422 0.0000037518 0.0000368260 0.0003477618 -0.0000911830 0.0000472732 0.0002202310 0.0000150720 0.0003037060
1532199355.33208 0.139199 -0.028142 -0.626702 0.915855 -0.129113 -0.064681 0.374640 0.0000126641 -0.0000055589 -0.0000065749 0.0000380438 0.0000036145 0.0000367578 0.0003460190 -0.0000901517 0.0000455763 0.0002165745 0.0000159893 0.0002994599
1532199355.38319 0.136613 -0.034041 -0.623667 0.914845 -0.128855 -0.064792 0.377169 0.0000124222 -0.0000055494 -0.0000066644 0.0000377342 0.0000035030 0.0000366892 0.0003436439 -0.0000886999 0.0000434005 0.0002124467 0.0000170383 0.0002942692
1532199355.43208 0.134126 -0.040085 -0.618882 0.913669 -0.128650 -0.065152 0.380018 0.0000121816 -0.0000055495 -0.0000067593 0.0000373913 0.0000034193 0.0000366007 0.0003403250 -0.0000866696 0.0000406677 0.0002075105 0.0000183498 0.0002875825
1532199355.48280 0.131368 -0.047098 -0.611644 0.912284 -0.128379 -0.065758 0.383318 0.0000119403 -0.0000055535 -0.0000068620 0.0000370291 0.0000033577 0.0000365107 0.0003362315 -0.0000841725 0.0000374529 0.0002021064 0.0000198144 0.0002799056
1532199355.53144 0.127950 -0.054027 -0.603661 0.910843 -0.128130 -0.066636 0.386663 0.0000117043 -0.0000055589 -0.0000069638 0.0000366345 0.0000033254 0.0000364029 0.0003312825 -0.0000812019 0.0000340404 0.0001961570 0.0000213084 0.0002714043
1532199355.58003 0.124081 -0.061444 -0.595136 0.909299 -0.127854 -0.067794 0.390170 0.0000114750 -0.0000055650 -0.0000070620 0.0000362221 0.0000033178 0.0000362937 0.0003261445 -0.0000780940 0.0000309988 0.0001901333 0.0000224921 0.0002630968
1532199355.63063 0.119304 -0.069146 -0.586369 0.907584 -0.127539 -0.069199 0.394002 0.0000112596 -0.0000055683 -0.0000071594 0.0000358067 0.0000033267 0.0000361909 0.0003210924 -0.0000749988 0.0000283660 0.0001842567 0.0000233087 0.0002552024
1532199355.67928 0.114035 -0.076330 -0.577898 0.905807 -0.127109 -0.070633 0.397955 0.0000110520 -0.0000055708 -0.0000072610 0.0000353742 0.0000033539 0.0000360787 0.0003161364 -0.0000719145 0.0000263402 0.0001784735 0.0000238076 0.0002478470
1532199355.72992 0.108428 -0.083409 -0.569184 0.903833 -0.126575 -0.072145 0.402318 0.0000108549 -0.0000055705 -0.0000073647 0.0000349402 0.0000033944 0.0000359787 0.0003113599 -0.0000687933 0.0000247327 0.0001728758 0.0000240804 0.0002409575
1532199355.77865 0.102765 -0.090431 -0.560450 0.901815 -0.125924 -0.073698 0.406746 0.0000106760 -0.0000055595 -0.0000074696 0.0000344942 0.0000034465 0.0000358709 0.0003068036 -0.0000656887 0.0000235817 0.0001674168 0.0000241493 0.0002347239
1532199355.82735 0.096856 -0.097559 -0.551173 0.899676 -0.125196 -0.075348 0.411378 0.0000105117 -0.0000055367 -0.0000075680 0.0000340479 0.0000035068 0.0000357731 0.0003023070 -0.0000625396 0.0000226359 0.0001621557 0.0000241027 0.0002287749
1532199355.87803 0.090434 -0.105212 -0.541042 0.897331 -0.124498 -0.077109 0.416355 0.0000103591 -0.0000054935 -0.0000076627 0.0000336092 0.0000035720 0.0000356888 0.0002978803 -0.0000593107 0.0000217737 0.0001570796 0.0000239683 0.0002228827
1532199355.92662 0.084197 -0.112522 -0.530660 0.894981 -0.123883 -0.079066 0.421202 0.0000102103 -0.0000054455 -0.0000077437 0.0000331711 0.0000036403 0.0000356031 0.0002934152 -0.0000560137 0.0000209875 0.0001521543 0.0000238458 0.0002171534
1532199355.97723 0.077316 -0.119986 -0.519969 0.892452 -0.123199 -0.081322 0.426308 0.0000100723 -0.0000053891 -0.0000078130 0.0000327542 0.0000036985 0.0000355353 0.0002891085 -0.0000527871 0.0000202209 0.0001475775 0.0000236100 0.0002114611
1532199356.02588 0.070015 -0.126683 -0.509715 0.889909 -0.122448 -0.083515 0.431386 0.0000099372 -0.0000053241 -0.0000078734 0.0000323354 0.0000037445 0.0000354517 0.0002849606 -0.0000496266 0.0000195690 0.0001432381 0.0000233616 0.0002060103
1532199356.12530 0.057577 -0.150079 -0.488605 0.884682 -0.120972 -0.088102 0.441522 0.0000099276 -0.0000051464 -0.0000079021 0.0000321043 0.0000036433 0.0000357127 0.0002827746 -0.0000459891 0.0000180616 0.0001403898 0.0000219152 0.0001981805
1532199356.17373 0.050214 -0.155048 -0.477216 0.881798 -0.120086 -0.089970 0.447122 0.0000097725 -0.0000050575 -0.0000079513 0.0000316437 0.0000037006 0.0000354198 0.0002776107 -0.0000423348 0.0000172765 0.0001362072 0.0000219993 0.0001920723
1532199356.22437 0.042911 -0.161930 -0.465348 0.878752 -0.119023 -0.091984 0.452955 0.0000096473 -0.0000049453 -0.0000080295 0.0000312444 0.0000037371 0.0000352880 0.0002737194 -0.0000391972 0.0000167872 0.0001327463 0.0000216117 0.0001869002
1532199356.27273 0.039922 -0.170434 -0.453699 0.875635 -0.118651 -0.093923 0.458654 0.0000095407 -0.0000048435 -0.0000080896 0.0000308312 0.0000038561 0.0000350346 0.0002682296 -0.0000365770 0.0000164569 0.0001300348 0.0000211433 0.0001821338
1532199356.32233 0.040819 -0.177977 -0.442480 0.872210 -0.118994 -0.094842 0.464860 0.0000093738 -0.0000046783 -0.0000080562 0.0000304399 0.0000040014 0.0000345776 0.0002615984 -0.0000345340 0.0000158776 0.0001276482 0.0000209253 0.0001771476
1532199356.37103 0.035120 -0.183348 -0.432690 0.868812 -0.118883 -0.095480 0.471080 0.0000092048 -0.0000044567 -0.0000080629 0.0000301064 0.0000040768 0.0000343887 0.0002562809 -0.0000326811 0.0000145173 0.0001255255 0.0000206431 0.0001728008
1532199356.41956 0.031541 -0.191588 -0.420711 0.865336 -0.118751 -0.096514 0.477260 0.0000090857 -0.0000042526 -0.0000080898 0.0000298206 0.0000041240 0.0000342022 0.0002526066 -0.0000308998 0.0000137614 0.0001234920 0.0000201860 0.0001689055
1532199356.47048 0.027210 -0.200249 -0.407185 0.861458 -0.118608 -0.097448 0.484072 0.0000089762 -0.0000040502 -0.0000081064 0.0000295508 0.0000041687 0.0000341004 0.0002488976 -0.0000291822 0.0000126919 0.0001219804 0.0000197201 0.0001649680
1532199356.51920 0.022966 -0.208600 -0.393398 0.857430 -0.118372 -0.098422 0.491034 0.0000088472 -0.0000038432 -0.0000081107 0.0000292969 0.0000041956 0.0000340284 0.0002454455 -0.0000274597 0.0000114389 0.0001205958 0.0000195190 0.0001608310
1532199356.56998 0.018768 -0.217001 -0.379783 0.852857 -0.118219 -0.099442 0.498769 0.0000087501 -0.0000036278 -0.0000081143 0.0000290631 0.0000042035 0.0000339781 0.0002423050 -0.0000259782 0.0000100634 0.0001196343 0.0000192520 0.0001568920
1532199356.61866 0.014919 -0.224092 -0.367199 0.848195 -0.117957 -0.100314 0.506546 0.0000086599 -0.0000034165 -0.0000081058 0.0000288385 0.0000042222 0.0000339402 0.0002392466 -0.0000246344 0.0000087664 0.0001187267 0.0000190250 0.0001534460
1532199356.66720 0.010904 -0.229160 -0.354824 0.843251 -0.117553 -0.100870 0.514718 0.0000085353 -0.0000031862 -0.0000080676 0.0000286078 0.0000042051 0.0000338906 0.0002364179 -0.0000235648 0.0000075097 0.0001177176 0.0000188696 0.0001502751
1532199356.71771 0.007067 -0.235758 -0.340985 0.838165 -0.116947 -0.101542 0.522965 0.0000084484 -0.0000029496 -0.0000080544 0.0000284051 0.0000041831 0.0000338666 0.0002341489 -0.0000226889 0.0000062431 0.0001169844 0.0000185818 0.0001474320
1532199356.76615 0.004108 -0.240679 -0.327795 0.833175 -0.116296 -0.102225 0.530890 0.0000083323 -0.0000027189 -0.0000080155 0.0000282106 0.0000041492 0.0000338192 0.0002320080 -0.0000218628 0.0000049111 0.0001163299 0.0000184917 0.0001448713
1532199356.81663 0.001106 -0.244972 -0.314287 0.828064 -0.115740 -0.102924 0.538814 0.0000082343 -0.0000024860 -0.0000079652 0.0000280273 0.0000041114 0.0000337961 0.0002302771 -0.0000211760 0.0000036701 0.0001160074 0.0000183099 0.0001427957
1532199356.86508 -0.000720 -0.248014 -0.301637 0.823289 -0.115509 -0.103683 0.545989 0.0000081155 -0.0000022686 -0.0000078957 0.0000278465 0.0000040879 0.0000337545 0.0002286896 -0.0000206393 0.0000025469 0.0001156878 0.0000181358 0.0001410254
1532199356.91554 -0.002169 -0.250832 -0.288028 0.818616 -0.115265 -0.104705 0.552828 0.0000079912 -0.0000020505 -0.0000078002 0.0000276937 0.0000040500 0.0000337152 0.0002274246 -0.0000203082 0.0000012850 0.0001155562 0.0000179050 0.0001395294
1532199356.96406 -0.004254 -0.253428 -0.274414 0.814570 -0.115128 -0.105711 0.558612 0.0000078798 -0.0000018665 -0.0000077004 0.0000275607 0.0000040194 0.0000336731 0.0002261853 -0.0000200570 0.0000000569 0.0001157071 0.0000176162 0.0001382933
1532199357.01271 -0.004750 -0.254718 -0.261745 0.810892 -0.115096 -0.106798 0.563739 0.0000077759 -0.0000017059 -0.0000075920 0.0000274707 0.0000040034 0.0000336355 0.0002254600 -0.0000198906 -0.0000012071 0.0001161012 0.0000173308 0.0001371842
1532199357.06331 -0.004736 -0.255386 -0.248232 0.807317 -0.114956 -0.107788 0.568689 0.0000076696 -0.0000015565 -0.0000074685 0.0000273889 0.0000039713 0.0000335803 0.0002248052 -0.0000199560 -0.0000025614 0.0001166374 0.0000170184 0.0001363198
1532199357.11189 -0.003911 -0.255354 -0.235109 0.804116 -0.114733 -0.108556 0.573105 0.0000075628 -0.0000014248 -0.0000073496 0.0000273056 0.0000039293 0.0000334883 0.0002240944 -0.0000201286 -0.0000038624 0.0001170589 0.0000167817 0.0001355910
1532199357.16251 -0.003550 -0.254934 -0.220221 0.800900 -0.114384 -0.109004 0.577576 0.0000074681 -0.0000013058 -0.0000072296 0.0000272359 0.0000038755 0.0000333774 0.0002234539 -0.0000205079 -0.0000052004 0.0001177228 0.0000164772 0.0001350551
1532199357.21139 -0.003498 -0.255394 -0.205541 0.797825 -0.113851 -0.109574 0.581814 0.0000073779 -0.0000011967 -0.0000071174 0.0000271852 0.0000038191 0.0000332264 0.0002229748 -0.0000211351 -0.0000064852 0.0001185731 0.0000162361 0.0001344530
1532199357.26025 -0.003484 -0.254536 -0.190379 0.794516 -0.113412 -0.109963 0.586337 0.0000072767 -0.0000010977 -0.0000069871 0.0000271384 0.0000037651 0.0000330614 0.0002223669 -0.0000217367 -0.0000078851 0.0001193680 0.0000161030 0.0001338157
