# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1578862351.64257 0.062194 0.025453 -0.000342 -0.699534 0.708208 0.061237 0.073098 0.0000176706 0.0000032271 0.0000046655 0.0000091554 0.0000013750 0.0000152326 0.0000112173 0.0000025338 0.0000013475 0.0000032840 0.0000011739 0.0000042773
1578862351.74006 0.060311 0.026743 -0.000211 -0.698501 0.709448 0.061046 0.071078 0.0000175316 0.0000031725 0.0000046723 0.0000091184 0.0000013416 0.0000151573 0.0000110879 0.0000024169 0.0000012883 0.0000033240 0.0000010793 0.0000040262
1578862351.80491 0.058352 0.027343 0.000144 -0.698094 0.709978 0.061402 0.069465 0.0000174168 0.0000031316 0.0000046601 0.0000090930 0.0000013126 0.0000150424 0.0000109398 0.0000023285 0.0000012456 0.0000032917 0.0000010211 0.0000038300
1578862351.87185 0.055833 0.027425 0.000505 -0.697930 0.710286 0.061906 0.067492 0.0000173092 0.0000031005 0.0000046600 0.0000090663 0.0000012717 0.0000149179 0.0000107613 0.0000021902 0.0000012629 0.0000031733 0.0000010325 0.0000036300
1578862351.93715 0.054213 0.028242 0.000422 -0.697426 0.710931 0.062453 0.065373 0.0000171997 0.0000030723 0.0000046395 0.0000090462 0.0000012448 0.0000146797 0.0000104845 0.0000020552 0.0000012652 0.0000030134 0.0000010544 0.0000034499
1578862352.03685 0.050226 0.028292 0.000177 -0.697161 0.711414 0.063661 0.061676 0.0000170647 0.0000030300 0.0000046715 0.0000090195 0.0000012011 0.0000147296 0.0000104553 0.0000019900 0.0000012455 0.0000029258 0.0000010669 0.0000032709
1578862352.13613 0.045582 0.028601 -0.000622 -0.696975 0.711789 0.065498 0.057384 0.0000168481 0.0000029919 0.0000047120 0.0000089802 0.0000011550 0.0000146210 0.0000102305 0.0000018944 0.0000012212 0.0000027310 0.0000011110 0.0000031181
1578862352.20119 0.042409 0.028973 -0.001390 -0.696845 0.712016 0.067028 0.054292 0.0000166552 0.0000029694 0.0000047184 0.0000089478 0.0000011146 0.0000144773 0.0000099962 0.0000018197 0.0000012102 0.0000025439 0.0000011326 0.0000030216
1578862352.29954 0.037672 0.029755 -0.002692 -0.696362 0.712571 0.069889 0.049367 0.0000163637 0.0000029488 0.0000047501 0.0000088952 0.0000010569 0.0000145012 0.0000099833 0.0000017629 0.0000011789 0.0000024958 0.0000011378 0.0000029562
1578862352.36585 0.038705 0.030078 -0.004397 -0.693851 0.714997 0.070906 0.048191 0.0000155641 0.0000030564 0.0000045459 0.0000087498 0.0000010421 0.0000136751 0.0000093313 0.0000015953 0.0000011872 0.0000022954 0.0000011634 0.0000028947
1578862352.43503 0.038667 0.030276 -0.006055 -0.691979 0.716786 0.072938 0.045423 0.0000148765 0.0000031269 0.0000043837 0.0000086172 0.0000010092 0.0000133412 0.0000090229 0.0000014916 0.0000012094 0.0000022094 0.0000011776 0.0000028488
1578862352.50141 0.037638 0.029986 -0.007347 -0.690511 0.718125 0.075767 0.041842 0.0000143780 0.0000031698 0.0000043448 0.0000085057 0.0000009608 0.0000132437 0.0000088787 0.0000014707 0.0000012245 0.0000021996 0.0000011757 0.0000028272
1578862352.60183 0.035824 0.030596 -0.009034 -0.688331 0.720018 0.080433 0.036122 0.0000136716 0.0000031849 0.0000043091 0.0000083978 0.0000008710 0.0000132244 0.0000087946 0.0000014171 0.0000012269 0.0000022175 0.0000011773 0.0000028360
1578862352.66888 0.035176 0.030604 -0.009816 -0.686811 0.721234 0.084145 0.032140 0.0000129132 0.0000032228 0.0000042756 0.0000083067 0.0000008080 0.0000131741 0.0000086484 0.0000013945 0.0000012245 0.0000022107 0.0000011854 0.0000028315
1578862352.77092 0.033186 0.030665 -0.010736 -0.684853 0.722634 0.089882 0.026412 0.0000118384 0.0000032328 0.0000042464 0.0000082173 0.0000007294 0.0000131438 0.0000084999 0.0000013804 0.0000011899 0.0000022133 0.0000012102 0.0000028562
1578862352.90677 0.029318 0.030531 -0.012152 -0.682623 0.724056 0.096808 0.019941 0.0000101253 0.0000032143 0.0000041331 0.0000081018 0.0000006493 0.0000131139 0.0000083505 0.0000013615 0.0000011381 0.0000021929 0.0000012654 0.0000029036
1578862352.97640 0.031295 0.029799 -0.013221 -0.679917 0.726271 0.099537 0.018311 0.0000087030 0.0000032634 0.0000038889 0.0000080067 0.0000006608 0.0000128083 0.0000079945 0.0000013713 0.0000011417 0.0000021016 0.0000012830 0.0000028864
1578862353.07694 0.027996 0.029141 -0.014783 -0.678235 0.727310 0.103894 0.014980 0.0000073947 0.0000032170 0.0000037207 0.0000078972 0.0000006308 0.0000126842 0.0000078554 0.0000013719 0.0000011328 0.0000020596 0.0000012983 0.0000028972
1578862353.17798 0.025238 0.028071 -0.016482 -0.676320 0.728593 0.107625 0.012712 0.0000059499 0.0000031297 0.0000034693 0.0000077685 0.0000006283 0.0000124452 0.0000076606 0.0000013782 0.0000011512 0.0000019873 0.0000012932 0.0000028840
1578862353.24423 0.022955 0.027284 -0.017157 -0.675127 0.729327 0.110251 0.011387 0.0000052690 0.0000030173 0.0000033939 0.0000076788 0.0000006026 0.0000123504 0.0000075958 0.0000013648 0.0000011384 0.0000019473 0.0000012909 0.0000028735
1578862353.31237 0.020243 0.026407 -0.017728 -0.674089 0.729909 0.112811 0.010548 0.0000047130 0.0000028890 0.0000033211 0.0000075993 0.0000005573 0.0000122569 0.0000075515 0.0000013475 0.0000011320 0.0000019169 0.0000012913 0.0000028800
1578862353.37925 0.018289 0.025940 -0.017885 -0.672879 0.730600 0.115579 0.009940 0.0000038886 0.0000027296 0.0000031358 0.0000074382 0.0000005308 0.0000120439 0.0000074419 0.0000013343 0.0000011607 0.0000018645 0.0000012675 0.0000028343
1578862353.47966 0.013363 0.024630 -0.018061 -0.672176 0.730700 0.118997 0.009781 0.0000033207 0.0000024934 0.0000030466 0.0000072817 0.0000004720 0.0000119138 0.0000074343 0.0000013171 0.0000011706 0.0000018422 0.0000012673 0.0000028478
1578862353.54645 0.009750 0.023583 -0.017298 -0.671976 0.730481 0.121410 0.010298 0.0000028816 0.0000022650 0.0000029770 0.0000071273 0.0000004349 0.0000118175 0.0000074344 0.0000013193 0.0000011784 0.0000018193 0.0000012661 0.0000028214
1578862353.64638 0.004800 0.021888 -0.016840 -0.671599 0.730520 0.123017 0.012692 0.0000026015 0.0000020869 0.0000029566 0.0000070171 0.0000004082 0.0000117753 0.0000075378 0.0000013305 0.0000011813 0.0000018266 0.0000012748 0.0000028601
1578862353.71222 0.001395 0.020971 -0.016343 -0.671616 0.730434 0.123187 0.014924 0.0000023618 0.0000019383 0.0000029113 0.0000069157 0.0000003911 0.0000117263 0.0000075963 0.0000013349 0.0000011925 0.0000018217 0.0000012806 0.0000028534
1578862353.81139 -0.003966 0.019460 -0.015892 -0.672148 0.730102 0.121682 0.019019 0.0000020787 0.0000017503 0.0000028336 0.0000067847 0.0000003813 0.0000116761 0.0000077032 0.0000013418 0.0000012200 0.0000018235 0.0000012977 0.0000028542
1578862353.87853 -0.007850 0.018595 -0.015791 -0.672826 0.729765 0.119437 0.022000 0.0000018791 0.0000016167 0.0000027679 0.0000066881 0.0000003820 0.0000116331 0.0000077451 0.0000013446 0.0000012428 0.0000018140 0.0000013017 0.0000028353
1578862353.94388 -0.011898 0.017623 -0.015828 -0.673671 0.729354 0.116558 0.024995 0.0000017085 0.0000014979 0.0000026994 0.0000065938 0.0000003912 0.0000115909 0.0000077724 0.0000013472 0.0000012596 0.0000018035 0.0000013022 0.0000028193
1578862354.00924 -0.016188 0.016539 -0.016216 -0.674663 0.728883 0.113075 0.027835 0.0000015596 0.0000013867 0.0000026306 0.0000064991 0.0000004055 0.0000115542 0.0000077868 0.0000013553 0.0000012706 0.0000017966 0.0000013033 0.0000028055
1578862354.10884 -0.023041 0.014624 -0.017111 -0.676372 0.727995 0.107420 0.031713 0.0000013990 0.0000012550 0.0000025435 0.0000063757 0.0000004395 0.0000115291 0.0000078148 0.0000013751 0.0000012693 0.0000017975 0.0000013130 0.0000028152
1578862354.20847 -0.029967 0.012647 -0.018345 -0.677914 0.727269 0.101367 0.035171 0.0000012575 0.0000011297 0.0000024555 0.0000062420 0.0000004736 0.0000115073 0.0000078408 0.0000014027 0.0000012550 0.0000017985 0.0000013254 0.0000028188
1578862354.27397 -0.034559 0.011273 -0.019203 -0.678753 0.726926 0.097405 0.037225 0.0000011605 0.0000010398 0.0000023902 0.0000061330 0.0000004937 0.0000114776 0.0000078594 0.0000014243 0.0000012394 0.0000017919 0.0000013275 0.0000027999
1578862354.34095 -0.039166 0.008933 -0.020873 -0.679350 0.726831 0.093108 0.039119 0.0000010720 0.0000009484 0.0000023345 0.0000059941 0.0000005015 0.0000114341 0.0000078793 0.0000014397 0.0000012162 0.0000017801 0.0000013205 0.0000027640
1578862354.40620 -0.043252 0.006869 -0.022389 -0.679525 0.727058 0.089286 0.040746 0.0000010012 0.0000008807 0.0000022793 0.0000058703 0.0000005140 0.0000114008 0.0000079142 0.0000014629 0.0000011929 0.0000017684 0.0000013118 0.0000027305
1578862354.50540 -0.047991 0.005059 -0.023918 -0.678962 0.728012 0.084565 0.043101 0.0000009462 0.0000008336 0.0000022249 0.0000057353 0.0000005326 0.0000113844 0.0000080192 0.0000015082 0.0000011668 0.0000017767 0.0000013133 0.0000027165
1578862354.57056 -0.050631 0.003519 -0.024319 -0.678447 0.728684 0.082056 0.044663 0.0000009173 0.0000008149 0.0000021848 0.0000056573 0.0000005458 0.0000113732 0.0000080996 0.0000015323 0.0000011630 0.0000017797 0.0000013109 0.0000027124
1578862354.66970 -0.054135 0.000799 -0.025292 -0.677494 0.729850 0.078232 0.046908 0.0000008958 0.0000008019 0.0000021547 0.0000055442 0.0000005592 0.0000113671 0.0000082080 0.0000015654 0.0000011584 0.0000017896 0.0000013116 0.0000027145
1578862354.73518 -0.056906 -0.001357 -0.026393 -0.677125 0.730392 0.075634 0.048055 0.0000008746 0.0000007884 0.0000021221 0.0000054593 0.0000005660 0.0000113526 0.0000082449 0.0000015846 0.0000011597 0.0000017856 0.0000013099 0.0000027046
1578862354.80246 -0.059830 -0.003518 -0.027591 -0.676759 0.730907 0.073272 0.049025 0.0000008565 0.0000007796 0.0000020905 0.0000053964 0.0000005755 0.0000113432 0.0000082882 0.0000016119 0.0000011602 0.0000017863 0.0000013073 0.0000026970
1578862354.86789 -0.062611 -0.005906 -0.028740 -0.676377 0.731401 0.071380 0.049702 0.0000008431 0.0000007743 0.0000020670 0.0000053490 0.0000005823 0.0000113337 0.0000083328 0.0000016415 0.0000011598 0.0000017896 0.0000013041 0.0000026883
1578862354.96695 -0.067162 -0.010480 -0.030095 -0.676230 0.731589 0.070392 0.050355 0.0000008368 0.0000007634 0.0000020654 0.0000052967 0.0000005829 0.0000113307 0.0000084153 0.0000016958 0.0000011549 0.0000018057 0.0000012986 0.0000026808
1578862355.03231 -0.070703 -0.013070 -0.030612 -0.676363 0.731407 0.070703 0.050780 0.0000008332 0.0000007518 0.0000020688 0.0000052688 0.0000005778 0.0000113184 0.0000084510 0.0000017416 0.0000011558 0.0000018151 0.0000012958 0.0000026703
1578862355.13107 -0.075085 -0.016694 -0.030907 -0.676059 0.731552 0.071291 0.051890 0.0000008408 0.0000007472 0.0000020946 0.0000052448 0.0000005730 0.0000113159 0.0000085670 0.0000018130 0.0000011633 0.0000018453 0.0000012950 0.0000026644
1578862355.22988 -0.079004 -0.020238 -0.030716 -0.675339 0.732068 0.071442 0.053756 0.0000008538 0.0000007532 0.0000021262 0.0000052212 0.0000005777 0.0000113106 0.0000086873 0.0000018743 0.0000011773 0.0000018680 0.0000012980 0.0000026615
1578862355.29530 -0.081709 -0.022849 -0.030262 -0.674833 0.732425 0.071351 0.055342 0.0000008629 0.0000007588 0.0000021467 0.0000051973 0.0000005831 0.0000112861 0.0000087441 0.0000019130 0.0000011926 0.0000018696 0.0000012999 0.0000026537
1578862355.36250 -0.083859 -0.025676 -0.029769 -0.674055 0.732995 0.071317 0.057297 0.0000008734 0.0000007633 0.0000021715 0.0000051673 0.0000005902 0.0000112615 0.0000088133 0.0000019650 0.0000012094 0.0000018794 0.0000013010 0.0000026452
1578862355.42765 -0.085321 -0.028558 -0.028938 -0.673101 0.733713 0.071330 0.059267 0.0000008889 0.0000007725 0.0000022022 0.0000051349 0.0000005939 0.0000112366 0.0000088764 0.0000020136 0.0000012228 0.0000018965 0.0000013027 0.0000026387
1578862355.52620 -0.086724 -0.032899 -0.027241 -0.671393 0.734999 0.071716 0.062173 0.0000009146 0.0000007871 0.0000022532 0.0000050996 0.0000006000 0.0000112200 0.0000089837 0.0000020948 0.0000012395 0.0000019368 0.0000013045 0.0000026348
1578862355.59102 -0.087177 -0.035659 -0.025619 -0.670424 0.735685 0.072403 0.063688 0.0000009314 0.0000007894 0.0000022878 0.0000050551 0.0000005886 0.0000112002 0.0000089682 0.0000021329 0.0000012504 0.0000019519 0.0000013075 0.0000026283
1578862355.68943 -0.089726 -0.039875 -0.023013 -0.669664 0.736021 0.074616 0.065237 0.0000009528 0.0000007786 0.0000023389 0.0000050024 0.0000005645 0.0000111857 0.0000089582 0.0000021975 0.0000012634 0.0000019892 0.0000013109 0.0000026235
1578862355.75419 -0.092506 -0.042550 -0.021316 -0.669642 0.735827 0.076193 0.065825 0.0000009626 0.0000007621 0.0000023684 0.0000049638 0.0000005447 0.0000111682 0.0000089292 0.0000022352 0.0000012708 0.0000020069 0.0000013132 0.0000026181
1578862355.82083 -0.095782 -0.045483 -0.019712 -0.669666 0.735663 0.077213 0.066225 0.0000009679 0.0000007464 0.0000023894 0.0000049333 0.0000005319 0.0000111537 0.0000089535 0.0000022846 0.0000012786 0.0000020327 0.0000013153 0.0000026135
1578862355.88557 -0.099173 -0.048486 -0.018415 -0.669554 0.735689 0.077636 0.066567 0.0000009645 0.0000007284 0.0000023940 0.0000048967 0.0000005193 0.0000111431 0.0000089969 0.0000023357 0.0000012834 0.0000020615 0.0000013161 0.0000026094
1578862355.98385 -0.104347 -0.053116 -0.016892 -0.669312 0.735994 0.076870 0.066522 0.0000009517 0.0000007132 0.0000023815 0.0000048744 0.0000005197 0.0000111541 0.0000090882 0.0000024253 0.0000012856 0.0000021218 0.0000013154 0.0000026055
1578862356.04898 -0.108500 -0.056237 -0.016015 -0.669324 0.736117 0.075828 0.066241 0.0000009365 0.0000007010 0.0000023612 0.0000048598 0.0000005203 0.0000111588 0.0000091331 0.0000024804 0.0000012828 0.0000021616 0.0000013143 0.0000026015
1578862356.14795 -0.114532 -0.061133 -0.014620 -0.669442 0.736289 0.073471 0.065787 0.0000009107 0.0000006898 0.0000023171 0.0000048506 0.0000005360 0.0000111867 0.0000092404 0.0000025803 0.0000012734 0.0000022413 0.0000013113 0.0000025974
1578862356.24655 -0.121734 -0.066605 -0.012970 -0.670057 0.736023 0.071008 0.065209 0.0000008785 0.0000006710 0.0000022621 0.0000048359 0.0000005498 0.0000111992 0.0000093049 0.0000026693 0.0000012576 0.0000023160 0.0000013083 0.0000025934
1578862356.37836 -0.131683 -0.074155 -0.009586 -0.672366 0.734145 0.070145 0.063526 0.0000008471 0.0000006271 0.0000022206 0.0000048245 0.0000005487 0.0000112239 0.0000094198 0.0000028235 0.0000012185 0.0000024465 0.0000012993 0.0000025920
1578862356.44360 -0.138688 -0.078498 -0.007397 -0.674274 0.732389 0.071261 0.062317 0.0000008371 0.0000005911 0.0000022159 0.0000048151 0.0000005210 0.0000111978 0.0000093396 0.0000028853 0.0000011915 0.0000025232 0.0000012934 0.0000025921
1578862356.54247 -0.147282 -0.083602 -0.003923 -0.677378 0.729480 0.073562 0.060059 0.0000008254 0.0000005343 0.0000022165 0.0000048073 0.0000004865 0.0000112107 0.0000094825 0.0000030424 0.0000011486 0.0000026731 0.0000012780 0.0000025958
1578862356.60811 -0.154294 -0.087365 -0.001690 -0.679934 0.727071 0.075286 0.058219 0.0000008154 0.0000004928 0.0000022116 0.0000047907 0.0000004535 0.0000112033 0.0000095507 0.0000031312 0.0000011183 0.0000027583 0.0000012661 0.0000025989
1578862356.70733 -0.164016 -0.092648 0.001605 -0.684015 0.723174 0.077709 0.055713 0.0000008007 0.0000004272 0.0000021984 0.0000047372 0.0000004015 0.0000111758 0.0000096140 0.0000032312 0.0000010746 0.0000028786 0.0000012480 0.0000026073
1578862356.77274 -0.169890 -0.096430 0.003621 -0.686556 0.720737 0.078839 0.054442 0.0000007931 0.0000003881 0.0000021932 0.0000046827 0.0000003703 0.0000111607 0.0000096656 0.0000033134 0.0000010412 0.0000029670 0.0000012334 0.0000026143
1578862356.83989 -0.175098 -0.100434 0.005570 -0.688952 0.718454 0.079404 0.053520 0.0000007865 0.0000003538 0.0000021870 0.0000045993 0.0000003419 0.0000111490 0.0000096924 0.0000033825 0.0000010040 0.0000030509 0.0000012160 0.0000026224
1578862356.90515 -0.179798 -0.104921 0.007188 -0.691225 0.716337 0.079360 0.052648 0.0000007771 0.0000003258 0.0000021725 0.0000044826 0.0000003143 0.0000111339 0.0000096535 0.0000034106 0.0000009646 0.0000031042 0.0000011947 0.0000026301
1578862357.00368 -0.185085 -0.110375 0.009440 -0.694365 0.713510 0.078242 0.051361 0.0000007604 0.0000002866 0.0000021417 0.0000042749 0.0000002792 0.0000111377 0.0000095979 0.0000034592 0.0000009038 0.0000032151 0.0000011579 0.0000026466
1578862357.10208 -0.188560 -0.115242 0.011348 -0.696879 0.711415 0.075953 0.049797 0.0000007365 0.0000002594 0.0000020886 0.0000040114 0.0000002423 0.0000111419 0.0000094090 0.0000034339 0.0000008484 0.0000032761 0.0000011220 0.0000026612
1578862357.16703 -0.189866 -0.118199 0.012622 -0.698227 0.710371 0.074016 0.048716 0.0000007150 0.0000002452 0.0000020369 0.0000037851 0.0000002062 0.0000111350 0.0000090876 0.0000033143 0.0000008235 0.0000032400 0.0000011047 0.0000026661
1578862357.23366 -0.191046 -0.121428 0.014114 -0.699283 0.709614 0.071844 0.047846 0.0000006939 0.0000002366 0.0000019844 0.0000035803 0.0000001829 0.0000111201 0.0000088099 0.0000032155 0.0000008011 0.0000032152 0.0000010863 0.0000026714
1578862357.29834 -0.192283 -0.124757 0.015754 -0.700037 0.709139 0.069559 0.047245 0.0000006752 0.0000002320 0.0000019356 0.0000033864 0.0000001647 0.0000111049 0.0000085900 0.0000031430 0.0000007764 0.0000032031 0.0000010647 0.0000026766
1578862357.39640 -0.195196 -0.130397 0.018625 -0.700722 0.708765 0.066593 0.046973 0.0000006574 0.0000002331 0.0000018861 0.0000032127 0.0000001793 0.0000111079 0.0000085344 0.0000031620 0.0000007323 0.0000032784 0.0000010235 0.0000026918
1578862357.46140 -0.197152 -0.134008 0.020713 -0.701045 0.708584 0.065057 0.047022 0.0000006453 0.0000002343 0.0000018515 0.0000030949 0.0000001872 0.0000111089 0.0000085186 0.0000031908 0.0000007001 0.0000033440 0.0000009932 0.0000027025
1578862357.56006 -0.199839 -0.139780 0.024126 -0.701277 0.708543 0.063006 0.046986 0.0000006372 0.0000002409 0.0000018277 0.0000029217 0.0000001988 0.0000111103 0.0000085262 0.0000032478 0.0000006570 0.0000034541 0.0000009531 0.0000027200
1578862357.62520 -0.201813 -0.144078 0.026658 -0.701529 0.708394 0.061926 0.046901 0.0000006275 0.0000002435 0.0000018006 0.0000027974 0.0000002039 0.0000111047 0.0000085166 0.0000032780 0.0000006266 0.0000035178 0.0000009255 0.0000027312
1578862357.69239 -0.203430 -0.148200 0.028989 -0.701757 0.708225 0.061227 0.046967 0.0000006216 0.0000002428 0.0000017837 0.0000026974 0.0000002067 0.0000110986 0.0000085188 0.0000033180 0.0000005934 0.0000035989 0.0000008926 0.0000027477
1578862357.75773 -0.204924 -0.152103 0.031143 -0.702084 0.707925 0.060878 0.047049 0.0000006186 0.0000002406 0.0000017756 0.0000026106 0.0000002078 0.0000110920 0.0000085295 0.0000033633 0.0000005596 0.0000036813 0.0000008581 0.0000027648
1578862357.85648 -0.207107 -0.158053 0.033891 -0.702606 0.707377 0.061060 0.047266 0.0000006170 0.0000002358 0.0000017745 0.0000025095 0.0000002043 0.0000110906 0.0000085616 0.0000034298 0.0000005108 0.0000038006 0.0000008070 0.0000027957
1578862357.92163 -0.208532 -0.161727 0.035479 -0.702971 0.706989 0.061364 0.047259 0.0000006163 0.0000002292 0.0000017757 0.0000024261 0.0000001943 0.0000110807 0.0000085732 0.0000034715 0.0000004817 0.0000038745 0.0000007760 0.0000028097
1578862358.02037 -0.210322 -0.166899 0.037274 -0.703351 0.706582 0.061965 0.046902 0.0000006150 0.0000002187 0.0000017725 0.0000023140 0.0000001678 0.0000110768 0.0000085920 0.0000035229 0.0000004430 0.0000039890 0.0000007327 0.0000028327
